,Comments,Date,Product,Ratings,Reviews,Title
,Comments,Date,Product,Ratings,Reviews,Title
0,3 people found this helpful. Was this review helpful to you?, April 11 2016,Panasonic On-Ear Stereo Headphones RP-HT21 (Black & Silver)...,5.0 out of 5 stars,"I give this 5 stars because for $7.95 and free shipping, I don't know how you can do better. Sure there are better headphones out there, but not at this price. I know, I have bought several sub $10 headphones over the years, these are the best in both sound quality and comfort.

If you are a heavy user of headphones and really want to enjoy quality sound sound and comfort, I would go for a more expensive set, but for a occasional user such as myself, these will make you happy.

Don't get me wrong, the bass and treble is quite good, but there are not going to match up with the sound of quality of headphones such as my old but still good over the ear Sony headphones. I guess what I'm trying to say is for $7.95, these are a diamond in the rough.

I will mention that on one of my old radios, if I push the plug in all the way, only one side works. I found if I pull the plug out slightly, both sides work.Not sure if this is the headphones plug problem, or the old radio.",I don't know how you can do better. Sure there are better headphones out there
1,4 people found this helpful. Was this review helpful to you?, October 11 2015,Panasonic On-Ear Stereo Headphones RP-HT21 (Black & Silver)...,5.0 out of 5 stars,"I have carried these or their equivalent since I was in high school. I've tried other headphones, and I keep coming back to these.

Ear buds, even more expensive earbuds, hurt my small ears. Larger on-ear and over-ear headphones are awkward, bulky, and can give me headaches.

I always end up returning to these. They're truly lightweight and fit nicely in my purse or backpack. They fit my iPhone and iPad (I'm sure Apple would have something to say about buying proprietary Apple headphones but I've never had a compatibility issue and they've never damaged any of my Apple equipment.) They fit our old portable DVD player. My daughter has also stolen them for her Innotab on occasion. I have even used them on my computer when I couldn't find my better headphones.

As others have noted, the sound quality is top notch for something so small and inexpensive. Bass is nice. Everything sounds rich, nothing sounds tinny. They don't fall off but they don't squeeze my skull to the point of headaches, and the adjustable headband is easy to move but remains solid wherever I adjust it.

You cannot beat these little things if you're going to be taking your music with you.",They're truly lightweight and fit nicely in my purse or backpack
2,2 people found this helpful. Was this review helpful to you?, June 28 2017,Panasonic On-Ear Stereo Headphones RP-HT21 (Black & Silver)...,4.0 out of 5 stars,"These sound great. They're indeed very light weight. They have a gentle fit so don't hurt your ears squeezing them against the sides of your head etc. They're a lot like the old time Sony Walkman style headphones that came with those little cassette players.

They're probably fairly durable, but I wear these for hours every single day. I buy 3 or so at a time and unbox the next one when I finish the one I'm wearing off. The quickest I've ever finished one off was around 3 weeks, but they usually last 4 months or so.

The bass is there, but not overpowering. It's just right, not too much mid, and not too much high. I'm blind so my computer is talking to me constantly when I'm using it. I'm also profoundly deaf, so wear behind the ear hearing aids. These fit well against the aids if I turn them around backward. The downside to that is the stereo field is reversed. The flat pads on these don't try to wrap around your ear or cancel out environmental sound. They are very gentle in terms of causing hearing aids to experience feedback. I can wear them for many hours without getting tired of having them on. They don't press the backs of my ear against the aid and produce sore spots and the like.

The cable is not overly thick, not ridiculously thin either - probably just about right for the price. The plug is an l shaped, sticks out of your device about 1 cm before the 90 degree turn, then the sleeve ends 7/8th of an inch. The wire splits about 14 inches from the earphones with a little plastic gizmo that does not slide up or down. It sends one wire to each earphone.

The earphones are on a slide thing that's in the headband, you can slide them out for a bigger head. I always keep them all the way slid in, that's the best fit for my hearing aids. All the way slid in, worn backward with the headband tilted way forward and nearly on my forehead. If it sounds weird it's because it is, but it works, and works for many hours every day.

If I want to complain, it would be that I kind of wish they had a straight plug, with a short jacket on it, and I wish they had an integrated decent quality microphone. I've driven myself crazy trying to find a headset that looks sort of like these do, has flat pads, sounds ok, will sit on my hearing aids, etc, etc, while having a microphone that, a: doesn't have a short and allow the person on the other end to hear my computer talking as though it's actually their computer talking, even though I'm freaking wearing headphones, and b: refuse to sound decent.

The most common failure point for these have been one or the other of the earphones will become quieter. Once or twice one will completely stop working and I can affect it by pushing the cord up into the bottom of that earphone, but usually it just grows quieter. This is most often after a few hundred hours of usage though, and I'm not disappointed. For the price, I honestly don't think these can be beat in terms of durability and sound quality. They're above average any way I slice it for sound quality. They won't hold up against Bowse and the like but they're quite impressive anyhow.","Highly recommend! Sound great! They won't last you for ever, but they do outlast other headphones of the price point."
3,One person found this helpful. Was this review helpful to you?, April 9 2018,Panasonic On-Ear Stereo Headphones RP-HT21 (Black & Silver)...,5.0 out of 5 stars,"Though a bit uncomfortable in fit, the sound quality is amazing for the price!

The audio frequency response is balanced and can provide very rich base and clear distinct treble with thorough full mid-range. All harmonic overtones come through well balanced with no booming,

Though the cheap headband makes them initially uncomfortable, they are light and are tolerable for casual short time use in a home studio. Due to cheap design of the head band, the ear pads cannot independently swivel and may not sit properly flush on the ear. But the audio quality is so good that they still provide excellent listening despite the possible ear pad placement issues.

The 54 inch cord make it well worth buying for home studio use.",Amazingly wonderfull full range audio for a cheap $8 headphone. The comfort is the only shortfall.
4,5 people found this helpful. Was this review helpful to you?, April 16 2016,Panasonic On-Ear Stereo Headphones RP-HT21 (Black & Silver)...,1.0 out of 5 stars,"Very poor quality plastic. Bought 3 of these to use on a 1200 mile drive... Only one pair made it there and none made it back. The plastic is very brittle and snaps easily...

I purchased other inexpensive headphones at truck stops along the way and all of the replacements are still working...

I purchased these because of the Panasonic name thinking they would be better quality than a generic. I was wrong.",Cheap brittle plastic
5,3 people found this helpful. Was this review helpful to you?, May 29 2016,Panasonic On-Ear Stereo Headphones RP-HT21 (Black & Silver)...,3.0 out of 5 stars,"These are a very inexpensive headphones that could be ok for listening to talking such as the news or narrated books but they are not good at all for music. They have a volume control and long cord, but they don't fold up, and the light foam cushioning provides almost no sound isolation.

I would only buy these if I needed to purchase a large number of inexpensive headphones where the sound quality and carrying convenience was unimportant.

If you care about the sound quality, comfort, and convenience I recommend paying an additional $10 and getting the Panasonic Over-the-Ear Stereo Headphones RP-HT227 ($16.99). Those have great sound with excellent bass, comfortable leather (or leatherette) padded earcups, and fold up into a convenient package.","Very Inexpensive, But Not Good For Music, Comfort, or Noise Isolation. I Recommend Paying $10 More For a Better Headset."
6,One person found this helpful. Was this review helpful to you?, February 13 2017,Panasonic On-Ear Stereo Headphones RP-HT21 (Black & Silver)...,3.0 out of 5 stars,"I would give four stars for overall quality within the price range, but the fit is a little odd and these become loose on me from time to time, hence an overall three star rating.

I have owned $150 pairs of headphones whose highs and lows were not as clear and rich as the sound I get from these headphones. That is not to say that these are amazing sounding, but they're quite good for the price.

I like that these headphones are lightweight and comfortable. As stated above, over time worn the headphones often become a bit loose and require adjustment, which is an issue I haven't had one other headphones.

My first pair lasted for a good couple of years. I replaced them recently with another which started to show signs of a defect after only a week of use. That defect is an occasional slight rattling in the left speaker when certain frequencies play. Amazon was quick with a refund. I'll probably replace the defective pair as at this price they're worth having a set of.","Great for price, better sound quality than more expensive headphones"
7,One person found this helpful. Was this review helpful to you?, November 10 2016,Panasonic On-Ear Stereo Headphones RP-HT21 (Black & Silver)...,3.0 out of 5 stars,"The sound quality is good for the price. The headphones themselves are comfortable and fit securely. The cord is why I rated this four and not five stars. One, it's short. It was clearly meant for portable devices only, as it reaches to my phone in my pocket with only a little slack to spare (I suppose I should have realized this before buying since it says right on the product description). Two, the plug does not fit securely into audio jacks. It's pretty easy to accidentally loosen to the point where it is still inside the jack but does not transmit audio. I bought this hoping to use it both for portable music and my desktop computer. I have only found it useful for the former.

UPDATE 27 DECEMBER 2016:

Okay. I've had this pair for a little while now. I still can't understand why the cord would be so short. I can barely use this thing. The only way I can use it without the jack repeatedly coming out of my phone is if it's in my shirt pocket, and I don't like to do that because my phone might fall out when I bend down. I definitely can't use it for my computer because my head would need to be too close. It's good for maybe watching a movie on your phone. I've changed my rating to 3 stars down from 4 because of this. It seems to be of good quality other than the cord, which is long enough for perhaps a child or infant.

UPDATE 17 JUNE 2017:

This pair's giving out. Right ear's coming in and out. Starting two months ago the plastic tabs holding each side to the frame started to break off, causing the adjustable parts to slide freely. Still not terrible headphones for the price. They've lasted 7 months.",Cord way too short
8,6 people found this helpful. Was this review helpful to you?, June 15 2016,Panasonic On-Ear Stereo Headphones RP-HT21 (Black & Silver)...,5.0 out of 5 stars,After wasting my money on many other character headphones for my 4 year old son I decided I would buy a cheap pair. Best idea ever! He has used for over a month now and he is very rough on them with his ipad. He pulls drops and stretches and they are still going strong. I will buy again!,Best idea ever
9,9 people found this helpful. Was this review helpful to you?, June 26 2016,Panasonic On-Ear Stereo Headphones RP-HT21 (Black & Silver)...,5.0 out of 5 stars,"I use earbuds most of the time now. I had been disappointed with on the ear headphones sound quality, and over the ear headphones are too bulky, and press in on my glasses. I bought these for my 3 year old for a trip on an airplane. My 6 year old wanted to use my over the ear headphones I use for editing, and I was okay with that, I didn't use them often anymore. When I took them out to use them, the pads and headband had deteriorating plastic covers, and I wound up putting them away, and they will probably get thrown out. So I went to the local store for a cheap pair of RCA headphones.

Well, when it was about time for the trip, I unpacked them both and tested them. These blew me away. The bass was amazing. And compared to the RCA headphones, it was no contest. My 6 year old cares enough that he wants to use them. The 3 year old will use the RCAs, and will probably be happy. I will probably use earbuds, or my Sony a35s, as I have been, but I won't be afraid to use these in the future, if the 6 year old will let me.",These are how much again? Mind blown!
,Comments,Date,Product,Ratings,Reviews,Title
0,2 people found this helpful. Was this review helpful to you?, November 6 2013,Panasonic On-Ear Stereo Headphones RP-HT21 (Black & Silver)...,5.0 out of 5 stars,"These are great little headphones for so cheap a price!! I really was blown away by the sound they provide, and how light and comfortable they are. Now I'm no audiophile, so I can't compare these to some super high end product, I probably wouldn't be able to tell the difference. So I'm speaking as a person who just like to listen to music and knows very little about the high end stuff. To me, as an ordinary listener, these are really great sounding, they are not noise cancelling so you can still hear stuff going on around you if you don't have the music turned up really high, which I like, but some people may not. I can't believe how little these cost and how great the sound seems to me, I was so happy with my purchase. I would recommend these to anyone who is looking for a good value, I'm very pleased.",Super sound at a great price!
1,2 people found this helpful. Was this review helpful to you?, September 22 2011,Panasonic On-Ear Stereo Headphones RP-HT21 (Black & Silver)...,5.0 out of 5 stars,"I bought these 3 months ago so I can listen to music while I'm at work, using my computer there. I did not want an expensive set of head phones, (they might ""walk away""), so this was a good buy. I figured I could go through 10 sets at $5 a set, and it would be worth it, even if each set didn't hold up very long - compared to having a $50 set for 1 week, then they disappear into thin air.

I've used the earbuds for awhile, (about 4 yrs) and they're OK, about $8 a set in the grocery store, sound quality decent, but they wear out after a few months (not surprising). My only real complaint with the earbuds was every time I fixed them comfortably in my ears, someone would come up to me for something, and I'd have to take them out and then spend 5 minutes trying to get them comfortable again!

So I looked around for headphones, thinking at least I could just pop them on and off.

VERY SURPRISED!!!!!!! and pleased at how 1) comfortable; 2) excellent fit (usually after 3 months the headpiece has stretched out on every pair, cheap or expensive, I have ever owned, and they're too loose; 3) truly great sound quality and 4) durable. I'm hard on everything. They're still working fine.

Both speakers are working perfectly. True stereo.

I have very good hearing - I can hear someone using a stapler 3 work areas away with no trouble - that's why I need the headphones.

The sound quality on these little gems is so good, I can actually hear the singer sometimes pause and inhale before starting another line. NEVER heard that with any headphones before.

I'm ordering 3 more sets for our home computers.

Can't pass them up!",Great Headphones!!!!!
2,One person found this helpful. Was this review helpful to you?, January 17 2016,Panasonic On-Ear Stereo Headphones RP-HT21 (Black & Silver)...,5.0 out of 5 stars,Listening to 70's Bowie on these. The sound is just unbelievably good and it's got nothing to do with the price. I'd bet that on blind tests these would hold their own with ones costing a hell of a lot more. How they manage to get decent bass from such a small headphone is just amazing. To my ears they have a perfect balance across the range and I even occasionally hear things that I didn't notice before. The acoustic guitar is particularly clear. I got these as a cheap backup to a much more expensive pair but find myself mainly using these now.,Unbelievably good
3,2 people found this helpful. Was this review helpful to you?, December 21 2016,Panasonic On-Ear Stereo Headphones RP-HT21 (Black & Silver)...,5.0 out of 5 stars,"These headphones are lightweight and sound great for $6. Compared to the AmazonBasics on-ear headphones, they feel lighter and are much looser around the head. This makes them more comfortable but they can slip off if you are moving around while wearing them. I've ordered several pairs and they are all still working.",Can't beat it for the price
4,3 people found this helpful. Was this review helpful to you?, August 30 2013,Panasonic On-Ear Stereo Headphones RP-HT21 (Black & Silver)...,2.0 out of 5 stars,"These headphones are fine for the money, but I would definitely suggest that you spend just a little more and get the Koss KTXPRO1 headphones instead.

The Koss phones are MUCH more comfortable (I can't stress this enough) and they also sound better. Trust me, your ears will be glad you spend the extra bucks.

I wear the Koss phones for hours each day at work, and they never hurt. These Panasonics hurt after less than an hour. I think it's because the face of the phones isn't parallel with my ears, so the from edge of the earpieces digs into my upper jaw.

Of course, your head may be different than mine, but I think most users will find the Koss phones more comfortable.

Good luck!","Okay for the money, but spend a little more and get Koss KTXPRO1"
5,2 people found this helpful. Was this review helpful to you?, May 29 2017,Panasonic On-Ear Stereo Headphones RP-HT21 (Black & Silver)...,5.0 out of 5 stars,"Not an audiophile at all, but I like to hear music with a decent quality. These little fellows are really good in quality of sound. Bass is not bommy, but is really good (I shall say, beautiful). Maybe a little lack in highs, but not to say they are not good, because they are really good. The fit is also a little tricky, but again that is not a big deal. You will be amazed of how nice they sound for the price.",Really great.
6,3 people found this helpful. Was this review helpful to you?, December 28 2013,Panasonic On-Ear Stereo Headphones RP-HT21 (Black & Silver)...,1.0 out of 5 stars,"I ordered this headset because of the good reviews. I got it and tried to use it - it didn't work. The jack had to be moved around to get all kinds of levels of sound, and then it's either the voices disappeared and the music stayed or the background noise is all that was heard. I decided to return the headset and try a replacement (again, such good reviews, I must have received a defective one). Here comes the second set, and out of the box - the same identical problem. To get some level of sound I had to play around with the jack, pull it out slightly, turn it around, and then the sound would break at the first movement. I'm returning this one also and will never order again. Just for reference, I own a set of Inland headphones with microphone and sound adjustment, and the jack is identical. It works superbly on my laptop.",Didn't work out of the box. Twice.
7,One person found this helpful. Was this review helpful to you?, October 22 2017,Panasonic On-Ear Stereo Headphones RP-HT21 (Black & Silver)...,4.0 out of 5 stars,"I needed new headphones to listen to music on my phone and sometimes on my laptop. Since earbuds are out (they won't stay in), these on ear headphones do the trick. They're lightweight and fit well with a low profile on my head. Good overall sound quality and bass with good range of volume.",Good overall sound quality and bass with good range of ...
8,Was this review helpful to you?, February 15 2018,Panasonic On-Ear Stereo Headphones RP-HT21 (Black & Silver)...,3.0 out of 5 stars,"I bought these for the long cord... I didn't realize that the sound quality would be so inferior. I'm not looking for super cool DJ headphones or anything, just headphones for work. I unplugged my current headphones with a shorter cord (that I was hoping to replace) and plugged these Panasonic ones in. I was SHOCKED at how much quieter the music was on these Panasonics compared to my current (similarly styled, over the ear) headphones. The Panasonic DO NOT have a good quality and feel of the plastic… feels cheap, easy to crack. I will be sticking with my shorter cord headphones that work wonderfully. They are also from Amazon - Model: Ailihen I35 Stereo Lightweight Foldable Headphones. https://www.amazon.com/gp/product/B015WBVJDI/ref=oh_aui_search_detailpage?ie=UTF8&psc=1",Mediocre All Around
9,Was this review helpful to you?, April 17 2014,Panasonic On-Ear Stereo Headphones RP-HT21 (Black & Silver)...,5.0 out of 5 stars,"Let me start by saying that these are my favorite style of headphones. I find ear-buds to be uncomfortable, and the sound to be of poor quality (no bass whatsoever and low quality high notes). The big ear-muff style headphones sound great, but I don't like how they look on me, nor do I like the fact that you can't hear any other noises (like someone trying to get your attention). They are also not really as good for wearing while doing something physical, such as jogging, and they are too big to be able to have them on while your head is sideways on a pillow or a chair, etc.

But this style of headphones is a nice compromise right in the middle.

In my experience for a couple months of frequent use of these headphones, with all kinds of music and audio, I have found them to sound very decent. Compared to other brands and models of this style of headphones that I have owned, these have a very decent amount of bass in them, significantly more so than my last pair, and the high notes also sound nice and clear. They fit well on my head too. For what they are, they do a very decent job.","Inexpensive, decent sounding headphones"
,Comments,Date,Product,Ratings,Reviews,Title
0,Was this review helpful to you?, June 19 2013,Panasonic On-Ear Stereo Headphones RP-HT21 (Black & Silver)...,5.0 out of 5 stars,"Love these headphones. I have several of them. Works with my computer, my cd players, even works with my cell phone except it does not have an answer button. The sound is very good considering the price you pay, and they are lightweight and comfortable. Even gave one to my husband to use with his portable ham radio.",Best cheap headphones you can buy
1,One person found this helpful. Was this review helpful to you?, May 22 2007,Panasonic On-Ear Stereo Headphones RP-HT21 (Black & Silver)...,5.0 out of 5 stars,"I am a professional rock guitarist, have a studio as well.

Let me tell you these little headphones kick!

First they have great mid & high end, plus the all important mighty bass response you may be looking for.

As a heavy metal Musician with a cd out I strongly recommend these head phones so much I ordered two, one as a back up.

I use them for my MP3 player as well at the gym.

You wont be disappointed.",Great Headphones!
2,Was this review helpful to you?, May 12 2017,Panasonic On-Ear Stereo Headphones RP-HT21 (Black & Silver)...,2.0 out of 5 stars,Not good sound. Won't press against ears. Not very loud,Static sound
3,Was this review helpful to you?, April 20 2017,Panasonic On-Ear Stereo Headphones RP-HT21 (Black & Silver)...,5.0 out of 5 stars,Excellent at a great price. I always like Panasonic products,Excellent headphones
4,Was this review helpful to you?, May 11 2016,Panasonic On-Ear Stereo Headphones RP-HT21 (Black & Silver)...,3.0 out of 5 stars,It does a crinkly sound when you bump the plug. I'm not sure it's ever 100% in. But nice sound.,Pretty pretty good
5,Was this review helpful to you?, August 24 2017,Panasonic On-Ear Stereo Headphones RP-HT21 (Black & Silver)...,5.0 out of 5 stars,Very nice for the price and arrived on time,Excellent product
6,One person found this helpful. Was this review helpful to you?, October 26 2014,Panasonic On-Ear Stereo Headphones RP-HT21 (Black & Silver)...,4.0 out of 5 stars,"Great for my classroom! The pads on the ears fall off too easily and are impossible to get back on. They still work without the pads, though.",Great for my classroom
7,Was this review helpful to you?, September 15 2015,Panasonic On-Ear Stereo Headphones RP-HT21 (Black & Silver)...,1.0 out of 5 stars,these do not fit your smartphone with a case on it. these have that old school fat part behind the plug as if they were manufactured like it's 1999.,these do not fit my phone with the case on...
8,Was this review helpful to you?, May 4 2016,Panasonic On-Ear Stereo Headphones RP-HT21 (Black & Silver)...,5.0 out of 5 stars,"Great price, terrific set of headphones that do the job very well ! Big improvement of the usual headsets that come with portable audio products.",Great product at very reasonable price
9,Was this review helpful to you?, March 25 2016,Panasonic On-Ear Stereo Headphones RP-HT21 (Black & Silver)...,5.0 out of 5 stars,"These work great, especially for the price. Sound is nice, fit is comfortable. They work for phone calls on my iphone 6, as well as for listening to music.",Works great with iPhone 6 for phone and music
,Comments,Date,Product,Ratings,Reviews,Title
0,Was this review helpful to you?, January 10 2018,Panasonic On-Ear Stereo Headphones RP-HT21 (Black & Silver)...,5.0 out of 5 stars,"fits my head sound is great,and all for a great price.",Five Stars
1,Was this review helpful to you?, March 2 2017,Panasonic On-Ear Stereo Headphones RP-HT21 (Black & Silver)...,5.0 out of 5 stars,Good quality.,Five Stars
2,Was this review helpful to you?, July 24 2016,Panasonic On-Ear Stereo Headphones RP-HT21 (Black & Silver)...,4.0 out of 5 stars,This was a pretty good sound quality considering it was such a good price. Perfect addition to the cd player for my dad,Great sound quality for the price
3,Was this review helpful to you?, January 12 2012,Panasonic On-Ear Stereo Headphones RP-HT21 (Black & Silver)...,5.0 out of 5 stars,"The sound is great as is the volume. I've worked with headphones for years as I used to own a recording studio and I can tell you from experience, when you're not actually listening to anything, you should take them off or put them around your neck as any headphones will start to get uncomfortable after long use.
UPDATE: I JUST ORDERED TWO MORE...",I love them!
4,Was this review helpful to you?, September 25 2017,Panasonic On-Ear Stereo Headphones RP-HT21 (Black & Silver)...,5.0 out of 5 stars,Good basic headphones,Good
5,Was this review helpful to you?, July 28 2017,Panasonic On-Ear Stereo Headphones RP-HT21 (Black & Silver)...,5.0 out of 5 stars,work great,Five Stars
