,Product,Ratings,Reviews
0,Shure SE112-K-BT1 Wireless Sound Isolating Earphones,4.0 out of 5 stars,"Bought these for my Sister as a birthday present. I had the SE425s for about a year before they fell out of my pocket one day. Before that I used a 200 series set for about three years. After trying these I have to say that this particular set of headphones is an OK value but I would recommend saving a little longer and buying the 2 series or higher. The jump is pretty noticeable. All Shure headphones are a lifesaver, though, if you use public transportation or fly a lot. You can really turn the world off and relax. If you're like me and use headphones daily it's easy to justify the price.

I used both of my sets while doing extensive cardio and never had any issues with sweat damaging them like people say. I would only caution that replacement cords are expensive in the upscale models. I can't wait until I've set aside enough money to justify getting another set of 425s."
1,Shure SE112-K-BT1 Wireless Sound Isolating Earphones,2.0 out of 5 stars,"When I first got these, it was clear that these fit a lot differently than the in ear buds that I'd been using before this. The fit is VERY tight, and they do seal which lead to some issues with ear pressure that I had to suffer through for a while, but the sound quality was good, and isolation was fantastic until about a month ago. After about 4 months of regular use one of the channels started to buzz a bit, and I've been in the unenviable position of having to twist the cable and position it 'just so' to avoid crackling and cutting in and out on the right channel.

I could forgive the comfort issues due to the sound quality and isolation, but it just was a constant struggle to find the balance between ear pressure comfort with the seal and getting them into 'just the right position' for it not to be uncomfortable, even trying different tips nothing felt as comfortable.

The cord seemed very heavy duty, but obviously it has it's issues as after only 4 months one side is beginning to fray. Wouldn't recommend unless you can try in person and will be using these in a very mild, non-active fashion and isolation is a must."
2,Shure SE112-K-BT1 Wireless Sound Isolating Earphones,2.0 out of 5 stars,"I bought these headphones a year ago. I use them at work for maybe 3 hours a week average. They were great for the first 6 months and then one side stopped working and now the other side is completely disintegrating. I keep them in their own pouch in my desk and I'm gentle with them because I wanted them to last. My headphones usually last several years and for me to pay 50$ and have them fall apart within a year?! I'm pretty upset. Decent sound quality originally, but...long haul? I wouldn't waste my money again."
3,Shure SE112-K-BT1 Wireless Sound Isolating Earphones,5.0 out of 5 stars,"This is the third time we have purchased this product. It isolates the sound well, blocks out most noise and the sound is very good for a lower cost earphone. I have used it on airplanes and it works well to block out most noise. The sound tends to the base rather than treble but it is very balanced. The controls work well and the product lasts a long time. I have had one pair for over four years and it still works just as good as new.

You can also replace the ear buds so that is a plus. Keeping them clean can be a chore if you do not keep up with it. Also, they tend to collect ear wax but that should be expected from any earphones. I would highly recommend this product to anyone looking for earphones."
4,Shure SE112-K-BT1 Wireless Sound Isolating Earphones,3.0 out of 5 stars,"The 112's replaced the 115's I lost while traveling. The cord quality definitely is not as great as the 115's. I have very little confidence that the cord wires will remain intact long-term. The sound quality it ok - better than low end earbuds, but not as great as the high end ones. If you consider yourself an audiophile, these are not for you.

Noise isolation and comfort are excellent. I use the foam covers with my 535's and my lost 115's, but since I purchased the 112's while away on business, I was forced to use the rubber covers... 'cause oh yeah, the 112's don't come with both like the 115's. Anyway, the rubber covers worked just as well.

If you buy these, I recommend you buy a Shure hard or soft zip case. The drawstring bag for the 112's is useless and protects the buds from nothing but dust."
5,Shure SE112-K-BT1 Wireless Sound Isolating Earphones,2.0 out of 5 stars,"The sound quality is good for these phones, lots of bass. In comparison with the Apple in-ear headphones, these are very difficult to use. The insulation is very stiff and the control pod hangs much lower. For me, I like to tuck the cord inside my shirt but with the Shure I have a lot hanging outside and since they are stiff it swings out in front of my face. Also, the remote is hard to use because all the buttons feel the same - meaning that when you want to pause you could easily press the volume controls."
6,Shure SE112-K-BT1 Wireless Sound Isolating Earphones,5.0 out of 5 stars,"First bought this model before about 7 years ago. Replaced it with a Shure 215 after 3 years because the wires broke apart due to wear and tear. Just bought another pair now to use at home. Still amazing sound and quality for the money.
However I would definitely recommend paying the extra $40 for the 215 which comes with kevlar braided wires and stiff wire ear loops. Both sound great and have amazing insulation. I can use these on planes or mowing the lawn and not even have to turn the volume up 1/4 of the way."
7,Shure SE112-K-BT1 Wireless Sound Isolating Earphones,3.0 out of 5 stars,"The sound quality is good and has all the features that I need. But I bought this only last week and every time the voice says ""battery more than 4 hours"" it turns off and seems to run out of battery immediately after. This is after 1-2 hours of of use."
8,Shure SE112-K-BT1 Wireless Sound Isolating Earphones,5.0 out of 5 stars,"I just received these headphones today, and they seem like they're going to be the best pair I'll have ever owned. The sound is stunning for the price, and the build quality seems to be spot on. The wiring doesn't tangle, and the connections are quite sturdy. The buttons in the mic (an optional feature) are solid and take just the right amount of force to press so you won't accidentally press them while working. The fit seems great (even though I've only had them for a few hours), and Shure recommends you wear the cord around your ear. I was weary of this at first because it seems flat-out uncomfortable to wear earbuds this way, but I was surprised to find it's actually not noticeable. The volume is also wonderful. They can be extremely loud, and so I don't need to turn my volume up on my iPhone more than halfway most of the time.

My only issue is with the volume up button. It seems to be less sensitive than the others, which makes me wonder if it will go out after a a few months. I will post any updates in the future with any issues, but I would highly recommend these.

My previous earbuds were Skullcandy Titan - Found here:

Skullcandy Titan (Discontinued by Manufacturer)

They were great, but I foresee the Shure earbuds to outperform them in sound and hopefully longevity. (The Titans were little tanks. Nothing can break those things. I had 2 pairs in 6 years)"
9,Shure SE112-K-BT1 Wireless Sound Isolating Earphones,5.0 out of 5 stars,"I purchased these not because I am an enthusiast or a hicker and wanted something of quality to hear music, no!. I am a professional singer who performs no less than 4 times a week, casinos, clubs... One in particular is so loud, so I need something that no only work as a very good In Ear Monitor, but also a protection to my hearing. The isolation of these is so good at the point that I left them after the set to stay inside the club and have to take one out at any moment in order to hear what other people tried to scream at me. I can compare their isolating efficiency with the Bose ones.... At 75% less the price? Good"
0,Shure SE112-K-BT1 Wireless Sound Isolating Earphones,5.0 out of 5 stars,"Best earphones I have ever had. I listen to classical music on my iPod, and I'm fussy about the earphone fit and quality."
1,Shure SE112-K-BT1 Wireless Sound Isolating Earphones,4.0 out of 5 stars,"Not blown away by sound quality considering Shure's reputation, but the noise cancelling is superb."
2,Shure SE112-K-BT1 Wireless Sound Isolating Earphones,4.0 out of 5 stars,"Solid pair of earbuds. Mids and highs are crisp, clear. Lows are a bit muffled. Pops out of my ear if I am wearing when eating. Also, constantly slides out when only have one ear bud in regardless of positioning, etc."
3,Shure SE112-K-BT1 Wireless Sound Isolating Earphones,2.0 out of 5 stars,"The toughest earphones in this price range....
I've had them for 6 months and work in a rough environment. They blow away skull candy, (only lasted 2 months), NRG, (one month), These still function and sound like new.

That was then, the quality has changed. Shorts in the wires after 3 months. They used to last years. My use has not changed, the quality did."
4,Shure SE112-K-BT1 Wireless Sound Isolating Earphones,5.0 out of 5 stars,These are great earbuds. The sound is really good and they are very comfortable to wear. Thank you!
5,Shure SE112-K-BT1 Wireless Sound Isolating Earphones,5.0 out of 5 stars,They are amazing!!! Completely cancel out sound. Even on the plane! Sometimes I even just use them for earplugs on the plane too. I bought another set for a family member.
6,Shure SE112-K-BT1 Wireless Sound Isolating Earphones,5.0 out of 5 stars,Well made and easy to use.
7,Shure SE112-K-BT1 Wireless Sound Isolating Earphones,4.0 out of 5 stars,Decent sound. Not as good as an older set of Shure earbuds that I've had for years. Good value for the price.
8,Shure SE112-K-BT1 Wireless Sound Isolating Earphones,5.0 out of 5 stars,"Great sound, especially for the price."
9,Shure SE112-K-BT1 Wireless Sound Isolating Earphones,3.0 out of 5 stars,"The sound that comes out of these doesn't sound that great to me, the headphones that came with my iPod sound much better as do the $15 dollar pair of sport headphones i've got. I wasn't expecting anything great, but i didn't think it'd sound worse than the cheap headphones i've already got. The instructions say that if there seems to be a lack of low frequency bass to try another tip, i've gone back and forth between all 3 several times and tried positioning the headphones in different positions but the bass always sounds muffled.

But that's not really why i bought these and even if the sound wasn't perfect i could live with that. I was really hoping to be able to use these to listen to music while mowing lawns without blowing my ears out, but these really don't block out much sound at all. Reading the reviews for the SE215 i saw that people were complaining that it blocked TOO much sound, that's what i wanted! Silence enough to listen to an audiobook or podcast on a lawn mower. Seeing that they were both rated at 37dB i figured i'd pick these up so i wouldn't feel as bad about breaking a $100 pair of headphones (as is bound to happen) and i'm not sure if i made the right choice. It could just be that none of the tips/sleeves fit my ears quite right (to notice any sort of ""noise isolation"" i have to really push the earphones in there). I haven't tried them out on the mower yet, but i don't have high hopes.

They do feel well-built and sturdy, especially the main cord, my main grudges are the sound quality and sound isolation.

UPDATE: I tested these out on the lawn mower and was pleasantly surprised that i could (reasonably) understand an audiobook, though i still needed the volume on max. It's not exactly what i wanted as my ears are still going to be ruined, but they fare better than i thought they would at first, maybe because the sound goes directly into my ear and comes out louder? Another thing to add is that when wearing them for extended periods of time (ie. >30 minutes), since they have to be pushed in really deeply for the best sound and to block out outside noise, my ear starts to feel sore despite the tip i use.

UPDATE 2016: I ended up getting used to them and the sound they produce, when they finally broke a few months ago (right around 2 years after i purchased them) i must say i was pretty upset and i think i went through the same adjustment period to get used to my cheap earphones again. I'm not sure that i'd buy them again, but i did end up appreciating them more than i did at first."
0,Shure SE112-K-BT1 Wireless Sound Isolating Earphones,3.0 out of 5 stars,"Somewhat disappointed with this purchase. Some reviews have indicated this to be the best sounding buds under $100 right now, I'm not sure I would agree. The low to mid range is acceptable for the most part, with reasonable extension into the lowest octaves. The low range (>300Hz) has a reasonably flat response with good dynamics, and isn't over-accentuated and boomy which seems to be the norm in most headphones today. There is some noticeable distortion at higher levels, but the isolation is good enough I usually don't feel the need to push them that hard. Midrange response is also acceptable, but above 4K is where everything goes to hell really quickly. The sibilance of a vocalist, the bite of a snare, the string twang of an accoustic guitar or the clash of a cymbal will all sound just really, really wrong. Lots of distortion combined with a rising response just sounds horrible. There are highs, lots of highs, but there is just no definition to it all.

Otherwise, the build quality is pretty good, they feel like the should hold up for a while. The volume control does not work with my Moto X (2014), but the mic and mute button is all I really want."
1,Shure SE112-K-BT1 Wireless Sound Isolating Earphones,2.0 out of 5 stars,Sounds good but the product description is wrong. These are NOT wireform behind the ear. This is false advertising.
2,Shure SE112-K-BT1 Wireless Sound Isolating Earphones,2.0 out of 5 stars,Didn't like the sound quality. Not enough base for my preference.
3,Shure SE112-K-BT1 Wireless Sound Isolating Earphones,4.0 out of 5 stars,"These are overall great earphones. I got them to replace my Sennheiser i300s and I chose these specifically because they're supposed to be rugged, especially where the cord meets the jack, which is where my headphones tend to break after a couple of months. Judging by the amount of plastic at that join these should not have a problem there. However, the jack doesn't stay seated in my phone very well. I have an iPhone 6 plus and They way my phone sits in my pocket the cord tends to get pulled out whenever I walk.. or sit down... or stand up... or just put it in my pocket. When I try to put the phone in my back pocket the cord is basically at its limit, because it is about six inches too short.

TL;DR
Pros-
comfortable
they at least look sturdy
good audio quality

cons-
Doesn't stay in headphone jack very well
short cord"
4,Shure SE112-K-BT1 Wireless Sound Isolating Earphones,5.0 out of 5 stars,Love these earphones. The sound is excellent and they fit comfortably. I purchased a second pair for work so I would never be without them. Great earphones for the price!
5,Shure SE112-K-BT1 Wireless Sound Isolating Earphones,5.0 out of 5 stars,exceeded my expectations. Now I can work out at the gym in peace. It does really isolate the noise. Not sure why so many complain about it being uncomfortable. I thought it was comfortable.
6,Shure SE112-K-BT1 Wireless Sound Isolating Earphones,2.0 out of 5 stars,"I thought these were decent until my dog chewed them up and I had to go to a backup, cheaper SKULL CANDY, the skull candy had way better bass, and just as good on the mid and high."
7,Shure SE112-K-BT1 Wireless Sound Isolating Earphones,5.0 out of 5 stars,Great product!!
8,Shure SE112-K-BT1 Wireless Sound Isolating Earphones,5.0 out of 5 stars,Really love the quality of the product. I would highly recommend these if you what a good pair of ear buds and don't mind spending a bit for their quality.
9,Shure SE112-K-BT1 Wireless Sound Isolating Earphones,5.0 out of 5 stars,My husband is a headphone snob! But I think I scored on these. He said they are great for cancelling out extra noise which is great because he wears them at work and the gym. Also he loves the sound quality and remote feature.
0,Shure SE112-K-BT1 Wireless Sound Isolating Earphones,4.0 out of 5 stars,"Nice less expensive alternative for family member that didn't what to invest on the 315,
sound is nice and clear for the price range"
1,Shure SE112-K-BT1 Wireless Sound Isolating Earphones,4.0 out of 5 stars,"These are great but the model before em had more bass & a better cable. They wanna charge you four times as much for the fancy ones the started making if you want decent bass. Theyre probably better but I'm not paying $300 for friggin earbuds. These have decent sound & isolate sound enough to jam your tunes during high speed motorcycle rides and high caliber rifle fire. (Just not at the same time ok?)

Be safe; you cant hear w these in.

KEEP YOUR EYES OPEN!"
2,Shure SE112-K-BT1 Wireless Sound Isolating Earphones,5.0 out of 5 stars,"Excellent bang for the buck, great sound quality. After going through countless lower quality earbuds, this is a welcome change! Having to loop the cord around your ears takes some getting used to, but it's still worth it. My only complaint would be that the (very sturdy) cord could be a bit longer."
3,Shure SE112-K-BT1 Wireless Sound Isolating Earphones,2.0 out of 5 stars,"Nice, but the only lasted six months of light usage. Can't really recommend when they're not for daily use."
4,Shure SE112-K-BT1 Wireless Sound Isolating Earphones,5.0 out of 5 stars,"Love love love my earphones. I work in a bullpen style office so I always have a hard time getting some quiet time to work. These do the trick. I put them in, turn on my music, and voilà, I hear no one."
5,Shure SE112-K-BT1 Wireless Sound Isolating Earphones,4.0 out of 5 stars,I use for music and they sound pretty good for small earphones.
6,Shure SE112-K-BT1 Wireless Sound Isolating Earphones,5.0 out of 5 stars,"I picked these up help me downsize / streamline my travel stuff. They were intended to replace my Bose Quiet Comfort headphones, which I use(d) for travel, but they were a bit big.
At the same time, I wanted good sound as well as the ability to talk on the phone ( I ordered the inline controls and mic option).
These buds seemed to be the best option for the money, checking all the boxes of portability, good sound, good isolation and a quality build (at least on paper).
A week in and I love these buds. The isolation is excellent and the sound well above average.
I have several sets of higher end headphones (Sony, Beyerdynamic and Sennheiser) and these rank up there in terms of sound quality.
Specifically, I find the sound more on the neutral side (which I like) and a bit less pronounced highs than other earbuds / headphones. This doesn't bother me, as it keeps an extended listen from being fatiguing, but did want to mention as the only ""watch out"". So many mixes and headphones are oriented against the ""smile"" (bass and treble boost) that people are used to this type of sound profile.
I listened with the included silicone ear buds, but replaced with Shure's memory foam buds. For me, this works very well, and the cost of this ""upgrade"" is negligible for the added comfort and isolation provided. That said, the included buds work fine as well."
7,Shure SE112-K-BT1 Wireless Sound Isolating Earphones,5.0 out of 5 stars,I bought these as a gift and the recipient really likes these. Accurate and affordable audio in your ears!!!!
8,Shure SE112-K-BT1 Wireless Sound Isolating Earphones,5.0 out of 5 stars,All ride A Harley Davidson. It's kind of loud. I have had a hard time finding earbuds that did not need to be turned up loud. These are great
9,Shure SE112-K-BT1 Wireless Sound Isolating Earphones,2.0 out of 5 stars,"Within a few used, the right ear phone quit working."
0,Shure SE112-K-BT1 Wireless Sound Isolating Earphones,5.0 out of 5 stars,I love these earbuds. The sound isolation is perfect I can't hear a thing when the music is playing and even when there isn't any music playing they provide some sound isolation.
1,Shure SE112-K-BT1 Wireless Sound Isolating Earphones,2.0 out of 5 stars,"Bass is not as described, it is lacking. I am returning."
2,Shure SE112-K-BT1 Wireless Sound Isolating Earphones,5.0 out of 5 stars,Great headphones/monitors.
3,Shure SE112-K-BT1 Wireless Sound Isolating Earphones,2.0 out of 5 stars,Very disappointed with this purchase. Worked great for about 6 months until left earphone suddenly stopped working. You'd expect much better durability and quality at this price-point.
4,Shure SE112-K-BT1 Wireless Sound Isolating Earphones,5.0 out of 5 stars,These are great buds for musicians on a budget. As a drummer a get a great low punchy kick sound with a good even mix.
5,Shure SE112-K-BT1 Wireless Sound Isolating Earphones,5.0 out of 5 stars,good earphones
6,Shure SE112-K-BT1 Wireless Sound Isolating Earphones,1.0 out of 5 stars,"I'm extremely disappointed with this purchase and I am happy that I waited a few months to write this review.

First off, I am the type of guy who has never owned an expensive pair of earphones/headphones. I prefer to own versatile, inexpensive earphones between $10 - $30 that can be used for morning/evening commutes, the gym, etc. So when my latest pair of cheap earphones broke, I figured I would get something a little more expensive that would last a long time, but not outrageously expensive (like Beats).

When I was looking for a new pair, I did my research. I wanted something affordable that would last long, be versatile in usage, and give me crystal clear sound. These highly rated Shures were within my top three choices and ultimately, these were the ""lucky"" earphones I decided on.

I was excited when I received the package containing these Shures. However, excitement soon turned into frustration. No matter what you read in the reviews or in the instructions, these earphones do NOT fit SECURELY in your ears. They have an awkward fit and the slightest pull on the cord will cause them to fall out or, at the very least, cause the cord wrapping around your ear to fall out. Thus, these are terrible earphones for the gym or for when you're out running. If you're using these in less active scenarios, then they should stay on.

In terms of the sound quality, I actually have to give these Shures some credit. Perhaps it's because I am used to cheaper earphones, but I felt like there was a very solid balance in sound. I like all types of music but these were great for deep house, folk music, classic rock, pop, indie...just about everything! I have been to some of the top clubs around the world with some of the most sophisticated sound systems, and this reminded me of those experiences of being immersed in top-notch sound quality.

So I was able to get past the awkward fitting and enjoy the sound quality of these headphones, but this was short-lived. Today, on 7/12, the left earbud blew out and I am livid. Although it's only been a few months, Amazon will not accept a return for these. I am hoping that I can contact Shure and they can do something about this. This is not the type of thing that should happen to a $50 pair of earphones. If no one is able to help resolve this issue, then I will never buy a pair of Shures again."
7,Shure SE112-K-BT1 Wireless Sound Isolating Earphones,4.0 out of 5 stars,"Sound quality is good but not as good as the Klipsch headphones they replaced. Unlike the Klipsch, these are very durable and I expect them to have a long service life. Overall these earbuds are excellent for the price."
8,Shure SE112-K-BT1 Wireless Sound Isolating Earphones,4.0 out of 5 stars,The wireless headphones are just as described.
9,Shure SE112-K-BT1 Wireless Sound Isolating Earphones,4.0 out of 5 stars,I like them. I had the ones without the microphone which are good too. Good value for high quality headphones. I like the microphone because I am very often using my smart phone and I like to use the headphones to answer calls.
0,Shure SE112-K-BT1 Wireless Sound Isolating Earphones,5.0 out of 5 stars,Better than Bose I own both half the price these will not disappoint.
1,Shure SE112-K-BT1 Wireless Sound Isolating Earphones,2.0 out of 5 stars,These earphones were great - until the left side stopped working about 6 months after the purchase.
2,Shure SE112-K-BT1 Wireless Sound Isolating Earphones,2.0 out of 5 stars,Poor fit and annoying road feedback while running upon after foot strike. These earphones are only usable when you are stationary - not what I would have expected at this price point
3,Shure SE112-K-BT1 Wireless Sound Isolating Earphones,5.0 out of 5 stars,Great earbuds for the price. The sound is excellent .
4,Shure SE112-K-BT1 Wireless Sound Isolating Earphones,5.0 out of 5 stars,Very good product.
5,Shure SE112-K-BT1 Wireless Sound Isolating Earphones,5.0 out of 5 stars,Awesome product but a bit pricey for earbuds. The bass on this is simply thumping and crisp.
6,Shure SE112-K-BT1 Wireless Sound Isolating Earphones,5.0 out of 5 stars,"These are simple headphones, but extremely well made, perfect audio, and after a year of warehouse use, they're still 100%. For the price. These will go a long way! Once they break, I'll make sure to buy these again!"
7,Shure SE112-K-BT1 Wireless Sound Isolating Earphones,5.0 out of 5 stars,good stuff
8,Shure SE112-K-BT1 Wireless Sound Isolating Earphones,3.0 out of 5 stars,"didn't workout for me. Happy with Panasonic now.
Of course Panasonic cant bit the sound quality. But much lightweight and comfortable than Shure."
9,Shure SE112-K-BT1 Wireless Sound Isolating Earphones,5.0 out of 5 stars,Great headphones! Fit nicely in ears. Music sounds incredible.
0,Shure SE112-K-BT1 Wireless Sound Isolating Earphones,1.0 out of 5 stars,"The sound quality is good, the build correct, but after 2 weeks using it, a short circuit in the cable makes this pair of earphones a mono, single ear piece (which changes depending on mood of the day). So yeah, it could very well be just this unit, but after two weeks, the fact it's broken is just ground for a 1 star review. Also, I'm now out of the return window"
1,Shure SE112-K-BT1 Wireless Sound Isolating Earphones,2.0 out of 5 stars,The ear buds sound ok but not as good as my Scosche earphones. The volume control doesn't work w/ my Android phone. It was not evident in the product description that it was for only iPhones. The length of the wire is also too short.
2,Shure SE112-K-BT1 Wireless Sound Isolating Earphones,3.0 out of 5 stars,"The sound quality is decent. The cord seems to be a bit stiff and is also a bit short from the microphone volume control device to the earbuds. It could've been a couple of inches longer. Overall, not bad for the price."
3,Shure SE112-K-BT1 Wireless Sound Isolating Earphones,5.0 out of 5 stars,great headphones!
4,Shure SE112-K-BT1 Wireless Sound Isolating Earphones,5.0 out of 5 stars,"Great bass, cancels outside noise, and good price."
5,Shure SE112-K-BT1 Wireless Sound Isolating Earphones,5.0 out of 5 stars,Great sound from little package. i was impressed.
6,Shure SE112-K-BT1 Wireless Sound Isolating Earphones,5.0 out of 5 stars,best headphones for the price
7,Shure SE112-K-BT1 Wireless Sound Isolating Earphones,5.0 out of 5 stars,Rugged with decent sound which is what I need.
8,Shure SE112-K-BT1 Wireless Sound Isolating Earphones,4.0 out of 5 stars,"Prefer the SE215, the volume controls are not compatible with Android, though the pause/play button is so its decent enough."
9,Shure SE112-K-BT1 Wireless Sound Isolating Earphones,2.0 out of 5 stars,"It has a decent sound if you are listening to certain genres, but if what you are listening to has any bass, this product fails completely."
