,Product,Ratings,Reviews
0,Shure SM31FH Wireless Fitness Headset Condenser Microphone,5.0 out of 5 stars,"This is the perfect headset for fitness instructors! The sound quality from the mic is outstanding, and has a comfortable and secure fit. Highly recommended!"
1,Shure SM31FH Wireless Fitness Headset Condenser Microphone,4.0 out of 5 stars,Works. Fitness lab instructor loves it!
2,Shure SM31FH Wireless Fitness Headset Condenser Microphone,5.0 out of 5 stars,This headset has changed my life - I was so tired of mics not working at the various gyms at teach at. This not only keeps me germ and gym yuk free but the sound quality is amazing! I just hope it holds up to heavy use
3,Shure SM31FH Wireless Fitness Headset Condenser Microphone,5.0 out of 5 stars,I do indoor cycle classe with this and it gets pretty soaked with sweat. It holds up very well and is very comfortable. Other models have not held up as well.
4,Shure SM31FH Wireless Fitness Headset Condenser Microphone,5.0 out of 5 stars,"Excellent headset microphone. Lightweight and comfortable to wear. Used in a cycle studio so it gets a good workout multiple times a day, six days a week."
5,Shure SM31FH Wireless Fitness Headset Condenser Microphone,5.0 out of 5 stars,Best mic headset and great value for the money.
6,Shure SM31FH Wireless Fitness Headset Condenser Microphone,5.0 out of 5 stars,"I have been using this for several months now, after noticing that other fellow group fitness instructors have been using. So far it’s been reliable and I am pleased with the purchase."
7,Shure SM31FH Wireless Fitness Headset Condenser Microphone,4.0 out of 5 stars,Love the goose neck. so far it has worked just fine and enjoying not having to share with other fitness instructors.
8,Shure SM31FH Wireless Fitness Headset Condenser Microphone,5.0 out of 5 stars,Works great! Much better than the cheaper models I've used.
9,Shure SM31FH Wireless Fitness Headset Condenser Microphone,5.0 out of 5 stars,PE teachers love these!
0,Shure SM31FH Wireless Fitness Headset Condenser Microphone,5.0 out of 5 stars,best headset i have owned!
1,Shure SM31FH Wireless Fitness Headset Condenser Microphone,5.0 out of 5 stars,works as advertised
2,Shure SM31FH Wireless Fitness Headset Condenser Microphone,4.0 out of 5 stars,So far it is working as advertised. Too early to give it a 5 star rating need to see how wellit holds up.
3,Shure SM31FH Wireless Fitness Headset Condenser Microphone,2.0 out of 5 stars,they don't last.
4,Shure SM31FH Wireless Fitness Headset Condenser Microphone,5.0 out of 5 stars,Great sound!!
5,Shure SM31FH Wireless Fitness Headset Condenser Microphone,4.0 out of 5 stars,"So far, so good."
6,Shure SM31FH Wireless Fitness Headset Condenser Microphone,3.0 out of 5 stars,Overly sensitive in both studios I teach. I often get feedback. After 10 mins it seems to stabilize. But then 40 minutes in I have to keep increasing my volume. Maybe I have a bum unit?
7,Shure SM31FH Wireless Fitness Headset Condenser Microphone,5.0 out of 5 stars,"Just the best, is great that you can replace this in older equipments."
8,Shure SM31FH Wireless Fitness Headset Condenser Microphone,4.0 out of 5 stars,worked wonderfully
9,Shure SM31FH Wireless Fitness Headset Condenser Microphone,3.0 out of 5 stars,It seems to have good clear quality however the only draw back was it slips off of my hair. Need a head band if your hair is straight very distracting.
0,Shure SM31FH Wireless Fitness Headset Condenser Microphone,4.0 out of 5 stars,good product.
1,Shure SM31FH Wireless Fitness Headset Condenser Microphone,5.0 out of 5 stars,"When worn it does not move a inch and compared to the stock headset, that is already very good, the sound is crispy clear."
2,Shure SM31FH Wireless Fitness Headset Condenser Microphone,5.0 out of 5 stars,Wonderful - great to have crisp clear sound again!
3,Shure SM31FH Wireless Fitness Headset Condenser Microphone,5.0 out of 5 stars,Great
4,Shure SM31FH Wireless Fitness Headset Condenser Microphone,1.0 out of 5 stars,"Deceptive marketing!!! We purchased this specifically because we wanted a wireless headset for our trainers to easily move about without ripping the wires off during demonstrations. As it turns out, it's wireless only to the receiver... the actual headset is NOT, even though it says wireless and even shows the headset without wires. Of course it's wireless from the headset to the receiver! Very deceptive! Waste of time, energy and money. Will return."
5,Shure SM31FH Wireless Fitness Headset Condenser Microphone,4.0 out of 5 stars,Love this mic it's confurtable gives great voice output. Best fitness mic I have use so far.
6,Shure SM31FH Wireless Fitness Headset Condenser Microphone,1.0 out of 5 stars,BE AWARE. ITS NOT WIRELESS
7,Shure SM31FH Wireless Fitness Headset Condenser Microphone,5.0 out of 5 stars,Fantastic
8,Shure SM31FH Wireless Fitness Headset Condenser Microphone,5.0 out of 5 stars,This is a gift that will not be opened or used until mid November so I can't really tell you. I'm sure it will be great. It is for someone who teaches exercise classes.
9,Shure SM31FH Wireless Fitness Headset Condenser Microphone,1.0 out of 5 stars,It's supposed to be a wireless headset. It is not wireless. Very misleading.
0,Shure SM31FH Wireless Fitness Headset Condenser Microphone,1.0 out of 5 stars,"Should make it clear that you must purchase the complete system. Disappointed, now I need to purchase another piece to complete set"
1,Shure SM31FH Wireless Fitness Headset Condenser Microphone,5.0 out of 5 stars,"I bought this headset to teach classes at my gym who uses the SHURE system for Group ex classes so i wouldnt have to share the headset that is a tad worn out (150+ classes a week) and they use the slightly less expensive PGA 31 mic. not only is this mic (i bought it just for the comfort) so much more comfortable and sturdy, my class participants say that the quality in sound is noticeably better than the other mic headset. It uses the same 4 prong connection in to the microphone transmitter (belt pack aka butt pack)"
2,Shure SM31FH Wireless Fitness Headset Condenser Microphone,5.0 out of 5 stars,"The sound from this headset is very clear and stays in place well on your head. As other reviewers have indicated, no it is not completely wireless, the wire goes from the headset to the mic pack (not included). This is as I expected and as similar headsets operate. I would definitely recommend this headset, which is at a great price point for the quality."
