,Product,Ratings,Reviews
1,Shure SE215m+ Special Edition Sound Isolating Earphones with Remote...,5.0 out of 5 stars,Clear concise sound with just enough bass make these my favorite headphones I have ever purchased. An added benefit is the incredible design of the ear pieces. The quality sound is due in part by how solid the ear piece fits in your ear. I like the fact that when I turn my head the ear piece stays tightly fit in my ear it works great during my workouts
2,Shure SE215m+ Special Edition Sound Isolating Earphones with Remote...,5.0 out of 5 stars,"Great headphones for the price! These have the lower frequencies enhanced more than the original SE215. The bass enhancement does not muddy up the midrange much compared to the originals. Treble and midrange are still slightly recessed, but nothing that you can complain about for $120 in ear monitors.

The iOS cable is great, it's very light. Supposedly it is Kevlar reinforced as well, but it certainly isn't as bulky as other Shure Kevlar cables.

All accessories are nice, including the carrying pouch. I actually use Westone Black Star tips for all of my headphones, they are much more comfortable for my ears than all others, including annoying hot foam tips.

The cable was my primary reason for purchase of the SE215m+, as I've already owned the SE215. Great headphones for everyday use!"
3,Shure SE215m+ Special Edition Sound Isolating Earphones with Remote...,3.0 out of 5 stars,"I actually had to read the manual to figure out how to get these in my ear correctly. I tried them for a few subway rides and found them to be too fussy to get in, too clumsy to get out. Part of it goes into your ear, outside the ear canal, so it has a big presence on your head - almost looks like a hearing aid. The sound is amazing though. I wanted to make them work but just sent them back. I know I'll get too annoyed fumbling with them on my commute."
4,Shure SE215m+ Special Edition Sound Isolating Earphones with Remote...,5.0 out of 5 stars,"my first review in amazon, i thought it would be rude not to give 5 stars for a great product, this is in a different league from any other earpud, specially if you are used to the crappud from apple, reasons to consider this product are
1- great sound quality
2- great noise isolation, it doesn't cancel noise by emitting voices to count them but actually isolate you from outside noise and it works GREAT.
3- it takes some time to get used to wearing it but once you get the hang of it, it will fit Perfectly in your ear
4- the build quality is superb and i expect it to out last apple ear pud which i replace them ever 2 months due to them losing sound on one side.
5- optional ear fittings with different sizes come with the product and a nice small case"
5,Shure SE215m+ Special Edition Sound Isolating Earphones with Remote...,4.0 out of 5 stars,"very nice; a few things - the bass seems to be weak at first listen.
Also, if you're an iphone 7 user...the controls for the music will not work :/.

I had the clear version before and one of the sets died so I got this as a replacement. Overall, very nice and compares pretty well to the clear version without the music controls."
6,Shure SE215m+ Special Edition Sound Isolating Earphones with Remote...,4.0 out of 5 stars,Sounds great but are very impractical for removing and putting back in your ears. Takes a lot of maneuvering to get them to fit properly.
7,Shure SE215m+ Special Edition Sound Isolating Earphones with Remote...,1.0 out of 5 stars,"Worked brilliantly for about a week, then the left ear began to cut in and out. Now I have to figure out the return. ANNOYING!"
8,Shure SE215m+ Special Edition Sound Isolating Earphones with Remote...,2.0 out of 5 stars,"Wire short in less than 3 months. Bought a replacement cable, babied it, and it also shorted out. It seems as if this is a common problem. Other than the cable the sound is great. Sent them back and hopefully they can upgrade the cable and honor the warranty."
9,Shure SE215m+ Special Edition Sound Isolating Earphones with Remote...,2.0 out of 5 stars,"WOW. Bought them in May. A bud broke in September. Thought it might be the cord. Bought a new cord. But no, definitely broke. That's a lot of money to spend on a set of headphones that can't last a summer. After 5- years only buying from Shure, this is the end. Time to find a new company. It was nice while it lasted."
0,Shure SE215m+ Special Edition Sound Isolating Earphones with Remote...,5.0 out of 5 stars,"Preface: I have owned the Bose QC15, and the jaybird bluebuds. These trump them.

I am not a true audiophile - only indulging as my budget allows - but I enjoy playing piano, and have been formally developing an ear for music since age 6. The sound isolation and quality put out by the SE215m+ are truly astounding. The foam ear(plugs)pieces isolate effectively, and allow the purity of sound to shine. I have never encountered a set of headphones that allows me to spatially relate with music the way these do. I feel as if I am in a world of my own, insulated in a private music studio when I wear these. 1st test was Bruno Mars's 24k Magic (not a conventional test, I know), but then! The bass rips and drops, the high twinkles ring off towards the ceiling, the lyrics clear and vibrant... suddenly to my right I notice my wife, beautiful as always... but what's this? She's hollering at me... a word... my name?? Alas, I decide to leave this sanctuary... and as pinky rings were to the moon, so must her blood pressure be, my man Bruno laying down a righteously starry soundtrack to that pulsing vein on my wife's temple there. Alrightg2gbblguys"
1,Shure SE215m+ Special Edition Sound Isolating Earphones with Remote...,3.0 out of 5 stars,"Love the earbuds, great sound and comfort. But just like the last model 215s, a few months of regular use and my left channel started dropping out. I know the wire is replaceable but I would have expected a longer life for these after they updated the design. I guess they are happy with customers having to essentially subscribe to their product rather than have it built well enough to last years."
2,Shure SE215m+ Special Edition Sound Isolating Earphones with Remote...,2.0 out of 5 stars,"These headphones are great, but *all four pairs* I have owned have stopped working after a few months. For all 4, the audio started cutting out in one ear (apparently this is a well-known issue, see other reviews). For 2/4, the over-ear ""grip"" broke, becoming completely flimsy,

It's a shame because these headphones sound great and isolate well. Fortunately, they come with a 2 year warranty, but I'm tired of replacing headphones every few months."
3,Shure SE215m+ Special Edition Sound Isolating Earphones with Remote...,5.0 out of 5 stars,"Very happy. Slightly bass biased as advertised but good definition in mids and highs. This is my first pair of earphones and fit is hypercritical it took a couple attempts to get it right. Only thing I miss from over-ear headphones is there is slightly less sound stage, which I happily traded for compactness and portability."
4,Shure SE215m+ Special Edition Sound Isolating Earphones with Remote...,3.0 out of 5 stars,"Have bought these headphones twice now, because they're incredible at blocking out noise. And they're comfortable. But both pairs stopped working after a year, despite my having taken good care of them."
5,Shure SE215m+ Special Edition Sound Isolating Earphones with Remote...,5.0 out of 5 stars,"Outstanding sound quality, very transparent, and the controls work with my Nexus 5x"
6,Shure SE215m+ Special Edition Sound Isolating Earphones with Remote...,5.0 out of 5 stars,They work so well I love them!
7,Shure SE215m+ Special Edition Sound Isolating Earphones with Remote...,4.0 out of 5 stars,"I use these with the Avioms at my church. The sound of the other band people in my mix is near perfect. The only thing I don't like is putting them in. It's awkward, and sometimes I have to move quickly to my keyboard, and don't have time it takes to put them in my ear. I like the earlier design, however the sound is beautiful."
8,Shure SE215m+ Special Edition Sound Isolating Earphones with Remote...,2.0 out of 5 stars,"Great sound but poor quality cable. The cable of my headphones stop working before 5 months, now only I can hear the music from the left side of the headphones. I prefer buy a new cable from another company because I read that people who buy the cable from sure have to replace in less time than 5 months"
9,Shure SE215m+ Special Edition Sound Isolating Earphones with Remote...,5.0 out of 5 stars,Had these for a few years gone through 6 cables but the iems themself still work and sound great very nice for the price as long as you get a good deal in the ear canal they are some of the best for the money.
0,Shure SE215m+ Special Edition Sound Isolating Earphones with Remote...,5.0 out of 5 stars,A step up from the rest. Excellent everything.
1,Shure SE215m+ Special Edition Sound Isolating Earphones with Remote...,3.0 out of 5 stars,Not excited about the fit for these earphones. I tried several of the optional ear bud covers and they still fall out of my ears and are uncomfortable. I owned an earlier model of these ear phones and they were of much better quality.
2,Shure SE215m+ Special Edition Sound Isolating Earphones with Remote...,5.0 out of 5 stars,Sounds amazing.
3,Shure SE215m+ Special Edition Sound Isolating Earphones with Remote...,4.0 out of 5 stars,"A little bass-heavy at times, but otherwise very comfy and clear-sounding."
4,Shure SE215m+ Special Edition Sound Isolating Earphones with Remote...,5.0 out of 5 stars,fabulous
5,Shure SE215m+ Special Edition Sound Isolating Earphones with Remote...,5.0 out of 5 stars,Nice sound and noise reduction. I use them when I fly for work and they really reduce the noise.
6,Shure SE215m+ Special Edition Sound Isolating Earphones with Remote...,5.0 out of 5 stars,"Probably the best headphones I've ever used. They fit comfortably and snuggly in the ear, and I can't even turn them up as high as my old headphones. Definitely worth the money. The bass isn't crazy or over emphasized, but quality nonetheless."
7,Shure SE215m+ Special Edition Sound Isolating Earphones with Remote...,4.0 out of 5 stars,Liked them but the cord is too short vs the SE315. I was always catching it on things given the length and the rubbery texture. I lost this pair (I think) and am trying to figure out if I buy the same one.
8,Shure SE215m+ Special Edition Sound Isolating Earphones with Remote...,5.0 out of 5 stars,Excellent headphones for the gym.
9,Shure SE215m+ Special Edition Sound Isolating Earphones with Remote...,4.0 out of 5 stars,Very nice. They do what you expect
0,Shure SE215m+ Special Edition Sound Isolating Earphones with Remote...,1.0 out of 5 stars,"On my third occasion using these, after I had owned them for not yet two weeks, I found that if I turned my head to the right, the sound would cut out of the left earphone. This began spontaneously and I don't believe I did anything that triggered it."
1,Shure SE215m+ Special Edition Sound Isolating Earphones with Remote...,5.0 out of 5 stars,"Nice color and sound. If you happen to decide between white se or blue se, take into account that they sound almost the same. Imho white have even better sound. No surprise, blue are older models."
2,Shure SE215m+ Special Edition Sound Isolating Earphones with Remote...,5.0 out of 5 stars,Can’t say enough good things about these headphones... work great with my iPhone as well. Extremely comfortable for long periods of time.
3,Shure SE215m+ Special Edition Sound Isolating Earphones with Remote...,5.0 out of 5 stars,"These sound really great. I had an issue as they wouldn't work on iPhone 7 (popping sound and vol controls didn't work). I contacted Shure and they recommended I exchange them. The new ones arrived 2 days later and no issues, just a bad set."
4,Shure SE215m+ Special Edition Sound Isolating Earphones with Remote...,5.0 out of 5 stars,love it
5,Shure SE215m+ Special Edition Sound Isolating Earphones with Remote...,2.0 out of 5 stars,Sound quality was great. I had these for 4-5 months and they already broke and stopped working. I bought a new wire to see if it was just a chord issue but it's still not working. I expect a lot more based on reviews and the price.
6,Shure SE215m+ Special Edition Sound Isolating Earphones with Remote...,5.0 out of 5 stars,Really awesome sound. No complaints.
7,Shure SE215m+ Special Edition Sound Isolating Earphones with Remote...,4.0 out of 5 stars,"Great sound quality, but they're somewhat cumbersome to get inserted and in good position in your ear. Noise cancelling properties quite good."
8,Shure SE215m+ Special Edition Sound Isolating Earphones with Remote...,4.0 out of 5 stars,"Great looking. Great sound. Amazing sound isolating like seriously you cant hear anything with them on. but slightly uncompfortable for people with small ears, other than that defiantly recommend."
9,Shure SE215m+ Special Edition Sound Isolating Earphones with Remote...,5.0 out of 5 stars,"The foam tips that came with the iems weren't that great and mine didn't come with the tri cone tips but they still sound great .
Bought some comply tips and now we're in business"
0,Shure SE215m+ Special Edition Sound Isolating Earphones with Remote...,5.0 out of 5 stars,"After about 6 months of having these, I accidentally washed them in the washer. THEY STILL WORK."
1,Shure SE215m+ Special Edition Sound Isolating Earphones with Remote...,5.0 out of 5 stars,"longest lasting , amazing..trump all other"
2,Shure SE215m+ Special Edition Sound Isolating Earphones with Remote...,4.0 out of 5 stars,Great earphones but the part of the cable which plugs into a device snapped off... quality of sound is great though and the isolation is also great.
3,Shure SE215m+ Special Edition Sound Isolating Earphones with Remote...,5.0 out of 5 stars,"Great sound quality, great fit, solid construction."
4,Shure SE215m+ Special Edition Sound Isolating Earphones with Remote...,5.0 out of 5 stars,Great noise isolation.
5,Shure SE215m+ Special Edition Sound Isolating Earphones with Remote...,2.0 out of 5 stars,1st set the mic was defective. Mic is pretty clunky. Sound quality is pretty good.
6,Shure SE215m+ Special Edition Sound Isolating Earphones with Remote...,4.0 out of 5 stars,Excellent build and sound quality only issue for me was the jack had a very sensitive wire and l shaped plug might help otherwise amazing product
7,Shure SE215m+ Special Edition Sound Isolating Earphones with Remote...,4.0 out of 5 stars,Received these beauties a few days ago and absolutely blown away at the quality at this price point. Absolutely no regrets.
8,Shure SE215m+ Special Edition Sound Isolating Earphones with Remote...,1.0 out of 5 stars,"Didn’t even last 7 months, too expensive not to even last a year. I’m not a kid and take good care of these."
9,Shure SE215m+ Special Edition Sound Isolating Earphones with Remote...,2.0 out of 5 stars,Returning. Left side quit after only a couple times of using.
0,Shure SE215m+ Special Edition Sound Isolating Earphones with Remote...,1.0 out of 5 stars,"I have a set of clear Shure SE215 and they are bombproof and awesome. These are not. The cable is cheap and tangles easily. After 1 week of use, the 3.5mm plug broke in my phone and they stopped working altogether. See photo comparison. Return is pending. If you want good earphones, get the original clear SE215. Don't bother with these."
1,Shure SE215m+ Special Edition Sound Isolating Earphones with Remote...,2.0 out of 5 stars,"The headphone head broke for no reason, very poor quality."
2,Shure SE215m+ Special Edition Sound Isolating Earphones with Remote...,4.0 out of 5 stars,A bit too bass heavy on my phone(which has a very limited eq) excellent isolation even with the silicon sleeves
3,Shure SE215m+ Special Edition Sound Isolating Earphones with Remote...,3.0 out of 5 stars,"Pros:
Build quality
Sound
Cons:
Very uncomfortable
Bass lacks punch"
4,Shure SE215m+ Special Edition Sound Isolating Earphones with Remote...,3.0 out of 5 stars,broken down very quickly....
5,Shure SE215m+ Special Edition Sound Isolating Earphones with Remote...,5.0 out of 5 stars,Best headphones ever!
6,Shure SE215m+ Special Edition Sound Isolating Earphones with Remote...,5.0 out of 5 stars,Great clear sound. Feels comfortable I my ears. I'm very happy I bought these.
7,Shure SE215m+ Special Edition Sound Isolating Earphones with Remote...,5.0 out of 5 stars,OK
8,Shure SE215m+ Special Edition Sound Isolating Earphones with Remote...,5.0 out of 5 stars,My favorite earbuds!
9,Shure SE215m+ Special Edition Sound Isolating Earphones with Remote...,5.0 out of 5 stars,Sound quality is much better than my beats that I had. I love these
0,Shure SE215m+ Special Edition Sound Isolating Earphones with Remote...,5.0 out of 5 stars,They're great !
1,Shure SE215m+ Special Edition Sound Isolating Earphones with Remote...,5.0 out of 5 stars,Best headphones.
2,Shure SE215m+ Special Edition Sound Isolating Earphones with Remote...,5.0 out of 5 stars,"Feels good to be home again. As an early adopter of E2Cs they died after years of daily use. I wandered trying a bunch of other buds, even Etymotics but nothing seals and isolates as well as Shure do and nothing blocks microphonics as well either.

These are still built very heavy duty like the E2Cs were too.

I think I'm going to finally get some ear molds done."
3,Shure SE215m+ Special Edition Sound Isolating Earphones with Remote...,3.0 out of 5 stars,"Based on sound quality and noise reduction these get a 4 Stars, but this one is a bit on the pricey side but they work great at isolating noise this will save my ears working in a shop.
ot happy with this purchase!
I would hesitate to recommend to a friend!"
4,Shure SE215m+ Special Edition Sound Isolating Earphones with Remote...,3.0 out of 5 stars,I first ordered a pair of the Shure ear buds without the mic and they seemed to have a much thicker wire. I just opened the package today June 11th and noticed that the wire on this model is thinner. Not sure if i am going to like these but i will try them the next couple of days to see if the wire tangles up or not. I'm not impressed so far...
5,Shure SE215m+ Special Edition Sound Isolating Earphones with Remote...,3.0 out of 5 stars,The sound quality is very good but disappointed that we can't remove the sleeve that fits over the ear buds to find a good fit. They seem to be glued on so can't remove them to find a better fit for my ears.
6,Shure SE215m+ Special Edition Sound Isolating Earphones with Remote...,5.0 out of 5 stars,I was going to send them back because I can't really afford them right now but I tried them out first. Wound up with them in my ears for almost 8 solid hours.
7,Shure SE215m+ Special Edition Sound Isolating Earphones with Remote...,4.0 out of 5 stars,"These are very nice earbuds. I only have two problems with them.
1. The cord is a bit too short.
- I find myself wishing the chord was a bit longer, maybe just 3 or 4 inches longer.
2. The bass isnt the best. It's there but if you're getting these expecting great bass sound maybe you should look for a different pair."
8,Shure SE215m+ Special Edition Sound Isolating Earphones with Remote...,3.0 out of 5 stars,"Purchased these earbuds a few days ago and already sending back for a replacement. Was having intermittent cutout on the left earbud. As well the center button was not functioning as expected. You would click and hear the click but it would not pause the music. You had to press till you heard and felt the click and then a little more firm to get the desired functionality.

However, among these cons the sound and comfort are unmatched by anything I've ever owned or listened to. From Metal, to EDM (DnB, Trance, etc) these things sound great. Vocals are clear, instrumentation is articulated well, and has a very solid bass. These stay solid in the ear and the comfort is absolutely incredible to the point I don't want to take them out they feel that natural. Sound isolation is very good and the memory like foam creates a great seal.

I can only give these 3 stars at this point because of the hardware issues. I'm sending them back for a replacement. I've purchased and punished some Shure SE112-GR at $50 and they are still going strong even with all the rubber giving way and cracking and being used heavily all day for well over 18 months. To me $100+ earbuds should be able to hold up just as well. Will see how the replacement buds fare."
9,Shure SE215m+ Special Edition Sound Isolating Earphones with Remote...,1.0 out of 5 stars,"I wanted to love these earbuds. They fit nicely, but the quality of the sound wasn't as advertised. Not only was the sound worse than a pair of $30 earbuds, but the quality of the plastic felt cheap."
0,Shure SE215m+ Special Edition Sound Isolating Earphones with Remote...,4.0 out of 5 stars,"Excellent product. Good choice for quality/price search. I bought this for my Moto G4 Plus but it doesn't works like I expected. Anyways, it a good option to listen music with good quality."
1,Shure SE215m+ Special Edition Sound Isolating Earphones with Remote...,4.0 out of 5 stars,All fine but you need to press the play-pause/answer call button to make it actually work
2,Shure SE215m+ Special Edition Sound Isolating Earphones with Remote...,2.0 out of 5 stars,"The sound is superb. One of the better earphones I've listened to. The over the ear implementation is a bit difficult but after a few tries I got the on/off process down. The deal killer is the remote volume/rocker switch implementation. It's one piece with a very very small button in the center to hang up/skip songs. The one piece rocker makes it difficult to feel if your increasing/decreasing volume or skipping songs. Plus the small button isn't very tactile in sensing if you clicked it right or not. Half the time I pause the music instead of skipping a song. I have to take out my phone to change songs, etc. Thats just not how I use my earphones. I like to leave my phone in my pocket. It's too bad because they do sound great."
3,Shure SE215m+ Special Edition Sound Isolating Earphones with Remote...,5.0 out of 5 stars,so good
4,Shure SE215m+ Special Edition Sound Isolating Earphones with Remote...,2.0 out of 5 stars,"Sound quality is inexistent in tis product. For a lower or similar price range (1More or Bose), there are other double and triple dynamic high definition drivers that can deliver quality balanced sound. Without a decent DAC amplifier, there is only a noisy bass sound that lacks high definition sound, thus making these ear headphones not worth it for the price. Good warranty (2 years) and confortable design are a plus though."
5,Shure SE215m+ Special Edition Sound Isolating Earphones with Remote...,1.0 out of 5 stars,"I'm very disappointed with this product. I've only been using these headphones for 4 months and they're already broken. They've only seen light use in dry conditions, but the left earpiece is unreliable and only works if the cord is positioned a certain way in the jack. I cannot recommend these headphones."
6,Shure SE215m+ Special Edition Sound Isolating Earphones with Remote...,1.0 out of 5 stars,"I wanted to love these headphones. And, for about one week, I did. Excellent sound quality throughout the entire range, capable of handling just about any genre of music I could throw at it. Once I got used to fitting them (which, honestly, didn't take long), I could easily put them on with one hand. And, because of the care given to the fit of these headphones, sound isolation was fantastic. Finally, a pair of headphones that I could immerse myself in for the 2 hours a day I spend on the train...

And then, catastrophe. I had the headphones plugged in to my iPhone 6s and had my phone in my pocket. I leaned forward to reach for something, and I felt something give on the headphone connector. Oh no. Next thing I know, I could only get audio over one channel. I took out the headphones to find the 1/8"" jack was broken. Still attached to the cord, but it was able to move in ways it couldn't before. I didn't put much stress on the jack for it to break like that, but break it did. I was heartbroken.

This appears this is a critical design flaw by Shure. If you compare the jack on a stock pair of iPhone headphones, you'll see a hard plastic casing around where the jack and the cord meet. Clearly, this additional casing is designed to take the stress of mobile use. On the Shure, nothing. Just soft rubber. The difference is clear: one headphone is up to the rigors of being used on a phone and one is not. For Shure, who market this m+ edition with the controls and mic as a mobile phone headset replacement, this is simply unacceptable. For that reason, I'm giving these headphones a 1-star rating.

No matter how good the sound quality, how comfortable the headset, or how well it isolates sound, if you can't use it on the go with any confidence, it's of no use."
7,Shure SE215m+ Special Edition Sound Isolating Earphones with Remote...,1.0 out of 5 stars,"The audio jack comes out easily, it occasionally crackled, and the buttons on the wire went out. The sound was not anything special. (I got the white ones with the button thing on the wire)"
8,Shure SE215m+ Special Edition Sound Isolating Earphones with Remote...,1.0 out of 5 stars,"Stay away if you don't like an unreliable earphone. Great sound, horrible reliablity! Going back to Bose."
