,Product,Ratings,Reviews
0,Shure SE425-CL Sound Isolating Earphones with Dual High Definition...,5.0 out of 5 stars,"BACKGROUND: I owned the SE310 headphones in 2009 and had them replaced with a Best Buy gift card because the cable split at the ear loop while the headphones were under warranty. I can attest that it was a thin, brittle cable on otherwise very good sounding headphones.

REVIEW: Out of the box, I was impressed with the look and feel of the SE425-CL. The cable and connectors have been reinforce, particularly around the ear loop. These ship with the pictured foam tips installed. When I listened to the headphones for the first time with these tips, I was disappointed in nearly all aspects except for the mid-range. The headphones didn't make a good seal in my ear canal.

I cannot stress enough, these headphones, and others in the Shure SE line, REQUIRE a very good seal to sound their best. They should fit like very firm ear plugs so that you will literally have to pinch the casing and pull the tip out of your ear. Once I switched out the small foam tips with the large ones, the sound was excellent. They block out so much sound. You will not hear your neighbor in the gym on the treadmill. In fact, it takes a some adjustment to only being able to hear the impact of your feet on the ground when you're walking with these on.

The bass is entirely adequate and balanced with the mid range and highs. It won't rumble your ears or sound like a 10"" home stereo subwoofer or a car subwoofer, but it's enough to vibrate your ears a little and they faithfully reproduce all the low notes in a song like ""Put On"" by Jeezy, which I always use to test out bass."
1,Shure SE425-CL Sound Isolating Earphones with Dual High Definition...,5.0 out of 5 stars,"I would not consider myself an audiophile, but I do believe to have a discerning ear. The Shure SE425-V's would represent the most that I have ever paid for a set of ear bud's and or head phones, but here goes.
These are a bit tricky to get in your ear correctly, but once you have figured out which little foam pieces fit properly in your ear and with a bit of practice they seem to drop in and fit very and I mean very comfortably and for the first time I now have a pair of ear buds that actually stay put as opposed to falling out of the ear while your hands are occupied. I have read that one must be careful not to remove these by pulling on the cable as this will provide the user with premature failures of the cable and I can see this happening as the cables look to be a bit on the delicate side.
As for ambient sound blocking they do a wonderful job, as I purchased these to use while on the motorcycle I am now having doubts as to whether that is a good idea, having the surrounding sounds dampened so much, may leave one in a state of isolation, you can hear loud noises (such as a blast from a horn), but they are subdued quite a bit, which says much for design of these ear pieces, but also may leave one enjoying the listening rather than paying attention to the surrounding traffic (while driving).
I have read that these ear buds lack the bass response that one would be looking for while listening to some styles of music, I did have success in adjust the EQ to increase the bass response to my listening pleasure, but I am in the grey hair crowd so my bass distinction may
be quite different than yours.
Sound quality is spectacular in my humble opinion, sound is full of rich detail from the highs to the lows, would I purchase these again, shure would, opps sure would as well as recommend them to a friend."
2,Shure SE425-CL Sound Isolating Earphones with Dual High Definition...,5.0 out of 5 stars,"These things are amazing. For those who want to pump as much bass as possible into an earphone, look elsewhere. For anyone else who wants a solid, warm, balanced sound that does an accurate job of reproducing music, these are some magnificent earphones, even at this high price tag.

Fit: Great (after a while)
Those who are unaccustomed to the Shure wearing experience, this may be an initial turn-off, as you really need to place them deep into the ear canal to get a good isolation to achieve maximum sound clarity. The SE 425 deep in-ear canal feel will feel a bit uncomfortable at first (your ears need to get used to the pressure,) but once you are used to it, you can't live without the secure feeling of never having to worry about the earphones falling out, and you no longer feel any discomfort.

Sound: Wonderful (for a balanced sound experience)
Again these are not for bass junkies, but offer a more balanced sound reproduction for all levels. The sound is beautiful, rich and warm, and can offer a great listening experience with different genres of music. I myself use a portable amp with earphones and can adjust the EQ to whatever I want, and the SE 425s perform even better at many levels."
3,Shure SE425-CL Sound Isolating Earphones with Dual High Definition...,5.0 out of 5 stars,"As a prior statement before I write this review these are my first IEMS. I am no audio genius, nor am I an audio electronics expert; my understanding is limited to basic principles and applications.

Now that everything is out of the way, let's move onto the review; first, these headphones are extremely analytical and clean-sounding. These are not bassy IEMS, nor are they a sparkly-sounding"" treble IEMS—these are natural, balanced sounding headphones with a fast and punchy bass sound. To some, this may make the in-ears sound ""weak"". However, I would disagree and say the bass is sufficient and exists to a point where you know it is there—but you also know that the bass would not bleed into the treble. These in-ears sound fantastic with just about every genre in my opinion; but they particularly shine with classical music, traditional musics, (particularly from Japan and China) music with an emphasis on vocals such as folk, gospel, and choir—as well as rock music. Electronic musics also sounds good; even bassy tracks sounded fantastic, and you can hear sounds you never would of noticed with basic headphones or headphones with an emphasis on lows and bass. I suppose that is the trade-off; clarity over power. That would most likely sum up the IEMS as a whole; they are IEMS for someone who wants clarity and neutrality in sound above all else—perhaps you are someone who listens to a large variety of music and cannot decide on a particular sound signature—or perhaps you just listen to music without an emphasis on bass. The choice is up to you my friend."
4,Shure SE425-CL Sound Isolating Earphones with Dual High Definition...,5.0 out of 5 stars,"I had some Sure E3's that failed after many years of abuse, so I thought I'd try the sure brand again. I was looking for the E4's on a recommendation of a friend and found these as the upgraded option. Overall, I'm extremely happy with this purchase. I play the bass and wanted to have something that would give an accurate bass response. These are absolutely great for bass! But they shine in all areas.

PROS: The music quality is great to me. I have had several brands over the years including Bose, Sony, Monster, etc. These sound great compared to all of those. I expected a high quality sound for the price and I wan't disappointed. Since these are stage quality headphones they really need to be able to seal off well and reduce the outside noise. The headphones come with several options for ear pieces, the foamy black rubber ones work best for me. I sit right behind the drum set and very close to the piano but I still have control of their volume levels with these headphones in. I used to have the piano turned all the way down on our AVIOM system b/c the noise would bleed through my E3's but now I can actually use the volume knob on the piano as it should be. I also use these when flying to block out sound and watch movies. It's like having a surround system in your head. Very, very nice.

A big pro that I haven't used yet is the detachable cords. Often times the cord is the weak link in a pair of headphones. With these, if the cord breaks you can just replace it. Very nice.

CONS: These things are not jogging headphones! They are big and relatively heavy. Don't misunderstand, they are perfect for a stage or sitting and watching a movie or listening to music. But they are large and wouldn't be a great workout headphone in my opinion. That's not their design. Plus, they block out too much noise to be safe when running down the road.

The headphone jack is large. I wouldn't fit my iphone case so I whittled it out a little. I know it's for durability, just saying so you'd be aware.

OVERALL: These headphones are GREAT at what they are designed to be. I'm extremely happy with my purchase and would recommend these to anyone who want a higher end headphone to block out the outside world and provide awesome sound for music or movies."
5,Shure SE425-CL Sound Isolating Earphones with Dual High Definition...,5.0 out of 5 stars,The sound Isolation is almost complete. This can be problematic when walking around and should be taken into account. The sound quality is fantastic. You will hear details in your favorite music you had never heard before. As for the sound profile I'd say its pretty balanced from mid to high but lacks in bass. The bass is present and very tight but again it is not bass heavy. The fit is great but there is a bit of a learning curve as to how they fit into your ears. I could see these being very uncomfortable for people with smaller ears as there is quite a lot of headphone to stuff in there. The build quality is high in accordance with their price. Something to add is that mid range vocals sound especially good. The only genre that didn't sound as good for me is Jazz. Because of the lack of bass and warmth it just doesn't really blow my mind. Electronic music is finding its way into my library as these headphones are stellar for this genre in particular. The precision and dynamic response to these headphones really provides a good amount of pep into some tracks.
6,Shure SE425-CL Sound Isolating Earphones with Dual High Definition...,4.0 out of 5 stars,"Bottom line, for headset sound, you can't do much better than Shure. These are replacing my old SE310's which sounded fantastic held up for 4 or 5 years (so long I can't quite remember when I purchased them). With the dual drivers, the new SE425s sound much richer and definitely better, The sound isolation is probably 10-15 db better as well. The headset probably exceeds the quality of the decoding on my iPhone but for direct connect to my stereo or as a headset for my radio show, they are perfect.

Here's whats missing: My SE310 had a cord that separated in the middle. This was a great feature for the times when the cord gets caught in something when you turn your head or stand up. The separator would detach which would prevent any damage to my iPhone and/or potential injury to my ears. The new SE425s do not have this great feature. I wish Shure would have included the inline mic with volume control on the cord. I'm sure they will make an extra $30-$40 wholesale by selling a separate cord, but really, if I buy the separate cord I am not going to switch back and forth to the original cord, so it is a waste. Why not offer the SE425 with or without the inline mic as separate SKUs? Its almost inconceivable to me that Shure did not make the 3.5mm mini plug with a narrow offset for plugging into an iPhone that has a thick case on it. Really? Come on, the iPhone has been out for how many years now? Shame on you.

If not for these three missing features, I'd rate them 5 star.

Finally, I've only had these for about one week. The longest I've worn them is 4 hours and they have been very comfortable. Time will tell if they are less comfortable as they get used or when I am wearing them for 6-8 hours."
7,Shure SE425-CL Sound Isolating Earphones with Dual High Definition...,5.0 out of 5 stars,"Just got my Shure SE425 earbuds......wow! So I don't normally write reviews because I don't want to take the time to, but I just got these in the mail and felled compelled to write one. I have been waiting for a solid week, and they finally came, the tension was building up and I am not disappointed at all! These are absolutely amazing.

I am no audiophile, but even I can tell the difference in sound compared to anything else I've listened to. The have really clear sound and claim to be sound-isolating...depending on the ear sleeves you use, I could argue that they are sound cancelling. They have beautiful sound; the basses are pronounced, but don't drown the music (especially if you listen to rap). They sound amazing with classical, and best of all, they are amazing for country that typically has a neutral sound.

The fit is absolutely perfect. Play around with the ear tips to find the perfect fit....trust me, the perfect fit is included, just try them all on. Because they fit flush against your ear, they are super comfy to fall asleep in; they don't dig into your ear and hurt after a while like other earbuds that stick out do. Although they are a little pricy, there is a reason....they are worth every penny if you have the money! It was way past my budget as a student, but I could not resist and I do not regret the purchase at all!"
8,Shure SE425-CL Sound Isolating Earphones with Dual High Definition...,5.0 out of 5 stars,"I play bass at my church and they have the Aviom systems for in ear monitoring. They have several pairs of the SE315 model ear phones which are single driver and they aren't too bad but can sound a little thin. I was mostly getting grossed out by sharing monitors with other people so I decided to get my own and upgrade to Shure's next highest model while I was at it. First of all these aren't going to thump your ears out like Beats headphones. They are very clear, detailed monitors. They have more bottom end then the SE315 models but they are crystal clear and not muddy. I would say there is more bass presence but not necessarily booming bass. I can clearly hear everything that is going on on the stage without ringing ears afterwards. In my opinion these are the best in ears you can get for the money before getting into custom models. For live monitoring music performance situations they work perfectly for me. I play bass without an on stage amp and I can hear the bass loud and clear with these. The SE315's have distortion with lower frequencies but I do not experience that with these in ears."
9,Shure SE425-CL Sound Isolating Earphones with Dual High Definition...,5.0 out of 5 stars,"I've played with Sennheisers, beyerdynamics, Vic Firth, . . I could go on and on for over the ear isolation headphones. These are hands down so much better. The sound quality is amazing, you don't loose any bass, the EQ is very flat, and the attenuation is better than any over the ears, so you don't need the volume as loud. The quick release makes it easy to just plug them in when you walk on stage. Also, over the ear headphones let a lot of sound in if you rock out, open your mouth so your jaw bone shifts, or move your head too much. Over the ears cord also gets in the way more. This wire goes over your ears and behind, or under you chin tightly. The only down side is if your band members speak to you, you can't just slide your headphones off. Signals must be visual, or in the mic."
0,Shure SE425-CL Sound Isolating Earphones with Dual High Definition...,5.0 out of 5 stars,"Blows the Bose MIE2i out of the water, granted these are 2 or 3 times the cost but the sound quality is unmatched with any ear bud I have seen."
1,Shure SE425-CL Sound Isolating Earphones with Dual High Definition...,5.0 out of 5 stars,I need a headset that provided the studio quality sound for me to play the drums along with. The sound quality is breathtaking and it provides enoughisolation so I can hear the music
2,Shure SE425-CL Sound Isolating Earphones with Dual High Definition...,5.0 out of 5 stars,"Great sound, rich and accurate. Extremely comfortable, the cord going over the ears makes it less likely to have them pulled out if the chord snags on something. Shure has amazing customer service as well."
3,Shure SE425-CL Sound Isolating Earphones with Dual High Definition...,4.0 out of 5 stars,The box was broken(opened) when it ship to my home. But the product is very good. I like it.
4,Shure SE425-CL Sound Isolating Earphones with Dual High Definition...,4.0 out of 5 stars,Excellent
5,Shure SE425-CL Sound Isolating Earphones with Dual High Definition...,4.0 out of 5 stars,I love this device. It definitely does what it needs to do. Would recommend to anyone in the market for an IEM.
6,Shure SE425-CL Sound Isolating Earphones with Dual High Definition...,5.0 out of 5 stars,"Very good product, perfect fit, awesome for live performers who need to listen to low frequencies (as bassists or drummers)."
7,Shure SE425-CL Sound Isolating Earphones with Dual High Definition...,5.0 out of 5 stars,Pure Awesomeness
8,Shure SE425-CL Sound Isolating Earphones with Dual High Definition...,5.0 out of 5 stars,"Wow these earphones are truly incredible! I actually prefer them over my Bose Quietcomfort 3 Noise cancelling headphones; music at all levels is significantly crisper and cleaner (they actually block out more noise too). Lots of people complain about the lack of bass in these but once you have them properly inserted I found the bass to be nearly perfect, not over powering but it certainly has a presence while still being accurate. Also I was worried about the in ear design not being comfortable, but once you find the right tip you can wear them for hours on end. I love to ski while listening to some good music and with my old Skullcandy's I would always find myself cranking up the volume so I could hear my music clearly, in turn drowning out my surroundings. With the Shure's they sit so well in the ear canal that I leave my volume all the way down and can hear every beat and lyric clearly, which is perfect for helping you maintain your rhythm but still safely hear the skiers around you. The ability to switch cords to the MPA cord which controls your iphone is also a huge plus while skiing or working out. You really can't say enough about these earphones, I thought I was stupid for spending $300 on earphones but after a couple uses it is totally justified."
9,Shure SE425-CL Sound Isolating Earphones with Dual High Definition...,3.0 out of 5 stars,"I bought these to replace my broken SE420's which sounded amazing.
These also sound great but aren't as comfortable on the ear. I can wear them for about 2 hours until the redesigned body start to really press against my lower ear causing discomfort.
I also really miss the detachable cable wear the two wires split. Ideal if you are using the ""Push to Hear"" device."
0,Shure SE425-CL Sound Isolating Earphones with Dual High Definition...,5.0 out of 5 stars,Sound is second to none!
1,Shure SE425-CL Sound Isolating Earphones with Dual High Definition...,4.0 out of 5 stars,These phones are what you pay for. They are not cheap nor cheaply made. Sounds are much better than the $30 specials. One must get accustomed to installing the earpiece in the ear canal.
2,Shure SE425-CL Sound Isolating Earphones with Dual High Definition...,4.0 out of 5 stars,"Leí mucho antes de comprar este auricular. Son muchos los atributos que tiene el 425: cable reforzado y reemplazable, jack de primera clase y un sonido balanceado, sólo por citar algunos. No obstante, si debo resaltar algo, es la claridad del sonido y la excelente separación de los instrumentos; cada uno puede escucharse con una nitidez impresionante. En cuanto a las quejas por la falta de graves, a mí no me afecta. Encontré el capuchita perfecta para lograr un sellado adecuado del canal auditivo y listo; los bajos están muy presentes, pero sin restarle nada a los medios y agudos -prefiero un sonido balanceado y plano, a uno exagerado y agresivo que bloquea al resto-.
Resulta increíblemente emocionante volver a escuchar mis discos con el SE425; siempre descubro algo nuevo, un matiz, una pizca sonora que antes no estaba y que ahora sí. Es como redescubrir la música. Escucho un poco de todo: clásica, rock, punk, etc. y la verdad es que lo estoy disfrutando, y mucho. La música clásica suena simplemente inmaculada, no puedo encontrar otro adjetivo para describir lo que oigo, mientras que los clásicos como Jimi Hendrix, Led Zeppelin y otros ganan en nitidez y fuerza. Discos más nuevos como los de Tv on The Radio LCD Soundsystem, simplemente te van a volar la cabeza. No le pongo 5 porque no existe nada perfecto, y en ese sentido debo decir que un aspecto a mejorar del auricular es la comodidad y el confort ya que no puedes tenerlo puesto de seguido más de dos horas. Por el resto, recomendaría este auricular a cualquiera que de verdad le gusta la música como para gastar unos dólares más."
3,Shure SE425-CL Sound Isolating Earphones with Dual High Definition...,4.0 out of 5 stars,"Great. I had the 325's and they did not work very well, these have a great fit and a great sounds. All frequencies are clear and distinctive. Love them."
4,Shure SE425-CL Sound Isolating Earphones with Dual High Definition...,1.0 out of 5 stars,"Not the same quality as the previous shure 400 series from mid 2006. Very minimal bass, with an awkward positioning of the main armature. Just uncomfortable!"
5,Shure SE425-CL Sound Isolating Earphones with Dual High Definition...,3.0 out of 5 stars,Difficult to get them to fit (using the optional mobil cables). If they don't fit perfectly the bass is very weak.
6,Shure SE425-CL Sound Isolating Earphones with Dual High Definition...,3.0 out of 5 stars,Great quality sound so for that it's 5 stars. The drawback is that there are zero controls on these headphones which means I have to go back to the device to control music/answer call/change volume. I think if you are looking for a pure audio in-ear headset these are very good but there's no frills beyond that.
7,Shure SE425-CL Sound Isolating Earphones with Dual High Definition...,4.0 out of 5 stars,"I understand the purpose of these is monitoring and so they have more of a flat response, but it does bother me how little bass they can put out. Messing with the EQ resulted in more of a rattle than deep bass even at low volumes. But, they are comfortable and do what I need them to do when used as IEMs."
8,Shure SE425-CL Sound Isolating Earphones with Dual High Definition...,4.0 out of 5 stars,"Great durable earphones from Shure comes at a price but is well worth the investment. Great for all day listening or a long flight and the in-the-ear design is unbeatable for your workout. Keep in mind that the quality of your source is key for the richest sound replication. If more bass is what you seek after, step up to the e525."
9,Shure SE425-CL Sound Isolating Earphones with Dual High Definition...,4.0 out of 5 stars,"Aweome Highs and mids but lacks to much bass for my liking. 4 stars
1. Excellent Highs and Mids
2. Comfortable
3. excellent Isolation
4. Excellent Amazon Service.
FYI. i did return these back to Amazon after 2 days. going for the se535"
