,Comments,Date,Product,Ratings,Reviews,Title
4,One person found this helpful. Was this review helpful to you?, September 5 2017,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,1.0 out of 5 stars,"I really liked these headphones while they lasted, but I've only had them for two months and one side randomly stopped working. I wasn't particularly rough with them and they stopped working in the middle of me using them. I'm really disappointed because they were nice headphones.",I really liked these headphones while they lasted
5,One person found this helpful. Was this review helpful to you?, June 7 2017,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,3.0 out of 5 stars,"I liked these headphones. They are really cute. However, I've owned them for 3 months, and the sound has started to cut out in the right speaker. The padding started to slip off the headphone about a month ago. There is a reason they are cheap.

I do use them everyday, and walk about 40 minutes a day with them on, so you may have better luck than I if you're more gentle on them than I am.","Nice, but fall apart quickly."
6,One person found this helpful. Was this review helpful to you?, March 15 2017,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,5.0 out of 5 stars,"After trying a bunch of headphones for the kids, these have been by far the best. They also cancel noise pretty good - my son uses them in the car to watch movies and he can't hear me playing my music over these.",Solid purchase and great value
7,Was this review helpful to you?, April 2 2018,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,4.0 out of 5 stars,"My daughter uses these for school. Not the absolute best sound. But they get the job done. A child doesn't need base anyway. They are better quality than most in the same price range. Would have preferred hidden wires, but you get what you pay for.",Great for the price.
8,2 people found this helpful. Was this review helpful to you?, July 29 2016,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,1.0 out of 5 stars,Was pleased with this product until recently. My son received these as a gift and now the interior wire has become disconnected after a couple of months and does not work on one side...,Not so great
9,6 people found this helpful. Was this review helpful to you?, May 4 2017,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,1.0 out of 5 stars,"The headphones were a quick replacement for headphones that quit working just prior to a family trip to Hawaii. My son was thrilled with them initially (they looked cool and worked well). Unfortunately this didn't last long. About 2 weeks after getting back from our trip (and about a month after receiving the headphones), the audio connector snapped off inside my son's kindle fire. Not only did this make his headphones unusable (cable is an integral part of the headphones), but also kept him from hearing any sound from his kindle. I ended up having to take his kindle apart to remove the broken piece. This was not any easy task, and I'm lucky I didn't destroy the kindle in the process.",Nearly destroyed my son's Kindle
0,Was this review helpful to you?, January 6 2018,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,5.0 out of 5 stars,I purchased these headphones for my granddaughter. She traveled with us to Florida over the Christmas break and loved them!!,Perfect
1,Was this review helpful to you?, April 4 2017,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,5.0 out of 5 stars,so cool,Five Stars
2,Was this review helpful to you?, February 21 2017,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,5.0 out of 5 stars,"So far, so good. The kids are liking these headphones. They are 11 & 12 years old and the headphones are a bit big but still work great.",Good Product
3,Was this review helpful to you?, January 5 2018,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,5.0 out of 5 stars,Bought these as a Christmas gift for my sister and she loves them! The color selection is great (got the mint green) and I like the style. My sister says they’re a good fit and good sound quality.,Good product and stylish
4,Was this review helpful to you?, April 8 2018,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,2.0 out of 5 stars,They worked just fine for a few months and then just died in mid-use. I guess that’s what you get for the price.,Didn’t last long
5,Was this review helpful to you?, March 22 2018,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,5.0 out of 5 stars,Have used them every day at the office. Excellent quality materials and excellent sound. Well worth the price.,Excellent quality materials and excellent sound
6,Was this review helpful to you?, December 22 2016,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,5.0 out of 5 stars,Great headphones. Clear and tajes out background noise. Good deal!,Great Headphones!
7,Was this review helpful to you?, January 1 2018,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,5.0 out of 5 stars,My neice loves these headphones. She says they work great with great sound,She says they work great with great
8,Was this review helpful to you?, May 6 2017,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,5.0 out of 5 stars,Great and durable. Very comfortable for my 5 year old autistic son who is bothered by excessive noise. He plugs it into tablet and he can watch without being bothered.,Great and durable!
9,Was this review helpful to you?, January 6 2018,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,5.0 out of 5 stars,"Great value, comfortable and stylish. Noise sounds good and the can be used to communicate on game consoles.",Five Stars
0,Was this review helpful to you?, January 26 2017,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,5.0 out of 5 stars,Great phones.,Five Stars
1,Was this review helpful to you?, March 24 2018,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,5.0 out of 5 stars,Great headphones but there's a buzzing noise if you put the headphones on while there's no sound.,Good
2,Was this review helpful to you?, September 2 2017,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,5.0 out of 5 stars,Perfect for the kids and they love them!,Great for the kids!
3,Was this review helpful to you?, October 3 2017,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,5.0 out of 5 stars,Love these headphones. Super cute and comfy to use. They block out sound nicely and are great for when you're trying to block out the world to study or just on the computer trying not to disturb anyone.,Great product for the price
4,Was this review helpful to you?, February 13 2017,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,4.0 out of 5 stars,"Great sound. Brought this for my son, he loves them.",Four Stars
5,Was this review helpful to you?, January 5 2018,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,5.0 out of 5 stars,"we gave these as a gift, I believe the recipient liked them.",I believe the recipient liked them.
6,Was this review helpful to you?, January 2 2017,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,2.0 out of 5 stars,"I love the color, however they hurt my hears if I wear them longer than an hour or two. There's also a shortage somewhere in the wires because only the left side works. Just got them for Christmas this year.",Works for only a few days TOPS
7,Was this review helpful to you?, January 2 2017,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,5.0 out of 5 stars,she liked it,Five Stars
8,Was this review helpful to you?, February 13 2018,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,2.0 out of 5 stars,"The sound was great and they worked really well until about 2 months after I got them. One ear stopped working about 1.5 months after I got them, and the other broke after 2 months",The sound was great and they worked really well until about 2 months ...
9,Was this review helpful to you?, November 27 2017,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,5.0 out of 5 stars,my son loved these headphones,Five Stars
0,Was this review helpful to you?, February 28 2017,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,5.0 out of 5 stars,niceQ,Five Stars
1,Was this review helpful to you?, December 14 2017,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,2.0 out of 5 stars,Only a few months old and the wire is already finnicky... The sound goes in and out depending on where the wire is positioned. Disappointed... It was fine while it was working though.,Disappointed..
2,Was this review helpful to you?, April 25 2017,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,5.0 out of 5 stars,Perfect fit for my 7 year old and myself. Very comfortable.,Five Stars
3,Was this review helpful to you?, May 6 2017,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,5.0 out of 5 stars,I got the mint blue and the orange for our kids. They have good sound and the kids enjoy them!,Good Sounds
4,Was this review helpful to you?, February 26 2017,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,5.0 out of 5 stars,"These headphones arrived quickly. They are lightweight and easily adjustable.
I do a lot of web conferencing with people all over the globe and found that these headphones provide great sound quality.",They are lightweight and easily adjustable. I do a lot of web conferencing ...
5,Was this review helpful to you?, December 13 2016,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,5.0 out of 5 stars,"Bought these for my son for Christmas. I tried them out briefly - they sounded great! Love the blue color, he will definitely love them. I came back and bought a green pair for my other son!",Sounds great - plu vibrant colors!
6,Was this review helpful to you?, November 11 2017,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,1.0 out of 5 stars,Broke after 1 week.,One Star
7,Was this review helpful to you?, October 5 2017,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,5.0 out of 5 stars,"We love these inexpensive headphones! My lawyer husband has three sets now and uses them for all his cell phone conference calls. They are reliable, simple and voices are very clear! We recommend!",Great Headphone solution!
8,Was this review helpful to you?, July 28 2017,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,5.0 out of 5 stars,I bought these for my grandson and he loves them.,Five Stars
9,Was this review helpful to you?, December 29 2016,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,4.0 out of 5 stars,My daughter is very happy with them.,Four Stars
0,Was this review helpful to you?, October 25 2017,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,2.0 out of 5 stars,"My daughter loved these headphones until they broke. The wire on one side came lose, and now there is only sound on one side. Ugh! These only lasted about 6 weeks!",Broke right away!
1,Was this review helpful to you?, December 4 2016,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,5.0 out of 5 stars,"Quality sound, daughter loves the color! Great price, arrived before projected time.","Great price, arrived before projected time"
2,Was this review helpful to you?, September 21 2017,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,5.0 out of 5 stars,"Great headphones, love them. And I will be ordering more of them in different colors.",Five Stars
3,Was this review helpful to you?, February 18 2018,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,1.0 out of 5 stars,My son got these for Christmas and after he got back to college they broke after about a week of use. I'm sad because they were so expensive and he barely got any use out of them,I'm sad because they were so expensive and he barely got ...
4,One person found this helpful. Was this review helpful to you?, June 11 2017,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,1.0 out of 5 stars,"Seemed very promising, but the quality sucks. The headphones broke with in a month. Do not buy.",but the quality sucks. The headphones broke with in a month
5,Was this review helpful to you?, January 6 2018,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,5.0 out of 5 stars,Kid loves them. Comfortable to wear.,Comfortable to wear
6,Was this review helpful to you?, December 29 2017,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,1.0 out of 5 stars,Stopped working after 3 days. Don't waste your money.,Don't waste your money
7,Was this review helpful to you?, January 6 2018,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,5.0 out of 5 stars,Fit well. Great sound.,Just what I hoped for!
8,Was this review helpful to you?, June 14 2016,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,5.0 out of 5 stars,"My daughter loves it..
All that matters.",Thank you
9,Was this review helpful to you?, February 4 2018,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,1.0 out of 5 stars,"Earphones worked great til about the 2 month mark, they started doing that annoying ""only one ear plays music"" thing...",Didn't last long
0,Was this review helpful to you?, December 21 2017,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,3.0 out of 5 stars,"The foam cushions came off very easily, and now the headphones are not useable. Disappointed.",Three Stars
1,Was this review helpful to you?, July 20 2017,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,5.0 out of 5 stars,"Arrived quickly, works well. My husband is a DJ and his headphones broke. He needed something to get him through a wedding this weekend and said these worked better than expected and he is very impressed.",He needed something to get him through a wedding this weekend and said these worked better than expected and he is very impressed
2,Was this review helpful to you?, January 11 2017,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,5.0 out of 5 stars,Love these headphones! They sound great and the microphone works well with my iPhone. They are well made and fit comfortably. The color is perfect. I would definitely recommend these.,Great Headpohones at a Reasonable Cost
3,Was this review helpful to you?, August 13 2017,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,4.0 out of 5 stars,👍👍,Four Stars
4,Was this review helpful to you?, December 10 2017,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,5.0 out of 5 stars,Better than what I expected.,Five Stars
5,Was this review helpful to you?, March 3 2017,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,5.0 out of 5 stars,nice,Five Stars
6,Was this review helpful to you?, January 3 2017,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,5.0 out of 5 stars,My son loves them!,Five Stars
7,Was this review helpful to you?, April 11 2017,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,4.0 out of 5 stars,"These sound really good! They fit my head well (I'm a size 8"" fitted cap) if you are used to studio quality sound then you might not as satisfied however totally nothing wrong with these headphones. Excellent purchase.","Excellent buy! Far from the worst, great for the price!"
8,One person found this helpful. Was this review helpful to you?, January 8 2017,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,5.0 out of 5 stars,Granddaughter loves these,Five Stars
9,Was this review helpful to you?, January 5 2017,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,2.0 out of 5 stars,"I have to say I liked this product when I first got it. The packaging was nice with no damage! However these headphone did not hold up for even a month. They did live up to their standards however the wiring did break so only one side worked, but was really drowned out.",I have to say I liked this product when I first got it
0,Was this review helpful to you?, July 26 2017,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,3.0 out of 5 stars,"Worked great for a while. After about 6 months, one ear is losing sound. I did like that I could fold the headphones and put it in a bag easily. Sound was great while it lasted.",One ear lost all sound
1,Was this review helpful to you?, February 18 2018,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,2.0 out of 5 stars,The other earphones broke sound,Two Stars
2,Was this review helpful to you?, April 6 2017,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,4.0 out of 5 stars,They are nice headphones for a cheep price. They work well. But if you ware them for to long they do start to heart you ears,They are nice headphones for a cheep price
3,Was this review helpful to you?, December 8 2017,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,5.0 out of 5 stars,"Sounds great, I decided to buy another one as a gift.",Five Stars
4,One person found this helpful. Was this review helpful to you?, March 26 2018,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,3.0 out of 5 stars,I received my headset and it worked perfectly but after 2 weeks of use on of the speakers stop working but that what you get for a $20 headset,Don't cheap out buy proper headphones
5,Was this review helpful to you?, February 19 2017,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,2.0 out of 5 stars,"I bought 2 pairs for my grandsons just before Christmas, the blue pair already has a bad wire and they don't work, not sure I would buy again, less than 90 days of use, not very durable!",Bad wire in less than 90 days!
6,Was this review helpful to you?, January 26 2017,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,5.0 out of 5 stars,"I typically don't write reviews, but I absolutely love these headphones. They are the best pair that I have ever owned that weren't awfully expensive to purchase. I would buy them again.",Love Them!
7,Was this review helpful to you?, October 30 2017,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,2.0 out of 5 stars,At first we were really pleased with this product. However it has now been exactly two months since we've purchased them and they are only working in one ear. I would not waste money on these.,Only Lasted Two Months
8,Was this review helpful to you?, November 2 2017,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,5.0 out of 5 stars,"Great product, very durable! Great quality ! Solid sound, my son is 7 very comfortable..",Excellent product
9,Was this review helpful to you?, December 6 2016,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,4.0 out of 5 stars,"They worked fine. Pretty color. You may notice I used past tense. Our puppy already chewed thru the cord rendering them useless, unfortunately.",Puppy ate the wire
0,Was this review helpful to you?, July 29 2016,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,5.0 out of 5 stars,Great sound. Easy to use & comfortable.,Five Stars
1,Was this review helpful to you?, March 9 2017,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,5.0 out of 5 stars,"Pretty color. Good quality product. Cushioned ear pads are soft and very comfortable to wear for a long time. Good sound control.
Excellent product.","Soft Headphones, Easy on Your Ears."
2,Was this review helpful to you?, December 20 2017,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,5.0 out of 5 stars,Great!!!!,Five Stars
3,Was this review helpful to you?, September 27 2017,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,1.0 out of 5 stars,Purchased for daughter. Pretty color. Headphones didn't even work for a full day. Printed return label and sending back. Don't waste your money or time with this product.,Pretty color. Headphones didn't even work for a full ...
4,Was this review helpful to you?, August 21 2017,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,1.0 out of 5 stars,"Love the color by stopped working about a month and a half after we purchased them, now all
Sound is muffled and sounds like you're under water, would not buy again.",Stopped working
5,Was this review helpful to you?, May 18 2017,AILIHEN C8 Headphones with Microphone and Volume Control Folding...,4.0 out of 5 stars,"Love the color and love that the cord feels similar to a cloth, thin, rope.",Four Stars
