,Comments,Date,Product,Ratings,Reviews,Title
7,One person found this helpful. Was this review helpful to you?, September 30 2017,Sony MDR7506 Professional Large Diaphragm Headphone,5.0 out of 5 stars,Just as great as always! I've had this exact model of phones over the past 20 years and (gladly) they have not changed. Wonderful sound quality and a response curve that compliments the needs of sound engineering... playback through these phones is an honest representation of the mix. I usually will playback/monitor through a few different phones and speakers and even environments. When I get a good sound in these and also my original Yamaha NS10 monitors I feel secure that I've got a good broadcast quality mix.,Excellent phones... as always!
8,Was this review helpful to you?, March 16 2018,Sony MDR7506 Professional Large Diaphragm Headphone,5.0 out of 5 stars,"Good headphones, and the flat response is what I expected. The cable is nice and long, and the headphones are comfortable to wear. The one thing that surprised me, and stood out for me was the volume of the headphones. This is to say that setting the volume to 50% on the source, these headphones will be louder than my Bose noise cancelling headphones, as well as the Bose earbuds. I like that I don't need to turn the volume up so much to get a comfortable volume level. I assume that this will also help to properly adjust the level of any recorded audio.

So far, I'm very happy with these for the price. I would definitely recommend these.",Good set of headphones
9,3 people found this helpful. Was this review helpful to you?, November 3 2014,Sony MDR7506 Professional Large Diaphragm Headphone,5.0 out of 5 stars,"The quality of this headphone was well-known even before buying. A small research thorough the internet will show you these phones present a quality far superior than other products at the same price range, in fact better than headphones costing double or even triple of this one.

Read through the reviews in this page to know these monitor headphones are heavily used by virtually anyone that knows even a bit of music, from music enthusiasts to great names studios. The phones themselves are of simple design, without unnecessary frills, but the focus is sound quality, one thing that Sony dominates. The +20 years the 7506 are in the market prove this quality

The audio itself is clear and well-balanced, the phone works well on any cellphone or portable player and there is no need of an amplifier (They are very loud), the bass end is a little low compared to other headphones available on the market, but with a small tweak on any equalizer or bass boost can fully reproduce a subwoofer without quality loss.

The lightweight but resistant structure makes possible wearing the phones for hours without hurting the ears, the vinyl pads blocks well external noises and sound leaking, but the pads tend to wear after some months of heavy use. Though replacements are cheap and easy to change.

~This is my first review. I've had these phones since June 2014, and I don't doubt they will last for many years.",Best headphones I've seen
,Comments,Date,Product,Ratings,Reviews,Title
0,One person found this helpful. Was this review helpful to you?, January 27 2018,Sony MDR7506 Professional Large Diaphragm Headphone,4.0 out of 5 stars,"For the price I'm very happy with these. They sound great and are pretty comfortable.

I personally find the curly cord to be awful. I use these for guitar recording a lot, and the cord is just not long enough for me with it being all coiled up. I feel like I barely get a few feet out of the length and it's always getting caught on things and tugging on the headphones on my ears while I'm playing guitar.

If I ever need a replacement I won't buy these again with that cord.","Sound great for the price but, ugh, that cord"
1,16 people found this helpful. Was this review helpful to you?, September 6 2013,Sony MDR7506 Professional Large Diaphragm Headphone,5.0 out of 5 stars,"I recently acquired a Korg Triton Extreme keyboard, which I just simply adore, and which I play often and for extended periods of time. I also recently invested in Logic Pro X, which, together with my Apogee Duet, has allowed me to build up songs, track by track. So I decided that I needed a neutral, closed back headphone set for not only playing, but also for tracking and mixing (when I need to not disturb others). I adore my Grado SR-225 headphones, but I have never considered them to be ""neutral"", and they are about as open as you can get. So, I started my research into what are known as ""Studio Monitor"" headphones.

My search revealed three main contenders in my price range: these headphones (the Sony MDR7506 Professional Large Diaphragm Headphone, which are sonically identical to their predecessor, the Sony MDR-V6 Monitor Series Headphones with CCAW Voice Coil), the Audio-Technica ATH-M50 Professional Studio Monitor Headphones with Coiled Cable, and the Sennheiser HD-280 PRO Headphones.

I learned pretty quickly that the 7506's are considered to be an industry standard, but also that some consider them to be somewhat unmusical, or ""too analytical"" or something along those lines. Fine for cold hard calculating sound engineering stuff, but not great for LISTENING to (and enjoying) music. So, this put me off the 7506's.

As for the HD-280 Pro's, there were a number of reviews where the plastic of the headband cracked after just a few months and eventually broke, which concerned me, and many reviewers found them to be uncomfortable. Of course, there are a LOT of reviews and these were still strong contenders. However, I got a chance to listen to these locally, and didn't really like my first impression of them--although I would definitely require some extended listening (and break-in) before making any judgement of them.

Moreover, it seemed that the Audio Technica ATH-M50's were by far the best reviewed headphones of the three, and were considered to be very musical. In fact, according to HeadRoom, they are one of the top 10 headphones under $500. Very impressive! So, I decided on the M50's and ordered them from Amazon.

Unfortunately, I was definitely NOT impressed! You can read my review for more details, but the short version of it is this: the M50's are not linear, have a hump in the bass at 100 Hz and another below that; have recessed mids; and sound muddy and dark to my ears. I didn't like them at all, not for music appreciation, and certainly not for use as a ""studio monitor"", which they clearly are not.

So, I returned the M50's and decided to try the industry standard, hoping that I wouldn't find them to be too harsh. I was worrying they might be a little like the Yamaha NS10 studio monitors, which are infamous for not sounding great, BUT are really useful because, if you mix using them, and get the mix to sound decent on the NS10's, then the result will sound great on ANYTHING ELSE! Or so the legend goes. I've never heard NS10's. But I was hoping that the 7506's wouldn't be like that. And I was reassured by one review which specifically said that they weren't. So I decided to give them a try.

Boy am I happy that I did! I wish I had gone for these first, and I would STRONGLY urge you to be skeptical of all the claims that these headphones are too analytical or that they are unmusical or any of that. Nothing could be further from the truth. These are wonderfully, brilliantly, clearly, and precisely musical, faithful, and enjoyable. I stayed up late more than once because I kept wanting to hear how something else in my music library would sound through these headphones. I LOVE that they are ""analytical""--i.e. that they are NEUTRAL and even-handed. It's SO NICE to listen to equipment that has an extended, and yet not boomy or exaggerated bass. These headphones are really, really great for the price. And they are very comfortable and have a good amount of isolation. The isolation of the 7506's is not as good as the M50's, in my experience, and about the same as the 280's, although, to be fair, I only have a very limited amount of exposure to the 280's.

In any case, there's a reason that these are an industry standard. And they are not just popular with sound engineers; they are also renowned among musicians. One of my friends even told me that there are albums where the V6 / 7506's are specifically mentioned as what the artist recommends that the record be listened to on. Or something like that. You can't go wrong with these headphones. You really can't. For any purpose. And that reminds me, I should add that while I did do a lot of listening to these using my Duet as both DAC and amp, I found that the 7506's sounded really great straight out of my iPhone 4 (and out of my Korg Triton, too, of course). The fact that these can be driven well by the iPhone definitely sets them apart and it's another huge plus for these headphones. In my experience plenty of other ""easy to drive"" headphones still suffer when used straight out of something like an iPhone or iPod, but not the 7506's.

Now, personally, I prefer open cans to closed (and sometimes I NEED to be able to hear my surroundings), so I do most of my listening to music on my Grado SR-225's or my Sennheiser PX-100's (the original version, not the PX-100 II 's, which are not nearly as good). But I would be pretty happy listening to the 7506's as well. And when I play my Korg, and/or compose/record, I use the 7506's exclusively and they are awesome. Highly recommended.","Wonderfully, brilliantly, clearly, and precisely musical"
2,One person found this helpful. Was this review helpful to you?, October 17 2017,Sony MDR7506 Professional Large Diaphragm Headphone,5.0 out of 5 stars,"Love these things. These are my 3rd pair I have ever owned. The first pair was used for 7-9 years in my mobile studio for live tracking. As well as for use in mixing down. The 2nd pair were dedicated Control Room phone in a studio for around 6-7 years. Then they were donated to the church where I run sound. They still sound great and I have only replaced the ear pads 2 times. This set is for me and my everyday use. I use blue tooth headsets for biking and stuff, but, when i need to really listen to something, these are what I choose.",Best Headphones for the money.
3,One person found this helpful. Was this review helpful to you?, April 24 2017,Sony MDR7506 Professional Large Diaphragm Headphone,5.0 out of 5 stars,"These headphones are great. After a while of being indecisive of whether to get the MDR7506 vs. The MDRV6 I finally made the commitment to get these, and I'm very satisfied. They fit great over the ears, and even after hours of wearing them my ears don't get tired or anything. They're very comfortable, and the sound is clear. They cancel outside sounds so they're perfect for keeping you in your zone, or if there's noise around, and you want to cancel it out. These are also made from Sonys professional department, which to my knowledge handles their warranties differently, for example if something were to go wrong with these you get the same pair or get them fixed, but if you had purchased a pair of the MDRV6, and something were to go wrong with them, you would get a replacement pair of a older model headphone, I think the MDR600 or MDRV600 (I forget the name, I think it's. The MDR600 though), since its through Sonys digital department. If you're in the market for a pair of studio headphones I highly reccomend these (Sony MDR7506 Professional). It's worth it.",These headphones are great.
4,3 people found this helpful. Was this review helpful to you?, May 14 2016,Sony MDR7506 Professional Large Diaphragm Headphone,5.0 out of 5 stars,"I wore through a pair of these that I had from college (25 years ago, gulp), but didn't replace them because I had no need. Recently, I started playing bass guitar and needed some good phones so as to not disturb my neighbors at night. I made the mistake of trying the Phil Jones Bass Guitar Headphones H850s for $99. I thought they were super weak. So, I picked-up these Sony's for a little comparison, and the Sony's blew the H850s out of the water. I'll never get another kind of headphone.",I started playing bass guitar and needed some good phones so as to not disturb my neighbors at ...
5,2 people found this helpful. Was this review helpful to you?, December 9 2016,Sony MDR7506 Professional Large Diaphragm Headphone,5.0 out of 5 stars,These are the classic headphones. They are comfortable and they sound great. I use them attached to my cell phone for work and they don't drain the battery nearly as quickly as I thought they would. They cord can be a little unwieldy but it sure comes in handy when you need it to reach 8 feet or more and stay plugged in. I'm not real easy on the equipment I own and these headphones have held up quite well so far. The ability to purchase spare parts is also a major plus.,These Will Last A Long Time
6,One person found this helpful. Was this review helpful to you?, October 22 2016,Sony MDR7506 Professional Large Diaphragm Headphone,5.0 out of 5 stars,"I love them, they sounds great and very comfortable! I have Sennheiser HD600, Beyer dynamic DT990, AudioTechinica M50X, Philips SHP9500, Hifiman He400s, Shure 1540. But I enjoy wearing these most of the time, great clean sound with emotion and realistic playback. They are not perfect, first the cable is not detachable. so you need to carry the super long ,heavy cable with you everywhere. Secondly the closed back design determine they won't have the sound stage like the other open back design headphone. Overall this is a great headphone for all kind of music because of the neutral sound signature. If you like a bigger sound stage and use headphone at home, get the Philips SHP9500.","Famous for a reason, because they are great!"
7,One person found this helpful. Was this review helpful to you?, January 10 2016,Sony MDR7506 Professional Large Diaphragm Headphone,5.0 out of 5 stars,"Totally floored by these headphones. After seeing them declared ""the literal best headphones in existence"" by every person who had ever stuck them on their head, I was expecting some kind of magical fairy dust type s*** to happen when I plugged them in. Imagine my disappointment when I put them on and couldn't hear any difference from other giant headphones I had tried. But, then I noticed that I was really getting into the song that was playing. I felt chills going down my spine, which almost never happens, and never on the 100th or so time listening to a song.

So, I have no idea what makes these headphones good. They are comfortable enough that I suspect I could wear them 24 hours a day, forever, without any problems (which is apparently what I'm going for, as I am now sleeping with them on more often than not). I put other headphones on and cannot hear a bit of difference, but somehow, in some hipster audiophile way (which I really suspected was just pretentious BS until now), these headphones are better. I'm still not going to drink the HiFi Koolaid and buy a bunch of records that I listen to while wearing a scarf indoors... at least I hope not. This might be a first step down a dark road.",Um... Wow.
8,One person found this helpful. Was this review helpful to you?, July 14 2015,Sony MDR7506 Professional Large Diaphragm Headphone,3.0 out of 5 stars,"I needed to replace my AKG K240s that inexplicably died on me, and I wanted to stay in the same price range, these came with a professional pedigree of their own and a ton of great reviews. I am very pleased I bought these. The design is superb in that they collapse when not in use, the carry pouch is cool, the sound is most important to me though, and I can't add anything in that respect that so many haven't already offered, and probably in much better detail than I could anyway. Suffice to say that I wish I had bought these sooner. Out of all the headphones I own, these are easily the best for critical listening and mixing when not using monitors.

***Update***
It is now Jan.2, 2016 and just like my AKGs before them, my Sony's have bit the dust. Sound inexplicably dropped out on the left side. I'm not sure if this is planned obsolescence or just shoddy workmanship, but it's as if we cannot count on any product standing the test of time anymore. It will probably cost more than I paid for them to have them repaired. I really need to learn to repair the connections myself to avoid this in the future.",Great while they lasted...
9,One person found this helpful. Was this review helpful to you?, February 18 2016,Sony MDR7506 Professional Large Diaphragm Headphone,4.0 out of 5 stars,"I've had these headphones approx. two month's now and have used them at least a couple hour's (are more) everyday .They are good headphones . There not great headphones .? i use them only for recording . so that's all I can comment on . some of my tracks even at low volume's make the phone's sound a little muddy . I thought it was my mixing but when my telecaster is played clean, set at 3 volume and my levels are set for no clipping and they still sound gritty ? understand that's why I say there good but not great . I can hear all my tracks separate ( That's Good ).final thought on these headphones if you can get a pair at a fair price ( under 70 bucks ) go for it they would be worth that amount . otherwise don't believe all the hype . They wear well ,there small ,they seem to be made well ,and they good enough for home recording . .I guess its all about what each musician are consumer thinks is good sound .",They are good headphones. There not great headphones
,Comments,Date,Product,Ratings,Reviews,Title
0,Was this review helpful to you?, February 5 2018,Sony MDR7506 Professional Large Diaphragm Headphone,5.0 out of 5 stars,"Yea. They're Great ! Bought another pair for my son. :) My favorite thing about them is the comfort. They're light, don't fit too tight, and seem to have a great amount of travel in the head piece so that they should fit a nice variety of head sizes. My head is fairly big and they are very comfortable to me. They even sound good with low quality, low definition, recordings as long as you don't crank it up too much. Some of the stuff I listen to on You Tube is low def. You can't really turn up low def or it just gets mushy, but that's not the headphones fault at all. The HD recordings sound really really awesome, clear, deep, and LOUD if you want them to be.",They're Great! Bought another pair for my son
1,Was this review helpful to you?, October 28 2017,Sony MDR7506 Professional Large Diaphragm Headphone,4.0 out of 5 stars,"Very good sound - not outstanding, but then for the price one cannot expect top tier performance. Comes with two plugs that can be changed out, one for plugging into your PC or other product that requires the smaller plug and another larger one that is intended for audio equipment requiring the larger jack. Seems well built and the cord is very substantial even though it is lightweight and comfortable to wear for long periods of time. I use this when listening to movies or music on my PC so as not to disturb my wife who is at her PC at her desk behind mine. This headset also helps to isolate outside noises that can be distracting while listening to music or films. For the price, this unit serves my needs quite well.",A good reasonably priced set of headphones.
2,2 people found this helpful. Was this review helpful to you?, January 18 2016,Sony MDR7506 Professional Large Diaphragm Headphone,4.0 out of 5 stars,"This is my first pair of not-$15 headphones. I'm no audiophile but the sound quality is great.

I have glasses and typically over- or on-ear headphones are very uncomfortable. These are comfortable to wear for hours.

The extra small wires around the ears are somewhat unsightly. Even when headphones are at maximum extension, there is extra slack in those two wires. They should be shorter.

A small piece of metal (from soldering?) came loose in the left earcup and was rattling around after two weeks of use. It was easy to remove the earcup, unscrew the covering (4 small screws), remove the little metal piece, and screw it back together. Putting the earcup back on was a bit of a challenge (didn't want to tear it).","Lovely sound, comfortable with glasses, easy to open to repair"
3,2 people found this helpful. Was this review helpful to you?, March 9 2014,Sony MDR7506 Professional Large Diaphragm Headphone,5.0 out of 5 stars,"Honestly, I find these great. I wanted to like them, of course; but I did not expect to prefer them to my Grado sr-225s. Not that they walk all over them, but they are just that bit more 'more' fuller and richer. (without being overly warm) I needed closed cans as the grados leak sound like crazy, not great in hospital waiting rooms or polite buses. What surprises me is that I want to wear these over the Grados even when I could benefit from NON closed back. ( like walking around. These seal out so much it could be dangerous, but it is all about the sound so I wear em anyway) I honestly think they compare favorable to the all metal 500-whatever line/dollar Grado phones. Though I think THOSE Grado are better, and I haven't spent much time with those I still think it's apt. These ARE 300$ plus headphones, but now you can get them for LOTS less.
I'd do it. But one thing: these cans seem to really suppress tape hiss. This is a boon for normal listening, as it does NOT obscure treble detail or MUCH ( but SOME) 'air', but for monitoring?!?!
I wouldn't. Not analog anyway. If lots of studios use this since the nineties, it may well explain the WILDLy differing levels of tape hiss between albums of similar sound quality (and even on the SAME album sometimes - especially with lots of multitracking 'mixed down') as you really aren't going to hear all the hiss that IS there sometimes(analog mostly), so how can you fix what you can't hear? So- if I were releasing commercially sold music I'd find something more ruthlessly revealing (dunno what). They're good though. Very. And if you are semi pro, the price makes up for that by far; and if you AREN'T mixing, well- the hiss suppressions almost a bonus, then!
Excellent - but the five stars would be four if these were compared to Stax phones or top drawer Senns or HI FI man ( I imagine) cans. At 300, I'd recommend them highly. At the less then 1/3 of that current price? I'm going to buy a spare at least; and I call them a SCREAMING bargain. DESTROYS top beats, Bose and skullcandy. DeStRoYs them.","Worth it, ESPECIALLY at the current price"
4,One person found this helpful. Was this review helpful to you?, November 11 2016,Sony MDR7506 Professional Large Diaphragm Headphone,4.0 out of 5 stars,"These headphones have some nice features. They are very comfortable to wear, and fold to a compact enough size for travel. They seem well-made, like most Sony products. However, I am not all that impressed by the sound quality. I listen mostly to classical music, and thought these headphones are fine in the mid-ranges, the highs are a little too ""bright"", and the reproduction of string bass is odd. It is sort of fuzzy, with a slight echo, or with a small excess vibrato sound. I have used headsets for half the price that had equally good sound, and I have owned sets for twice the price that produced sound quality far superior to these Sony's.",Not Quite What I Expected
5,One person found this helpful. Was this review helpful to you?, April 3 2016,Sony MDR7506 Professional Large Diaphragm Headphone,5.0 out of 5 stars,"When I was very young around 1984 or so I had a pair of Sony MDR40 headphones that were the best I ever used for years. Since then I've bounced around various cheapo phones and earbuds, and wished Sony still made that model. Finally after sniffing around the net and reading reviews I broke down and got a pair of these, and they are all that I hoped for. Finally once again I can listen to music with the clarity I remember. These are no-frills headphones: no Bluetooth, no controls or sliders, just plain old-fashioned headphones with great sound that are very comfortable to wear. They fold up and fit into the included vinyl storage bag, and the cord is long enough to relax on the couch. Wouldn't recommend these for running or working out or anything; too bulky and the cord is too long. These are for studio work and serious listening. The outer shells are very sound resistant; when the music stops I can actually hear my own heartbeat inside the shells and no traffic outside or anything. At first I thought it was my music player but it was actually me. Great headphones at a good price.","""Doc, all the best stuff's made in Japan"""
6,One person found this helpful. Was this review helpful to you?, October 23 2017,Sony MDR7506 Professional Large Diaphragm Headphone,5.0 out of 5 stars,"These headphones are amazing. I used to have a pair of Sony MDRV6’s back in the day. Through the years, and kids using them, they ended up breaking.
So glad I ordered these! The bass response and treble are awesome.
I also like the fact that they plug directly in to the audio source. I’m old school, and am not a true fan of Bluetooth. Also... the cord stretches so I can plug the headphones in to an audio source that is several feet away and not have to worry about them coming unplugged.
Kudos to Sony for these headphones!",Amazing Sound!
7,2 people found this helpful. Was this review helpful to you?, March 15 2015,Sony MDR7506 Professional Large Diaphragm Headphone,5.0 out of 5 stars,"Best bang-per-buck headset out there, IMO. The standard for a reason. Unless you're a unicorn-dung-sniffing audiophile snob with nothing better to do than nitpick, you'll really enjoy the sound, which is open, transparent, full range, accurate, and generally delightful. If anything, it's so detailed that it'll reveal all the flaws in any recording. That ought to please the snobs, but they're never happy unless the component is crafted of pure pixie spew... For everyone else, these will do nicely and then some. They're about as perfect as something in this price class can be. Money well spent, recommended! Yes, they are rather ugly, and rather plastic. Form follows function, and these work. I don't care if they look like the appliance they are. If these ever fail, I'll buy another set. Due to the volume of production, you get these very cheap for what they do. Best buy, recommended!","The standard, for a reason. Enthusiastically recommended!"
8,One person found this helpful. Was this review helpful to you?, April 18 2016,Sony MDR7506 Professional Large Diaphragm Headphone,5.0 out of 5 stars,"Once I started producing music for my brother's band, I realized my earbuds were not up to the task, and after much research my wife agreed to get me these as a Christmas present.

These made me a believer in quality audio. I've never owned any pair of headphones that cost more than $15 before, and these are like a whole new world. Everything's crystal clear, bass is tight without being boomy, more than enough for me. As some reviews mention, they aren't perfectly flat and there is a frequency spike in the upper-mid treble range, but if that bothers you it's easy to EQ them to nearly-perfect neutral. Personally I like the bright sound signature, and it gives great clarity for mixing and production.

Fair warning, they are very ""analytical."" If you just want to listen casually, perhaps look for something with a little more ""fun"" sound signature. The biggest con is that I can barely stand to listen to any other headphones under $50 now, which my wallet can't afford.",Made me into a headphone snob
9,15 people found this helpful. Was this review helpful to you?, July 30 2010,Sony MDR7506 Professional Large Diaphragm Headphone,5.0 out of 5 stars,"-Background-
This is my third headset for use in the workplace. I'm in the IT field. I spend about half my day talking to people, and the other half with my head down working. The trouble is, the people around me are in the same situation, and our quiet parts of the day are seldom aligned, plus we are all loud talkers, so my office is usually really noisy.

The first two headsets I tried were earbud headsets. One set (Shure e2c) accomplished sound-isolation via earbuds composed of foam earplugs. Another set (from Phillips) used active noise cancellation. Both worked pretty well, the Shure being the standout for sound quality, but earbuds have a few fundamental problems.

I found earbuds were a real pain to take in and out of the ear to accommodate 'drive-by' conversations. The Phillips would sometimes fall out of the ear. With the Shure headphones, I could stand to have them in my ears for about a half-day before the skin in my ears became irritated and wearing them became painful. The noise cancellation feature was great for external low frequency sounds, but did not isolate the real noise problem of background noise from other people talking.

After some painstaking Googling and reading up on reviews here at Amazon ('Amazoning?'), I landed on these headphones.

-Sound Quality-
This was my first set of high quality over ear headphones, so I cannot size these headphones up against their competitors. That said, I was floored by the sound quality of these headphones. Previously, my favorite place for enjoying music was in the car, where I can play it as loud as I like without the concern of disturbing others (my own little environmentally-controlled acoustic bubble). They blew away any consumer-accessible home theater setup, car stereo, headphone or earbud I had ever heard previously, and instantly sold me on high-quality headphones as the ideal music enjoyment experience.

These headphones are very well balanced. The lows are perfect: Strong but not overpowering or uncomfortable, present, and clear. Well managed bass is typically difficult to find in headphones, where it is either overdone or underpowered. Highs are are perfect: Clear, and not overpowering or ""over bright."" I have never heard high 'clipping' or distortion unless it was in the recording. With well-balanced highs and lows, the oft-neglected mid tones are in perfect balance with the rest of the sound. I feel like the sound is perfect, an even, level balance, even after several years of heavy use. I hear things in music that I never noticed before (even with other headphones), like sniffs and coughs from the audience during a winter-time recording of Horowitz.

-Sound Isolation-
The headphones have a sealed back. They do a great job of filtering out background noise. I sometimes wear them alone (no music) just to muddle down the noise in the office and on airplanes. They work just well enough - better than nothing but not as isolating as foam earplugs (and certainly more comfortable).

Good sound isolation sets the stage for good sound reproduction. I barely have to turn my iPod up to enjoy music at a comfortable level. The lowest volume settings easily drown out my coworkers and works well on crowded airplanes, also.

They also do a great job of not letting sound *out.* I often listen to really good jams pretty loud at the office. When I press the ear cups together, I can barely tell they are on while holding them in my hands. Great for not disturbing people around you or for not disturbing one's partner when playing video games late into the night.

-Usability-
You don't need a powerful setup to enjoy these headphones. I use them primarily with an iPod, but I have also used them for gaming.

They are easy to take off and put on for quick conversations.

While the sound quality is excellent, and a sealed back design is good for sound isolation, they may not be so good as a DJ headset, since the ear cups do not rotate 180 degrees.

-Comfort-
I have a large cranium (I wear a XXL motorcycle helmet) and large-ish ears. These headphones fit great and feel great. Usually they are all the way out to the second or third from last 'click' on the headband adjuster. With the ear cups on, the headband rests on the top of my head, but has never tossed my hair.

I routinely wear these for a full 8-12 hours. There is no pressure on or around my ears or on my head. Sometimes they get a little warm, but never uncomfortably so.

On airplanes, I usually put them on as soon as I sit down to filter out the conversations around me, and leave them on for the whole flight, including sleeping with them on.

-Durability-
These headphones don't get out much. They mostly sit in a drawer at my office when not in use. I have taken them on a few trips (DC to Salt Lake City and to Greece) where they have had to endure air travel in a laptop bag and a few trips through security. They have held up very well, with no signs of wear.

-The Bottom Line-
These headphones changed the way I listen to music, and they inspired me to seek out a headset for gaming. I would buy them again without a second thought.

I know Sony has made a successor to these headphones, and from what I've read, the sound quality on the newer headphones is not as well balanced. I hope Sony continues to manufacture these, as they are a very nice, high quality product. Why mess with perfection?

I often seriously consider buying another set for home or as a backup to my set at the office.

Highly recommended.",A great set of headphones
,Comments,Date,Product,Ratings,Reviews,Title
0,One person found this helpful. Was this review helpful to you?, August 10 2017,Sony MDR7506 Professional Large Diaphragm Headphone,5.0 out of 5 stars,"This is my second pair of 7506 headphones and I love them. I started off using them in my studio but find myself bringing them just about everywhere I know I'll want to listen to music. Unlike many (read Beats by Dre) headphones out there, these aren't tuned to boost the bass, which is a good thing for most types of music. Are they expensive, yes. Worth it, absolutely.

Long term notes based on my last pair (which I still have and use);
The rubber like coating on the foam that surrounds your ear will likely start to flake off after a while. Minor issue.
If you're a DJ and flip the ear pieces around a lot the joints will become loose. Minor issue.

Bottom line - these are easily my favorite headphones.",Second pair/Long term review - Still the best.
1,2 people found this helpful. Was this review helpful to you?, November 7 2015,Sony MDR7506 Professional Large Diaphragm Headphone,5.0 out of 5 stars,"I like these headphones well. As I'm using them to edit interviews and such I don't know, or really care, what an audiophile would think of them. They aren't high-end quality, I'm sure, but for editing podcasts as an example, they work well.

These headphones are reasonably comfortable. Though I wouldn't describe them as isolating, I'm able to do the work with the ordinary sounds in my environment, such as telephones, conversation and microwave noises. There's a long coiled cord but it's weight is manageable. The earpieces are comfortable and I've found that these headphones can be worn for hours without discomfort.

For the price, they're a good deal.",Very Good For the Money
2,2 people found this helpful. Was this review helpful to you?, July 22 2016,Sony MDR7506 Professional Large Diaphragm Headphone,5.0 out of 5 stars,"Probably the best headphones I've ever owned. They are lightweight and pack into a small space. They have superb sound isolation -- better than some noise-cancelling headphones I've tried -- and brilliant clarity all through the tonal range.

The only downsides are that you can clearly hear the difference between MP3 quality and WAV, and the difference between mobile digital audio and a high-quality sound card. This isn't much of a pain point in my estimation as it may encourage people to choose higher quality sound sources.",Very highly recommended
3,One person found this helpful. Was this review helpful to you?, August 3 2014,Sony MDR7506 Professional Large Diaphragm Headphone,4.0 out of 5 stars,"The MDR-7506s are an excellent value at $85. They perform as admirably as headphones costing over twice plus they are solid, easy to fold for transport and are pretty efficient at keeping the listener isolated from outside noise. I am using them primarily to use my iMac to access my itune AAC256 audio files and play them on the VLC 2.0.6 media player. I plug the 7506s into an HRT microStreamer, and the DAC is plugged into one of the iMac’s USB2.0 ports via an audioquest Forest USB A to mini cable.

For the past couple of years, I’ve been listening to music with my Dunu Trident DN-12 ear buds directly connected by their 3.5mm jack to the headphone out/optical digital audio port of my iMac. Ever since I’ve added the new headphones and DAC, I’ve been enjoying a noticeable improvement in the sound quality of my audio files.

The Dunus are a pretty good product, so I should mention that the sound improvement is still pretty noticeable even when I use the Dunus. However, the 7506s are a definite step up from the Dunus, as they have a fuller midrange, a deeper bass response, better sequestration from outside noise and are more comfortable. I’d roughly estimate that about 70% of the improved audio quality is due to the HRT DAC while the remaining 30% is contributed by the improved headphones.

Both the MDR-7506s and the HRT microStreamer provide a uniquely affordable solution to improve the audio quality of a basic system. I would recommend using one or both devices to anyone who wants to significantly improve their audio capabilities without breaking the bank.

While this is probably already self-evident, these two items are probably not appropriate for those with more experience and have their eyes on upgrading to more advanced audio technology. This encompasses finding and listening to music in lossless (e.g. ALE, FLAC) or high-res (DSD) formats. Generally, the more serious an audiophile you become, the more money you will spend. You’ll need more advanced (read = usually more expensive) technology such as a DSD capable DAC and higher-end headphones and/or speakers. You’ll also need to determine which high-end audio player (Channel D, Bit Perfect, Ammara, Audirvana…) fits your specific needs the best, pay a subscription fee for access and endure the learning curve until you understand how to use the software and can then start paying, downloading and modifying your music files so you can listen to top quality audio. The options you can choose are basically as infinite as your bank account.",Decent quality at a great price.
4,5 people found this helpful. Was this review helpful to you?, February 12 2015,Sony MDR7506 Professional Large Diaphragm Headphone,2.0 out of 5 stars,"I loved these headphones. Great noise cancellation, amazing quality sound, good design. Obviously the product reviews speak for themselves.

I owned them for a few years but used them only occasionally as these were a luxury buy. Few times a month for video or sound editing, couple of flights..... I hadn't used them for a long time and one day I plugged them in and the right side was dead.

These were great headphones but damn....don't think it's worth it to buy them a second time around.",Right Ear went Dead
5,One person found this helpful. Was this review helpful to you?, September 18 2015,Sony MDR7506 Professional Large Diaphragm Headphone,5.0 out of 5 stars,"I am not an audiophile, but your average music-listener.

I was using beats Solo 2 prior to purchasing these headphones. The reason for my purchase is because the beats are too tight for my head. I would constantly have to adjust them to prevent the uncomfortable, headache-inducing squeeze.

These Sony MDR7506 are definitely more comfortable than the beats. I do notice more of a slight heat from the Sony headphones than the beats, but nothing unbearable.

And because I really didn't know any better, I always thought the beats didn't sound too bad, albeit bass heavy. Once I put the Sony headphones on, wow! Everything sounded so clear and crisp! We had to adjust the EQ settings on my laptop though because the highs were too high for my sensitive ears. Other than that, I can't believe I bought into the beats hype when what I needed cost less than $80. I definitely recommend these headphones!","Comfortable fit, crisp sound"
6,3 people found this helpful. Was this review helpful to you?, November 9 2016,Sony MDR7506 Professional Large Diaphragm Headphone,5.0 out of 5 stars,"I bought these for my teenage son, as he has gone through numerous pairs over the years. I've had mine for eleven years with no issues. The bag will eventually disintegrate, along with the foam ears if you own them for a while (I've replaced the foam ears with no issues). The electronics however have never failed. They do tend to sound brighter than pretty much every other pair of headphones I've used. For my professional work in classical music, they work great.",Great Headphones
