,Date,How Helpful,Review Contents,Score,Title
86,"on January 3, 2015",,"This is one of the best over-the-ear headphones I've ever used. The cups are soft and fit comfortably over my ears, providing a nice seal against outside noise.They are a tad heavy but two rectangular pads inside the band provide a nice cushion for my head. The sound is expansive and hiss-free. The volume has plenty of range.I was worried about lag between the video and sound, but I did not notice anything like that. It stayed in sync even at louder volumes.I love the design. Its wireless performance actually prompted me to renovate my AV system resulting in removing about 70 feet of cabling. My whole setup has an immeasurably cleaner look in the family room, and the headphones sit on a glass shelf looking more like art than the super-functional piece it is.",5.0 out of 5 stars,One of the best over-the-ear headphones I've ever used
87,"on August 27, 2011","
      5 people found this helpful.
    ","I've had these headphone for about 4 months now & I must say they really are great. These are my first pair or wireless headphones & I wasn't sure what to expect but I must say I am very pleased. Right off though, the reason for 4 stars & not 5 is because of the lack of bass. They are very loud, crystal clear, absolutely no static or hissing ( don't stand near a working microwave though cause they will stop working), and dialog and music come through very clear. I've rewatched several moves that before I couldn't quite make out the dialog because of all the background noise or music in some scenes and I can understand everything perfectly with the headphones on.  Range is pretty good as well.. I can walk through most of my house, which is 1 story and a little over 2000 sq. ft., with no problem. Can go into the backyard a little ways because that's near the transmitter, but not into the front yard at all. I didn't buy these to listen to music all over the house so this is not a problem for me but if you want to put these on and go do yard work you may need to move the transmitter. That's another great thing about these headphones though: portability. I've moved these to several different tv's in my house with no problems and because the transmitter can be run on batter you don't have to move the power cord.  No problem with charge time either for me. I've used these for a 6 hour stretch a couple of times with no problem, and to charge them back up only took about a hour or so, which I didn't even need to do at that time but I always leave them plugged into the charger.  So a little more bass would be nice but otherwise I'm very happy and would recommend to my friends...",4.0 out of 5 stars,Excellent but for the bass
88,"on January 22, 2015",,"I've been staring at Sennheiser wireless headphones online for years, never before being able to bring myself to buy anything that cost more than a few dollars, unless it's a gift for my family.  I finally bought the RS 160, b/c I did not want open headphones (RS 180) and don't care about ""surround sound"" (RS 170).  They sound crystal clear, as good as my HD 428 set, and the range is great.  From the 2nd floor where the base is connected, I can go to the 1st floor or 3rd floor, and the only time the unit has dropped out was when the batteries needed to be replaced with a fresh set. It comes with a cheap set of NimH rechargeable triple A batteries, and I recommend having an extra set so that you alway have fully charged batteries on hand.  I have not used the included charger--I'm not going to wait half the day to charge batteries.  I also haven't read the instruction booklet yet.  It appeared to be pretty thick, and I'd read enough online to know how to turn the device and base on/off.  My only complaints so far are 1) As others have stated, the buttons on the headphones are so flush and indistinct, that it takes time, and a careful feel of the fingers to determine which button you're pushing.  The difficulty is due to the buttons being so flat, smooth and closely mounted together, and the only distinction between them is the embossed power symbol on the center button.  Instinctively, I wanted to use my thumb initially, to control the headphones, but I have discovered that my index finger works best, and is more sensitive to distinguishing the three buttons.  2) The stock ear cups get very warm.  I have never had this issue with other headphones, but for some reason these things get noticeably warm.  I read another review where the purchaser ordered the velour cups which I believe are stock for the RS 170, at which point the price would have been the same as just purchasing the 170 to begin with.  Because of this, I am considering exchanging these for the RS 170 for this reason.  I don't really need the added range of the base that comes with the 170 and it will be one more large vertical device that I don't care for, but there's no point in having these and needing to purchase the alternate ear cups.  In comparison, the HD 428 wired headphones cups are made from the same material, but they don't get warm like these do.",4.0 out of 5 stars,These wireless headphones are the coolest thing ever--and also the hottest.
89,"on March 1, 2010","
      4 people found this helpful.
    ","this is my second sennheiser purchase in the past week. i first got the pc 350 for my own gaming needs, and they were awesome. then my dad tried them and they worked so great for treating his tinnitus with audio, that i got him this set. he didnt need a mic and a wireless solution best fit his needs. i was torn with all the options available, and did i really need to spend a bundle on a headset. the answer was no. i mean, sure, if you have a cpl grand lying around for headphones, then im sure you can get better. but for the price, these are perfect. speaking of a cpl grand, there is a tinnitus treatment device, i forget the name, that my dads doctor suggested. it cost 5k. this plus a sounds of nature cd, and free online noise generators and gnaural, an open source frequency generator cost a total of 215.00. savings of 4785.00 for my dad for something that works great.there is absolutely no buzzing in this set and that can be attributed to the Kleer technology. ive had wireless in the past that just never should have been made. these are crystal , ehhem, kleer. the range is good enough that my dad was able to wander from attic to basement and outside to the pool and it never once hiccupped. the construction of the house, and materials used, have always made wireless anything a challenge to set up in the past. and these just performed beautifully from the get go. no hassle with base unit placement.my wish for these is that they came with a standard audio input adapter so i could have set him up with the tv as well instead of having to drive to an electronics store during my visit. i also wish they came with a ""stand type"" base unit that could cradle the set while not in use, instead of the circular ""desk space taker upper"". not real serious issues, and neither effect sound quality. if i could have taken half a star away for design i would, but this certainly did not warrant me taking a full star off, so 5 it is.the ear cups are comfortable and soft. the set, like my other sennheiser experiences, are a bit heavy, but ive come to prefer that over flimsy breakable models and brands. another win from sennheiser. i will never by another brand again.",5.0 out of 5 stars,sweet sound of sennheiser
90,"on September 2, 2016",,"We have had these for a year.  There is no light on the headset to show they are one, so either the battery does not hold a charge, or they are being left on, because every time I try to use them, the are dead and I have to recharge them.  Recharging is somewhat of a pain because you have to disconnect the power line from the receiver, in order to plug into the headset and charge.  The 120 you just hand them on the holder, and they charge.  Would not buy again, and would switch these for the model 120 if I could.They do sound good when I can use them.",2.0 out of 5 stars,Great for your TV if they would stay charged.
91,"on July 11, 2011","
      2 people found this helpful.
    ",The RS160 headphones work as advertised and are real easy to set up.  I was real pleased with the clarity of the sound and the fact that there is no noticable lag between what is on the TV and the audio through the headset.I can walk all over my 2400 square foot home and the reception never faulters.  I did notice though that going outside cuts the reception down quite a bit.  In my Garage there is no problem with reception but as I head out to the driveway the sound starts to break up.  To me this is not a big deal as I plan to listen to TV and music while in the house with these headphones.The unit is easy to set up and comes with almost everything you need to connect to your TV or stereo (It did not come with an adaptor for the old 1/4 inch jack on older Stereo sets).I highly recommend these for those who want good sound quality but have a strict budget.  The best set of wireless headphones (In this price range) I have ever found.,5.0 out of 5 stars,Great Set of wirless headphones
92,"on August 5, 2011","
      2 people found this helpful.
    ","I really enjoyed the portability and clear (kleer) sound of this unit.  I powered both the headphones and the transmitter with eneloop batteries, planning to just swap them out when the batteries needed recharging.  Worked great for a week.After a week of use, (probably no more than 12 hours total), the next time I wanted to use it, the transmitter light did not go on when the button was pushed.  AND the unit became hot to the touch, which was not normal.  And then I smelled burnt electronics.  And this was just from batteries, no wall current.I gave it a 3 rating because I was torn between the 0-1 durability, and the 4-5 of usability of the product.Edit - up the rating from 3 to 4.  My second unit has been working. I don't use it that much, maybe once a week.A problem has developed.  The batteries to the headphone unit drain while not in use.  I've learned to remove the batteries from the headphone unit if I don't anticipate using it again soon.  No problem with the base unit (and it's unplugged from wall current, just use batteries.)  I'd rate the sound as being below my KOSS PortaPro.  But the RS 160 is good enough to enjoy and I like not having wires.",4.0 out of 5 stars,"1st lasted a week, 2nd working for 2 years now"
93,"on July 9, 2013","
      2 people found this helpful.
    ","This is my second set of RS-160 headphones.I used the first set for four years,with no problems ever.I purchased the first set tokeep my wife from complaining my tv was too loud in the family room,while she watches her tv in the living room.I can turn up the headphones as loud as i want,without bothering my wife.The cushions on the ears do wear after a few years,but it doesnt bother me.I bought this second set because my wife was vacuuming around my tv and sucked the charging and power chords in the vacuum.It shredded the chords,they could not be repaired.These headphones are great!One good thing about them is i dont hear my wifetalking to me from the living room.",5.0 out of 5 stars,Wireless Headphones
94,"on November 20, 2013","
      One person found this helpful.
    ","Having this product for over a year, I feel like I have some experience to share. Comfortable to wear for a descent period of time, a couple hours and you can't wait to rip them off. You can exercise in them, but depends what kind of exercise. You cannot move your head too much or they will try to fall off. I am a little disappointed in the distance they reach. I love in a very small house. If I'm 15 feet from the sensor behind a wall, I occasionally loose signal. When I'm on the second floor, it gets even worse. My house is the size of a average town home. The signal should be able to be reached everywhere in this space. Its also in a rural area with no neighbors so there are no interference for the signal that I know of. I bought these headphones so I could still hear my music in any room of my house. Other than that, I love my headphones and will stick with my sennheiser brand",4.0 out of 5 stars,"Good, comfortable, needs better reception area"
95,"on August 3, 2014","
      One person found this helpful.
    ","I had these at 4 stars but I'm retracting that to 2 stars but only because the sound quality is excellent.Original review: My first gripe is the volume control buttons on the headset are hard to find when you're wearing them.  Bad design.The second issue is the base unit can connect up to four headsets.  This is fine except if you push the power button on the base unit it switches to single headset use.  I have no idea why anyone would need this feature and I just spent 20 minutes figuring out why only one headset was working,  if you only want one headset just turn the others off or make this feature more difficult to accidentally set.  Bad design.  They do sound good though.Additional comments:Lately, I've noticed the sound cutting on and off at random.  It's as if the unit is losing connection and needs to reconnect.  This is with two headphones connected and the base about 4 feet away.  It totally ruins a movie when this happens.  I tried everything I could think.  Sometimes it works for an hour, sometimes they're practically unusable...",2.0 out of 5 stars,"Good sound, some poor design choices."
96,"on July 17, 2014",,"context: I bought these to use at my desk, so I use 'em for about 8-10 hours at a stretch.the sound quality is great.  they're very comfy, and according to my coworkers there's minimal sound leakage from them. And of course, there's no wire trailing up to my head.the controls on the phones are awkward, too small, and hard to distinguish.  I find myself trying to turn them up and turning them off by mistake a lot.  Would a normal volume knob been that much more expensive?on battery power, the base unit starts cutting out all the time after about an hour.  I dont really see why they bothered putting in battery power.  Also since the wallwart is 5v output, having them be usb-powered would have been nice.  Headphones last most of the day on batteries.Overall they're fine but I wish there'd been more thought put into the design.",3.0 out of 5 stars,the sound quality is great. they're very comfy
97,"on January 28, 2014","
      One person found this helpful.
    ","I ordered these after X-mas and wanted to wait to do my review after I used them for awhile and I have to say that I love my headphones!!!! I wanted a pair of headphones to walk/run on the treadmill and watch TV at the same time. The treadmill is so loud and we have a small house that I had to crank up the TV to hear it with the treadmill and my husband would then have to crank up his TV in his den area. Alot of noise going on!!!Now I can watch any show and still hear it while on the treadmill! There is no interference from the TV and the treadmill running. I can hear everything clearly. The only thing I don't like is that I have no place to hang up my headphones when I am done with them. I just lay them on the table next to the TV, but wish I had a stand. When these evenually die I might get the model of these headphones one step up so I have a stand and I don't have to redo the plugs to charge it. Other than that, I am very happy with my purchase!I would not recommend having others use your headphones after working out on the treadmill as you do sweat and the ear muffs do get sweaty. I do gently wipe mine down after every workout with Lysol wipes and then dry them with a paper towel.",5.0 out of 5 stars,Great headphones for on the treadmill!
98,"on February 25, 2016",,"The headphones and remote transmitter work very well.  Sonically, the system is very good.  The packaging engineer should get a special mention for his/her zeal to protect the product.  It is so well protected that the consumer is faced with quite a fight to get into the packaging.  Obviously I got in, but at the cost of several cuts from the plastic.  The instructions are ok... but if you don't have a DVD player/computer handy are not viewable.  There are some basic pictures, but they could have put a little better effort into them for the product cost.  As an engineer, I didn't really need them, but some people might....  My first several hours watching TV with them were comfortable and the sound was sure worth the money!",4.0 out of 5 stars,"If you can get in the packaging, there is a good system inside!"
99,"on September 5, 2013","
      One person found this helpful.
    ","The headset works flawlessly ( once you get past the involved instructions). AMAZON'S DESCRIPTION states that the RS160 includes 1/4"" adapter and RCA connectors. IT DOES NOT!!! However, Amazon said they will correct the description and Sennheiser is sending the missing items. Good job by all concerned.P.S. Sennheiser states that the missing items are included in the RS170 headsets and above. I feel they should be included with headsets that cost $155.00 (especially since Amazon says they are). However, I am giving a 5 star rating because of the exceptional customer service by both Sennheiser and Amazon.",5.0 out of 5 stars,WRONG DESCRIPTION
100,"on March 25, 2011","
      One person found this helpful.
    ","Purchased to compliment the new HDTV in my bedroom. Ideal for watching movies at night. Wireless is a Godsend. Very clear sound, very happy.My one complaint: Sennheiser includes a stand with the 170 & 180 models but not this one, the 160. Feels like a cheap move on their part. You will need a stand of some sort in my opinion. Otherwise looks cheap just laying them on a table. I ended up buying a banana stand from a local retailer and they hang from there. I think Sennheiser should have included some sort of stand. Even if it was made of cheap materials.I also recommend you purchase a set of 4 AAA rechargeable batteries and a charger. You get 2 rechargeable batteries with the headphones. It's a pain to charge the batteries using the headphones and adapter. Just buy stand alone batteries and life will be a lot easier when you run out of juice (keep 2 AAA batteries charged as a backup at all times).",4.0 out of 5 stars,Almost Perfect.
101,"on December 29, 2012","
      2 people found this helpful.
    ","Bought these as a gift for my boyfriend b/c he works nights while I work days and likes to watch tv and videos at the wee hours when I'm sleeping. Being a very light sleeper wireless headphones are a relationship saver. I bought these pricey headphones b/c we've had no luck with the cheaper ones that use radio signals. They always pick up radio and not the tv or they'll work for a little bit and then die, so I thought these would be worth the investment. So far they have been. He seems happy with them and coming with the recharging batteries and charger is a big plus. They give uninterrupted sound b/c they come straight from the source. Minor annoyances that had me not give it a full 5 star rating are: the thing you wanna use the headphones with has to have a headphone jack (not really big deal being that most new tvs have this, but older tvs don't), you have to keep unplugging the connection from the source and re plugging in when you wanna use the headphones (unlike the cheaper ones that use radio signal that you can keep the audio connections in when not using), and lastly the 2 volume controls one on the signal receiver and one on the headphones is a little annoying to adjust all those volumes including the actual thing it's plugged into (the tv or stereo volume itself). Oh yeah and if you have your tv connected to your computer (using tv as computer monitor) the sound only comes out of one ear when using headphones if not directly connected to the computer. So, all in all good, comfortable, useful headphones. few little things that could be annoying to you depending on your use for them.",4.0 out of 5 stars,"Does what it says, few annoyances."
102,"on December 1, 2015",,"These are great!  I work at 4 am, so I have to go to bed around 7:30 pm.  I bought them for my husband to watch television after I go to sleep (we live in a very small, 1 story house where the TV backs up to the living room wall that is shared with the bedroom).  We are planning on getting a pair for my in-laws since my father-in-law is getting hard of hearing.  He recently had a pacemaker put in, but fortunately the headphones only have to be 1.2"" away.",5.0 out of 5 stars,So great that I'm buying a pair for the in-laws!
103,"on July 5, 2014",,"Must say that although I wanted to spring for the more expensive model, I am perfectly happy with these.  My hearing is not what it used to be and I found myself cranking up the television--and even still the background music in a movie or show would drown out the dialog--very frustrating.  A prime example was American Hustle.  I enjoyed the movie, and the music in it as well, but I had to really concentrate to get the dialog. And I even still was saying to the wife--""What'd he say?""  The only problem is that if your watching with someone--because of the headphones, it becomes hard to hear the person!",5.0 out of 5 stars,I can hear dialog again!
104,"on June 11, 2014",,"This is my second pair of Sennheiser headphones and I love them both.  My first pair is the HD 558 wired headphones which I use at the office.  I loved them so much that I bought the RS 160 wireless ones for home.  The RS 160 is super comfortable and worked right out of the box with no issues.  Great sound and the buttons are easy enough to find while wearing the headphones.  My one complaint is that the ear cushions on this model are a lot more plush than the HD 558. While they feel great it makes me sweat after about 10-15 minutes of use.  I'm hoping there are replacement cushions similar to the HD 558 which are firmer and don't cause any sweating.  I just contacted Sennheiser customer support to inquire about this.Edit:  Sennheiser said that the RS 180 ear pads will fit but will be a slightly different color.  This will hopefully resolve the sweating issue.Sennheiser's Exact Response:""Thank you for contacting technical support, I agree with you both systems are amazing, at the same time they are different from each other, one of the main differences between them is the acoustic design, the HD 598 is an open air design, which allows air in and out of the ear cups, giving you a better sound staging and keeping your ears cooler. The RS 160 is a close cup system, it normally give you a better bass but because there is not air movement, the ears tend to sweat, our RS 180 is our wireless audio file wireless headphone, this headphone will be very close to the HD 598 as far as sound, quality and design, also, if you are interested, the ear pads for the RS 180 will fit the RS 160, they are just a different color, the part number for it is 534469""",4.0 out of 5 stars,Great headphones but the ear cushions make my ears sweat
105,"on July 18, 2017",,"Very good on account of having both a battery life long enough i've never needed to charge them more than overnight, and having replaceable AA batteries, so in the event that does happen, you can swap batteries instead of needing to charge your headphones right then. They've lasted through over a year of heavy daily usage with no issues beyond the top strap getting a little bendy. The only real downside is the inability to be charged while being worn, and  the pitifully short charging cable.",5.0 out of 5 stars,Very good on account of having both a battery life long ...
106,"on March 10, 2017",,These headphones sound as good as some hi-end wired sets do. They are very comfortable even if worn for hours at a time. Worth every penny. I did have one issue though. One of the head band pads fell off (bad glue job) and my cat messed it up. Sennheiser will not replace it. They say I have to buy a new one even though it was not do to anything I did and I just bought them so that kinda sucks.,4.0 out of 5 stars,Amazing sound for wireless headphones
107,"on June 1, 2016",,"I studied this market pretty extensively as I have had some lousy versions from other vendors in the past. This product lives up to its heritage from a great design company. I am amazed at the range, clarity, and ease of use with these headphones. The controls are easy to use and effective. One charging lasts me for at least two weeks of usage ~1-2 hours/night.The cushioned earpieces are comfortable for those hours, and the sound is stunning, with absolutely no static, dropouts, noise of any kind, and good audio isolation from external sounds.I would buy this again for sure!",5.0 out of 5 stars,Excellent value for money
108,"on November 14, 2014",,"These are simply awesome. The fidelity is high and range is far. Bass response and volume are also awesome. I can go outside my house and still hear it. Very comfortable with easy to use controls. Long battery life. The transmitter is nice and small, and can be run off batteries making it ideal for field production use. You will not regret this purchase. My 78 yr old dad even bought a pair, and he never spends lavishly on anything, but these are worth every penny.UPDATE: Dec 2015 and these are still my favorite...still working like a champ",5.0 out of 5 stars,These are simply awesome. The fidelity is high and range is far
109,"on January 26, 2015","
      One person found this helpful.
    ","Very nice sound, keeps other sounds out, and fairly lightweight.  I don't believe I have larger ears than normal, but the earcups are too small to fit over my ears.  I have to tuck my ear lobes inside the cups so that the cups don't press my ear lobes against the side of my head because that makes them sore after about an hour.  My son has a set of open Sennheiseer headphones, and those do fit over my ears just fine.  Since these have the leatherette earpads my ears do get a little sweaty.  I would like the maximum distance that they can be used from the transmitter to be further - 20 meters just isn't far enough at times.  Being able to adjust bass would be nice sometimes, but I didn't want to pay that much extra for it.  Oh, also, to recharge these you have to plug in a connector and lay down the headphones next to the charger, while with other Sennheiser headphone models all you have to do is hang the headphones on the charging unit.",4.0 out of 5 stars,"Very nice, but could be a bit better"
110,"on October 27, 2015",,"These headphones have changed my life, for the better!  I have some hearing loss due to an ear infection, and always had to have the TV turned up to the loudest settings.  With this set [you do need the transmitter to use with most TV's if you want to go wireless] I can now leave the TV at normal volume and hear ALL the dialogue, for the first time in a long time. I tried going cheaper, with both headphones and transmitter, but they had pairing problems.  Absolutely no pairing issues with this set, which are made for each other.",5.0 out of 5 stars,Highly recommend
111,"on June 28, 2014",,"I don't hear as well as my wife, so now I can hear wonderfully and keep the volume of the TV down to her comfort level. When she is reading while I am watching TV, I simply mute the set and hear through the phones quite well. I love going to the kitchen or taking the dog out etc. and still will still be hearing the programing. I find the range for practical purposes to be about 50 feet, quite sufficient for my needs.The charged headphones will last about 7 hours, There were rechargeable batteries in the headset, but none for the transducer. I used two standard AA batteries and they were gone in three weeks.  I now have rechargeable ones to use and will try  and see if they will last longer. It would have been nice if Sennheiser had provided those in the first place. I also had to go out and buy a Stereo Mini to RCA splitter to hook up my TV to the transducer, something Sennheiser could have provided.All in all, a high quality set of wireless earphones for less than $150 through Amazon provides me a terrific audio experience in watching TV and is a great buy.",5.0 out of 5 stars,Great wireless headphones for watching TV
112,"on October 9, 2016",,I am not an expert on headphones but read a number of reviews before I purchased this set and the positive reviews did help me make my decision.  I've been using them for about a month now and love them!  I use them every night for about 2 hours.  They are lightweight enough so as not to bother my head and they don't get warm.  I am diligent about turning them off and also turning the base off so I have not had to buy new batteries yet.  I live in nice size apartment and can be anywhere without interruption or loss of quality.  Our only TV is in the main living room and I no longer have to feel guilty about staying up later then the rest of the family and wanting to watch TV at a volume that I can actually hear what people are saying.  I would absolutely recommend them.,5.0 out of 5 stars,Perfect for Me
113,"on November 22, 2013",,"Easy to install, even though I had to go to the local electronics store to purchase an RCA output jack splitter cable since the one output jack on my TV was already used.I now hear all dialog on TV without any static.I have now had my headphones for several years. I bought a new Samsung TV and the headphones worked for a few months until Samsung did a software upgrade, then stopped working. The headphones were connected from the TV optical cable through a converter to the headphone transmitter RCA cables. After a wasted hour talking to Samsung tech support, I called Sennheiser and was told I needed a decoder, not a converter. I put in the decoder and it works great again. Sennheiser has great tech support.",5.0 out of 5 stars,Clear TV Audio
114,"on July 2, 2015","
      12 people found this helpful.
    ","Easy to connect, great sound, very good quality. Love this headphones. When I am listening movies I can hear sounds that with my normal tv speakers I dont. They beat my expectations. Totally worth the money. Really like the clean and small  design of the transmitter",5.0 out of 5 stars,Great headphones!
115,"on August 7, 2015","
      One person found this helpful.
    ","This would be a better purchase if they were more upfront about the possible problems connecting it to your TV and provided better instructions to connect.  They are assuming you have a headphone connection on your TV, which is probably not that common.  Otherwise you need an audio output on the TV and RCA cables and connector to connect to the wireless headphones. If you have a audio optical connection on your TV you will need an additional digital to analog connector to connect with the RCA connectors.  The process was a lot less simple than indicated, although after several tries the headphones are working fine'",4.0 out of 5 stars,More Info Would be Helpful
116,"on April 26, 2016",,"These feature top-notch sound for the money and are solid at blocking outside noise.  My implementation of them does not really test signal strength/range/wall penetration, so I really cannot comment on those issues. The one detracting feature I have encountered is the headset controls.  I frequently power them off when attempting to adjust the volume either up or down.  They have a series of three buttons on the bottom curb of the right earpiece that are relatively easy to fat-thumb.  A separate power and volume control, or even a tactile bump/ridge between the buttons would have greatly aided quick/accurate control while wearing.",4.0 out of 5 stars,great sound - questionable control setup
117,"on October 19, 2015",,"I absolutely love these headphones. They are a godsend to my wife and I. We have a small studio so I can't really speak to how well they do in a full home but they fit our needs. The only downside I would have to say about this product is that it seems like it is made with cheap materials. A big however though, we've had this product for over a year now and put it through light/medium use and nothing is falling apart other than the auxiliary cable we had to replace because our puppy bit through the one that came with it. I would definitely recommend this product to people who want to watch tv while other people need to do things throughout the house without being distracted by the noise.",4.0 out of 5 stars,I absolutely love these headphones
118,"on April 26, 2012",,"I bought these for watching movies and videos on my PC at night. I work late so the only time I have to myself is when I get home and everyone is sleeping so I use headphones A LOT. I was tired of the big cord off my Plantronics headphones (that were really more for gaming) and bought these. The sound from these being wireless is really good. I can really get immersed in my movies using these and no cord bugging me. Yea, they sound ok for music but I don't really think these are really for that so I'm not judging based on that at all. The fact that you can connect multiple headphones at once to the same little receiver is an awesome perk but I rarely buy headphones to share the sound with others. The battery life is not great either buts its rechargeable so its more than manageable. The receiver really needs to be away from too many other electronics to work properly. I had this next to my modem and the sound was cutting in and out. I moved it away from there and no problems since. If you need wireless headphones for your TV or computer (even gaming if you don't need a mic like me) than by all means get these.",4.0 out of 5 stars,Great headphones
119,"on July 28, 2015",,"I have found the RS160's to deliver a very acceptable audio range, including a decent bass response.  I have another pair of Sennheiser wired phones, selling in the same price range.  The wired phones are a little better, but this is almost always the case when comparing wireless vs. wired.  I wanted the convenience of not having to pull out a 20 foot cable (and put it away) every time I wanted to watch my tv late at night.  It's much easier to simply plug the transmitter into the headphone jack on my receiver and turn on the switches on the transmitter and the headphones.  Additionally, I'm able to walk around my house and still receive a good signal from the transmitter (not very far outside, though), if I want to listen to music, for example.",4.0 out of 5 stars,Convenience worth the cost
120,"on January 23, 2015","
      One person found this helpful.
    ","These are amazing in many ways!  I can walk into the next room and still hear the TV clearly through the walls. There is no background hiss as was reported with the less expensive version.  I was nervous about the set up but it went fine and worked the first time. I gave it 4 stars for 2 reasons:  the headphones lose charge very quickly if not plugged in. I have learned to plug them in every time I am done using them. The other reason is the flat buttons used to adjust the volume - you have to do it by feel and there isn't much to feel! I may add a little ""bumper"" or something. Otherwise, I highly recommend them.",4.0 out of 5 stars,Worth the money!
121,"on December 12, 2013","
      One person found this helpful.
    ","first of all these headphones provide a noiseless signal...if you're used to the screech and howl of 900 mghz phones you'll be amazed that this is gone...however a few issues to discuss prevent a 5 star rating...1st. a trivial one, make sure you wear heavy leather gloves when opening these from the sealed,thick, plastic bubble packaging to avoid wound,2nd. if you are a cook these will lose signal while microwave is running...signal will also cut out if using these in same room as your wi fi sender...3rd. the signal sender turns itself off after a period of time necessitating a trip to turn it on again...apparently it can't be left on indefinitely...4th. the on/off volume controls on phones are difficult to locate and differentiate...5th. earpieces pinch a bit at top of ear...6th. you'll need to go online to read user manual...overall i'd say these are about two generations from perfection it's too bad the seemingly easy details were overlooked when developing these otherwise excellent headphones. p.s. i've been using these everyday for 2 months.",4.0 out of 5 stars,some annoying issues
122,"on July 13, 2011","
      2 people found this helpful.
    ",These are my first wireless headphones.Based my purchase on reviews from Amazon and other sites.Looked at the RS 170 and RS 180 but the price was a little much.I thought the Sennheiser RS 160 would fill my needs for late night TV viewing and they do an excellent job at this.My hearing is not as good as it once was so I find myself using them at times other than late night when my wife is in her quilting room with her tv on and I'm not blasting her out.I find the sound very good for me and battery life has been no problem.Comfort is not bad but over my glasses I some time do an adjust to ease a little discomfort but this has really not been an issue.All in all.Pleased.,5.0 out of 5 stars,Late Nite Beauty
123,"on February 9, 2017",,"The sound quality and comfort is amazing. I found a website which is designed to test headphones and these headphones passed every audio test with very high scores. When you get them setup and adjusted to your liking, you will be so glad you invested in a quality set of headphones.I also highly recommend the Sennheiser RS160 RS170 RS180 Headphone Velvet Replacement Ear Pads https://www.amazon.com/gp/product/B00OO23GIS/ref=oh_aui_detailpage_o00_s00?ie=UTF8&psc=1Just when you thought it couldn’t get better, you install this inexpensive upgrade and they are so much more comfortable! Read the reviews, there great.",5.0 out of 5 stars,The sound quality and comfort is amazing. I found a website which is designed to ...
124,"on February 5, 2013","
      One person found this helpful.
    ","I have hearing loss and watching TV in the evening with the wife was difficult at best. Her hearing is fine. I would turn the volume up so I could hear better and she would turn it down again. Also, I would stay up late after she went to sleep and I had to keep the sound so low that I couldn't hear half the time. These headphones solved the problem. The sound is very clear. Now the wife can turn the sound down and I can still hear great. I can hear subtle sounds that were completely missing before.  The head phones are reasonably comfortable, nothing to write home about.The range is adequate and varies depending on the placement of the transmitter. I can walk to adjacent rooms during commerical breaks without dropping the signal. I purchased these because of the KLEER technology. The other kinds like IR limit your mobility and the RF type seem to have static which I have plenty already from my Tinnitus. I like the their use of NiMH rechargeable batteries. I have plenty of spares on hand and no need to purchase special batteries.  Changing the volume while wearing the phones isn't easy as it should be.  The location of the +- buttons needs to be improved. Something as simple as an obvious tactile difference between them would help. The other change is to include a Digital Coax and Optical Toslink connections on the transmitter. This would make them more versatle, because alot of the new HDTV's no longer have an analog RCA audio output. When I upgrade my TV next year I wiil need to purchase a digital to analog converter. These Headphones were expensive enough already.",4.0 out of 5 stars,Great for listing to TV
125,"on June 6, 2015",,"its pretty much what i expected...there comfortable, no ear sweat, and i knew before i bought them that they didn't block sound very well-which they don't-which was expected.however, one con: there too big for my head...if i look up they start to slip off, slowly, though-the same thing if i look down...but, other than that, there OK--GREAT, actually, but if you wanted to use them for/while doing exercise, DON'T get them, they'll fling right off you head and into the trash, which is were they would belong if you intend to buy them for such purpose's.  If just using for normal use...there excellent....except for the slippage>>>>>>>>>all in all, pretty good then",4.0 out of 5 stars,its pretty much what i expected
126,"on January 5, 2015",,"Fantastic headphones.  Easy plug in and listen set-up. Uses either rechargeable batteries or alkaline ""AAA"" for headset and rechargeable batteries or alkaline ""AA"" for transmitter.  Easily hidden transmitter (RF broadcast - line of sight). Uses small plugs like MP3 players. Charger only needed if using rechargeable batteries.  Sound is great and clear.  The over the ear cups block ambient noise well.  Ear cups are replaceable when they wear out. Headband is adjustable.",5.0 out of 5 stars,GREAT PURCHASE!
127,"on July 12, 2014",,"I bought the RS160 to replace older analog Sennheisers, for which the proprietary batteries were at the end of life and difficult to replace. The sound quality from these new digital headphones is very good, noticeably better than from the previous ones. I also like the fact the RS160 uses regular rechargeable AAA batteries (easy to find). I would have preferred a better recharging base, as you need to plug in a connector to recharge, and a one-step activation when you want to use them (you have to turn on separately the headphones and the base, instead of just one button on the headset). However, these are minor drawbacks and, for the price ($123 and free shipping), I believe these headphones are very good and I would certainly recommend them.",4.0 out of 5 stars,Good quality/price ratio
128,"on April 27, 2017",,"Oh wow do I love these headphones...I mean seriously. They have PREMIUM sound and it rocks. I wear them every day, sometimes for hours if I get hooked on a binge-series. I wear glasses and the headphones fit perfect with them on. So comfortable I forget I am even wearing them.",5.0 out of 5 stars,Totally Awesome headphones!!
