,Date,How Helpful,Review Contents,Score,Title
119,"on November 21, 2015","
      7 people found this helpful.
    ","Sound excellent, easy install, optic line is a plus and must haveOne thing can be improved is the foam could be softer",4.0 out of 5 stars,Almost perfect....
120,"on November 5, 2016",,"When I purchased the headphones I was worried if one could listen using the headphones while someone else could listen the the TV without headphones.  I was very happy to find this was possible.  We have a relatively small house and  I am able to listen while muting the TV,  allowing others to continue their activities while I listen to my program.  I will also admit I do have some hearing loss and the adjustments on the headphones allow me to hear  without subjecting others to very loud audio.  So far I am very satisfied with my purchase.",5.0 out of 5 stars,Very satisfied
121,"on February 4, 2018",,I am disappointed with these. The sound quality is less than my Bluetooth earbuds. There are some frequencies that are severely underrepresented. But they last a long time and the recharger/dock/stand/receiver all in one is great. I don't know of anything better. But I hope someday there will be until then these are the best there are. Also the audio fluctuate every few minutes,1.0 out of 5 stars,These are the best there is and thats sad.
122,"on November 24, 2017","
      2 people found this helpful.
    ",I bought these headphones to watch TV because I couldn't understand each word and missed too much.  Amazing sound and comfortable to wear.  Highly recommend the RD 175 RF.,5.0 out of 5 stars,Excellent sound when watching TV or listening to music from TV.  Highly recommend!
123,"on February 15, 2018",,works better than expected! i am able to turn the volume off on the TV and up on my headphones. my wife can make all the noise she wants and i dont hear anything but the TV.  the settings allow you to adjust it to be the best for you. some shows i just cant hear what people are saying. these headphones fix that. the slight bend in the over-the-head part makes these sit perfectly on your head even while leaning back.,5.0 out of 5 stars,works better than expected
124,"on April 12, 2017",,"I bought these for my 92 year old mother and she loves them. We at first tried the cheaper model that Sennheiser makes but she said she got too much static on them. These are perfect and so easy to hook up,  and the sound is loud and clear. My mother does have a little trouble with the on and off switch on the headphones but only because you have to hold the little button down for a few seconds before it turns on or off and the button is really small.",5.0 out of 5 stars,Great headphones for TV
125,"on April 2, 2017",,"Love, love, love these things! Clarity and sound are perfect - but of course I do not try to ""watch"" TV while roaming the streets or visiting neighbors! Within my home, they are perfectly clear in every room. Comfortable (although ladies may need to remove post earrings), and not too heavy on the head. I couldn't be happier with them. They are exactly what I was looking for to watch TV in the middle of the night when insomnia reigns supreme. TV is on mute and I hear every whisper clear as a bell!",5.0 out of 5 stars,Clear as a bell
126,"on November 9, 2016","
      3 people found this helpful.
    ","Performed exactly as advertised.  I didn't read the connect instructions until after I'd installed it, but it was obvious how everything was supposed to be installed.  Nice crisp audio and wonderful bass even without the bass enhancement feature selected.  attractive base station/charger stand with led indicators of connection status and charging/full charge status colors.  very satisfied.",5.0 out of 5 stars,Nice crisp audio and wonderful bass even without the bass ...
127,"on January 8, 2018","
      2 people found this helpful.
    ",These headphones are a real boon here....I hear every word perfectly and no longer irritate my wife!!!,5.0 out of 5 stars,Five Stars
128,"on May 29, 2017",,"I absolutely LOVE these! Not because I use them, but because my husband does! We no longer ""discuss"" the volume level while watching tv. If he has issues, he puts these on and we both enjoy whatever is on the screen. I am no longer affected by volumes that assault my ears!  I shredded the divorce papers! Woohoo! By the way, I did try them. They have a great sound, on headset volume control (had to turn them down since he set the sound for himself. Oy!) and they have pretty good range too.Heaven sent!",5.0 out of 5 stars,Posted by the Wife (who is now VERY happy!)
129,"on January 19, 2018",,"Have used mine daily for over 6 months.  I think they sound great with my Dish TV and music sources.  I tried high end Bluetooth phones as well ( Bose QC 35 ) and these sound better, and more importantly have a much much longer range.  I like to do work while listening to talking heads shows and listening to CDs and streaming audio.",5.0 out of 5 stars,Very Happy user
130,"on September 5, 2017","
      One person found this helpful.
    ","My wife just loves that I got this headset. I could have the tv turned up about as loud as it would go and still couldn't what was being  said. She can have the tv at any volume level she wants and I can have the headset volume at any level I want. The volume in the headset is no where near what I would have had the tv at. I have just two minor complaints.You might sweat around the ears a little bit and they completely block any other sounds in the room that you are in. Setup was easy, just follow the instructions including the one to charge the batteries for about 24 hours.",5.0 out of 5 stars,Great Headset
131,"on January 20, 2018","
      4 people found this helpful.
    ","Maybe I didn't read the product information well enough, but I didn't realize these headphones work in the same frequency range as my WiFi router, 2.4 GHz. I wouldn't have purchased this model if I realized that because l use a Nighthawk gaming router and it's got a nice strong signal. My concer would have been justified because the router does interfere with the headphone signal and the sound drops out every few seconds making them unusable.I emailed Sennheiser and they recommended this solution, from their web site: https://sennheiserusa.happyfox.com/kb/article/219-what-do-i-do-when-there-is-wireless-signal-or-wifi-interference . That did confirm 100% that my router is the problem. As long as the router is off, the headphones work beautifully and the surround sound was particularly nice.Unfortunately, the recommended solution didn't work for me. The router and headphones are about 8 feet apart and I don't have any options for relocating them that would give me more than another three or four feet of separation. The bottom line for me is I have to choose between my router and these headphones, so the headphones are getting returned.Please note that I do have another set of Sennheiser HDR 120 headphones that work perfectly. They don't use the same frequency range and I was hoping to upgrade them with these RS 175's. The 120s are several years old and still going strong so I just went back to using them.I gave these RS 175 headphones a 2 star rating because they simply can't be used in my WiFi environment. Given how common wireless routers are, I think that's a big drawback. If it wasn't for that problem, I'd have rated them 5 stars. If you don't use a 2.4 GHz router or if your router is a good distance away from where you use these headphones, you would probably love them.",2.0 out of 5 stars,Can't be Used Near my WiFi Router - Returned
132,"on August 15, 2017","
      One person found this helpful.
    ","This Headphone could not be a better as a hearing device. I would buy these again. The improvements I would like to see would be 1 individual volume controls for each ear. My hearing is very different for each ear. 2 Knobs or some other switching device that have better feel for changing the volume. I have had other headsets but these are way better. They certainly work for me and I will get used to the volume control as they are the more I use them. The clarity is very, very good and that is very important for my poor hearing. Probably the most important.",5.0 out of 5 stars,This Headphone could not be a better as a hearing device
133,"on November 5, 2016","
      One person found this helpful.
    ",A very good set of wireless headphones for watching television. It's much better than older Sennheiser analog models. The digital optical connection to TV is a big improvement over the older models (no hissing or static any longer). The placement of volume controls on the side of the phone as opposed to in the back is also a big improvement as the laying back with the phone doesn't mess with the volume. The set doesn't have Bluetooth connection to music devices however.,4.0 out of 5 stars,A very good set of wireless headphones for watching television
134,"on March 7, 2017","
      One person found this helpful.
    ","I had a pair of Sennheiser 160's but when I got a new smart tv, they didn't work.  These are as good as my old ones.  The only difference I have noticed is that the distance I can go from the tv is less.  The sound clarity is great and I like the volume control better.",5.0 out of 5 stars,Good replacement for my old phones.
135,"on March 26, 2018",,"Better than expected. Sound quality is fantastic. Movies sound great. Low lag is perfect for playing the guitar in the middle of the night. They could be a bit more comfortable but they aren’t uncomfortable by any means. They could also be a bit cheaper. All that said, I would buy them again in a heartbeat.",4.0 out of 5 stars,Awesome
136,"on August 6, 2015","
      One person found this helpful.
    ","I have had Sony and Pioneer wireless headphones over the years. These beat them by a mile and are the best wireless headphones I have heard. Perfect clarity and sound quality especially for dolby digital. I have the digital cable running directly from the hd dvr to the headphones. No interference. Very comfortable. Need to be careful with the little plastic tabs that hold the ear cups on. I broke one with only slight pressure when inserting the batteries, but was able to glue it back on",5.0 out of 5 stars,The One to Get
137,"on December 14, 2016","
      4 people found this helpful.
    ","This is a wonderful wireless system.  I had the old set 180 and this is a major improvement.  The audio quality is excellent and the wireless transmission for short distances is flawless.  My wife and I are elderly with some decreased hearing so we have two earphones.  I hookup to the TV through an optical out and can hear voices on most programs very clearly.  Each earphone can be individually controlled for volume.  While these are pricey, they are well worth it if you want to hear TV programs clearly and listen to excellent music quality.  The headphones are easily adjustable for large and small heads and the padding is very comfortable .I don't review many products but I would strongly recommend this especially for the aging population.  However this will likely not solve hearing problems with those who need hearing aids and are very hard of hearing.",5.0 out of 5 stars,Sounds Great!
138,"on March 4, 2018",,Excellent sound & great range. Only downside = controls on the headphones. Difficult to adjust sound with headphones on your ears. Up/Down buttons can not be easily accessed. Mainly column control. Easy to hit the wrong button. Should have been designed with ergonomics in mind. You should not have to remove earphones to make adjustments.,4.0 out of 5 stars,Headphone Controls
139,"on January 4, 2017",,"After much research regarding wireless headphones for TV I selected the Sennheiser.  The sound quality is clear, the distance between the headset and TV is exceptional and the padding around the ears are so very comfortable.  However, I was disappointed that this set did not include a ""y"" adapter to hook it up to analog.  You have to purchase the adapter separately if you use the analog hookup.  We now own three sets of Sennheiser headphones.  My oldest set is two years old and it is still working perfectly with daily usage.  Good quality product.",4.0 out of 5 stars,Great quality wireless headphone system
140,"on January 24, 2018",,"I bought this for my 93 y.o. father to replace one[also Sennheiser] that he had had for several years. This one is more complicated to seat properly on the charger and doesn't hold a charge as long when it is charged properly. I can't speak for use in other circumstances, but it's been less than a happy situation for my father.",3.0 out of 5 stars,but it's been less than a happy situation for my father
141,"on February 22, 2016",,"Fantastic!I've been using Sennheiser wireless headphones for about ten years.My first experience was with the analog version, which worked great.  A few years ago I tried to upgrade to Sennheiser's first digital version (RS 170), but I hated it because it had a weird humming noise and the lights on the headphones were too bright.This is the second generation digital headphones from Sennheiser and they are fantastic.  Sound quality is excellent and everything works great.",5.0 out of 5 stars,Great digital wireless headphones
142,"on December 21, 2017","
      One person found this helpful.
    ",They work great but the instructions could be improved. You have to hold down the power button for a few seconds. At first I thought it didn't work because it didn't power on. Once I realized it works you just have to hold the power button for about four seconds then there was no problem. I like it.,5.0 out of 5 stars,"Instructions so-so, product very good."
143,"on February 9, 2016","
      One person found this helpful.
    ",I bought these to replace a pair of Sony headphones that I use to watch TV in the bedroom while the wife is sleeping. I absolutely HATED my old headphones because I would constantly hear a crackling sound due to a bad connection (my bed is only like 10' from the TV). These headphones are AMAZING! The sound quality is excellent and there are absolutely zero connection issues. I love the ability to turn them on and not have to walk up to the unit to turn them on and connect them. The battery life is a lot better than I expected and I am able to leave them in my night stand for about 3-4 days while using them nightly. The buttons on the side of the headphones are easy to navigate without having to look at them thanks to the bump on the volume button. I read tons of reviews before I decided on these and I'm glad I spent the extra money on these.,5.0 out of 5 stars,Great Connection and Super Comfortable
144,"on January 24, 2018",,"Awesome headphones!  The sound is phenomenal, sounds like I am listening to my home theater system.  Connection is fast and reliable.  The range is great, I can walk over to the kitchen and grab a snack without losing the signal.  The only downside is that they are a little bulky, but I guess that's how they give you that surround sound effect.",5.0 out of 5 stars,Awesome headphones! The sound is phenomenal
145,"on April 16, 2017",,"I've had these about 6 weeks, and used them every day in every setting.  These are the best!!!  I'm hearing impaired so these really help me hear clearly at a level that is comfortable for me, while allowing my partner to hear at a low volume.  The surround sound is great watching movies and the clarity is amazing.  I can hear things I've never been able to hear before, like the voices in the background.  I'm picking up more from everything I watch. It's literally like being in the room and part of the conversation.  Total immersion in the sound experience!Highly recommended!!",5.0 out of 5 stars,Amazing sound quality for the Hearing Impaired!
146,"on December 28, 2017","
      One person found this helpful.
    ",Headphones drops sound randomly this make it unusable. Going to request a refund. I look at the 1 star reviews there is a good number of users having the same problem.,1.0 out of 5 stars,Headphones drops sound randomly.
147,"on March 11, 2018",,If you have problems with the sound cutting out (even intermittently) is to check how close it’s placed to your router. We simply moved the base unit to the other side of the tv and problem solved!We love the clarity of this new model. The one button turn on is a nice change. Turning on the base unit from the headphones instead of muttering while you get up to go turn on the base unit was a brilliant change.Great product! The last unit we had lasted us over 7 years so we have great hopes for this one. I’m sure we’ll buy Sennheiser again!,5.0 out of 5 stars,Your router will kill the sound! Simple to fix and well worth it!!!
148,"on April 23, 2017",,I have received the package as promised through amazon prime.  The setup of the system was very easy - just have to charge the headphone up for a day and they are good to go.  So far the headphones and base station are working great.  The bass and surround sound buttons really enhances your listening experience (not a big deal using and figuring out the location of the buttons on the headphones for volume etc...as some have people have noted).  Biggest compliant is I now have to purchase another set of headphones for $149 for the wife so we can both watch TV without disturbing he kids while they are sleeping.,5.0 out of 5 stars,Great Headphones....
149,"on April 10, 2017","
      One person found this helpful.
    ","Awesome!  Very poor hearing in left ear and can hear surround sound clearly.  Additionally, I am a very bad sleeper and I used to keep my husband up all night with the tv.  Now I use these headphones and he hears nothing.  One of best gifts ever!",5.0 out of 5 stars,Awesome TV headphones!  One of best gifts Ever!
150,"on October 28, 2016",,Sometimes I have trouble making out what is being said on TV so I thought I'd try these out.  Now I can hear every little pin drop in the movie.  The only thing I don't like is having to where head phones.  They seem to bother my ears even though they are made for comfort.  I have sensitive ears so I can't wear them for long periods of time.  Other than that the setup is easy and the clarity is excellent.  The batteries where charged in 16 hours as stated they would be.,5.0 out of 5 stars,Excellent clarity
151,"on September 9, 2016",,"I bought these for my boyfriend who has a tendency to watch EVERYTHING very loud. These are a lifesaver - his life. ;) We ran into a bit of an issue with these after they stopped charging. We weren't sure whether it was the docking station or the headphones themselves - but no worries... we called Sennheiser and they immediately sent over a mailing label so they could troubleshoot the issue. Long story short, they replaced the defective system with a new one. Round 2: so far, so good! :)",5.0 out of 5 stars,so good!: )
152,"on September 4, 2016",,My wife has Misophonia (doesn't like sounds of people eating or repetitive noises) and I bought the RS 175 for her so when I'm eating crunchy things while we are watching TV she can put the headphones on so it won't bother her anymore.  She loves them and can't hear me eating anymore and we can both hear TV.Our TV only had one optical out so I bought a optical splitter but that did not work so sending it back.  I ended up using the optical out on the DVR for the headphones and it worked great.  I can hear TV without the headphones and she can hear TV with the headphones on.,5.0 out of 5 stars,Works for people with Misophonia
153,"on March 21, 2015","
      23 people found this helpful.
    ","I never use that word but it applies (so far) here.I've been experimenting with these headphones and and used them, so far, in two ways:1) I connected the Digital optical out from my Sony Smart TV to the digital optical in on the headset base.  This makes it possible to hear the TV, without bothering others, anywhere in the house and about 50' out in my backyard.  I can also listen to Pandora or Slacker (from the smart TV app) but sound quality from those two sources is pretty muddy .  This is a limitation of the source not the headset.  I believe, to conserve bandwidth, quality from most streaming sources is similarly reduced.Here is how I know this muddiness from streaming sources is not the headphones:2) I used an external DAC (Fiio) and took digital optical out from my Macbook to the DAC and then the Analog out of the DAC into the headset base.  Playing High res FLAC files on the VLC player is the best sound source I can currently produce and the sound is really wonderful on the headset.  I'm not enough of an audiophile to impress you with jargon but I can hear lots of detail, depth, and definition.  I only have about 10 hours on the headset so far and I'm told a ""break in"" period of 40 hours or so will improve them further.  This experiment bypasses the DAC which must be built in to the headset base (else you couldn't put digital in) so I still need to get the necessary pieces parts to put digital directly in to the headset base from the MAC.I think most of what sells headphones these days is boosting the base for lots of that BOOM THUMP thing.  These have a bass boost button if that is your thing but I don't really like it.  The surround button add artificial delays to simulate the little echos we don't really notice when listening in, say, an empty room.  I'm not sure I like it but you have three levels to choose from.Comfort:  The ear boxes on these headphones are big enough for my big floppy ears so they don't bother me in that way but they are a bit tight.  I'd expect they'll loosen up a bit with time but I don't really want them too loose as I intend to be fairly active while using them and don't want them to fall off.In any case these things are terrific.  I'd tried a number of very expensive wireless headsets and come to the conclusion the technology just wasn't ""there"" yet but these prove me wrong.All that's left now is to test their quality using a digital source in (hoping the built in DAC is as good as the other components) and, of course at this price, that they don't fail or the quality doesn't fade.I will definitely update this review when I've got more time on them.",5.0 out of 5 stars,So Far I am STOKED!
154,"on December 23, 2016",,"Couldn't wait to kick out my old Sony headphones. All attempts to replace the batteries in the Sony failed. The Sennheiser uses standard triple A rechargeable batteries. I love it. The sound is fabulous. I couldn't make the optical connection work, but I don't blame it on Sennheiser after learning there are several different protocols for this kind of connection. I wish it could be standardized.",5.0 out of 5 stars,I love it. The sound is fabulous
155,"on May 1, 2017",,These are GREAT! No problems with them yet. Only real gripe here would be you have to make sure you get the headset on the base properly or it won't charge. I have used regular akaline batteries with it but they don't last but one 4 hour session. These sound great too. I found that turning off the bass and surround on them makes for much better listening.,5.0 out of 5 stars,Perfect Wireless Headset!
156,"on January 27, 2016","
      One person found this helpful.
    ","very pleased. sound clarity is fantastic. I am hard of hearing but can hear the tv clearly. I have to say that it does not always sit on the cradle correctly for charging, but all I have to do is jiggle it a little and its fine, no big deal. also they are a bit heavy. no big deal there either. they have worked great with out a problem and I have had them for 3 months. I use them every night for about 6 hrs. I would deff buy them again and would recommend them to a friend",4.0 out of 5 stars,very pleased. sound clarity is fantastic
157,"on October 30, 2016","
      One person found this helpful.
    ","Like most Sennheiser products, this one is pretty damn good. They have good sound and good range, something my previous Pioneer headphones did not. I don't need all the bells and whistles, as my hearing is severely impaired. What I need is just good old fashioned volume and clarity. These provide that.",5.0 out of 5 stars,Works well for this severely hearing impaired guy.
158,"on September 13, 2016","
      3 people found this helpful.
    ",The unit does not work more than 20 feet from the transmitter.,2.0 out of 5 stars,Sennheiser RS 175 RF Wireless Headphone...
159,"on January 15, 2016",,"Great headphones, but:it should come with both an optical and coaxial digital input.  Most of my devices had coaxial digital outputs.  I finally shuffled all my electronics around and used my older Blue Ray player that had an optical output.  But frankly, I could not tell much difference, if any, between the regular headphone jack and the optical.  They headphones could certainly use a little more bass.  For voice, they are superb and the surround function works very well.",4.0 out of 5 stars,"Great headphones, but"
160,"on February 4, 2018","
      One person found this helpful.
    ","these headphones lasted about 5 months, sometimes working sometimes not until they died completely. DO NOT WASTE YOUR MONEY!!!!!",1.0 out of 5 stars,Expensive JUNK
161,"on January 25, 2017",,"Best sound in any headphone I have tried (wired or wireless). Very easy to charge on the base and has multiple ways to hook up to an audio source (I am using the optical audio out of my TV). Bass is great for music or movies as well as the surround sound effects. I had an older model Sennheiser wireless headphones prior to these and they have lasted me years, but the bass was non-existent or distorted and hooking up to my TV required a separate audio converter. I had these on my wish list on Amazon for a long time and finally had my wife get them for Christmas and the price had come down a lot. Believe me you won't be disappointed with these headphones.",5.0 out of 5 stars,Phenomenal
162,"on January 29, 2018",,"I have had hearing problems for several years now and use headphones to watch TV. When my ihip set started going bad my wife said time to order another set. I chose Sennheiser RS 175, and so far am well satisfied. They hold a charge for my TV viewing throughout the day, they are comfortable, and when I have these on they cut out all other noise. My wife is not happy with them, because now she has to wave her arms, or get up and tap me on the shoulder to get my attention. They are easy to connect to TV, I use them at home and take them with us in the RV. If you need a set of headphones I recommend these.",5.0 out of 5 stars,"Sennheiser RS 175 ""Get er Done"""
163,"on December 4, 2016","
      One person found this helpful.
    ",Bought these for my grand dad for christmas. I hooked them up to test and worked flawlessly. Something that is easy to hook up and can have sound through the headset and speaker.  Worth the money compared to the lower version. 165 I think was the one I was looking at. This one has the audio in that worked.,5.0 out of 5 stars,Wireless is amazing
164,"on March 26, 2016","
      2 people found this helpful.
    ",I bought these to better understand movie and TV dialog that varies from whispers to shouting without continually adjusting the volume. Problem solved. Excellent clarity and stereo separation. The headphones are bulky and heavy. Bothers my ears after a few hours of use. The wireless signal tends to drop in and out while walking through the house. They work fine while sitting still watching TV. Not so good listening to music while moving around the house doing daily chores.,4.0 out of 5 stars,Improves dialog clearity
165,"on May 6, 2015","
      8 people found this helpful.
    ","I've had the Sennheiser RS 175 headphones for a month now. It is a great product and I only have one nit pick: The volume control has too wide of a granularity for me. One click minus and too soft, one click plus and too loud. This varies quite a bit with which surround mode you select. Regarding the surround modes and bass boost; I partially agree with the reviewers who say these are useless features. On new sound sources with high quality 5.1 sound these modes are detractors. But on old stuff, old movies, and especially old music videos, these modes are really great. You can make the old stuff sound a lot more full and open up the sound stage. I've had no problems with comfort, batteries, range, interference, or distortion.",4.0 out of 5 stars,It is a great product and I only have one nit pick
166,"on March 27, 2018",,"This was a Christmas present and after 3 months he still loves them! THEY ARE SOUND PROOF to noises in the room. So if I want his attention I have to yell, but this is to be expected from the closed (I think this is what they call them)earphones -meaning not able to hear room noises and thats the way he likes it!",5.0 out of 5 stars,This was a Christmas present and after 3 months he ...
167,"on September 27, 2017",,"Talk about a massive disappointment.  Absolutely terrible in terms of volume level.  For $240 I thought you'd be able to turn these up to at least an acceptable level of sound.  I had a 10 year old pair of Sony headphones that I paid $90 for and were wonderful.  What's up with the lack of volume on these things?  Can barely hear the sound, (and yes I do have them turned up all the way).",2.0 out of 5 stars,Talk about a massive disappointment. Absolutely terrible in terms of volume level
168,"on October 29, 2015","
      One person found this helpful.
    ","Much sturdier (more durable), more comfortable and blocks extraneous noise better than my two prior purchases of http://www.amazon.com/gp/product/B00HWFPJKCWorks with standard or rechargeable AAA batteries. Handy included charging stand is easier to use than taking Silent Safari headphones with their built-in battery to a USB port on PC to recharge. Sound from TV transmits in a ghz range that does not conflict with other wireless device controls on mhz range, as did Silent Safari. Wireless headphones are ideal for hearing-impaired, with clear reception even with summertime fans blowing.",5.0 out of 5 stars,"Have TV at normal volume (or muted) for others, but hear clearly with headphones!"
169,"on March 18, 2016","
      2 people found this helpful.
    ","Works well but range is relatively short.  Wish they made a 900 MHz version for better range--this works on 2.4GHz which can be crowded due to WiFi, cordless phones, etc.",4.0 out of 5 stars,Wish they made a 900 MHz version for better range--this works on 2
170,"on September 27, 2017",,"We have used this wireless headphone system with our new computer in the bedroom for over 6 months. At night, my wife watches TV while I read. The system works perfectly By charging the headphones during the day, they have never run out of power at night, even if my wife has trouble sleeping and uses them most of the night. I recommend them highly.",5.0 out of 5 stars,Excellent
171,"on January 17, 2017",,"works amazingly. I use it primarily when gaming and the wireless functionality is really nice. The furthest I have been able to push it was about four rooms (each with fairly thick walls between them) so i have no complaints there. The only gripe I have is that the headband can get a bit uncomfortable after a few hours (also, the cups squeeze my glasses into my head which is probably just my glasses). Great product nonetheless and would recommend to others",4.0 out of 5 stars,"Great product, but uncomfortable after long sessions"
172,"on January 6, 2018",,I have owned several brands and types of headphones and these are by far the best I have ever had. The sound is crisp and very understandable. I have a hearing problem so headphones are a must for me to watch tv and hear it. I have now found the perfect set of headphones. I would recommend these phones to anybody needing headphones.,5.0 out of 5 stars,Fantastic Sound!
173,"on September 22, 2017","
      One person found this helpful.
    ",Work well but too tight around the ears.  Also the volume controls are not ideally located ergonomically and hard to find by feel..,3.0 out of 5 stars,Work well but too tight around the ears. Also ...
174,"on September 20, 2015","
      5 people found this helpful.
    ","Fantastic beyond belief. I could hear things I never could hear before. It is so good I bought a set for both of my kids and they love it also. Forget going to the movies, why put up with idiots making noise and kicking your seat when you can have the best of everything at home.I have owned several Sennheiser headphones over the years and this is light years better than any other set they have ever put out. The base goes so low it shakes your lungs and makes your think it is breathing for you. The highs are so clear you can literally hear a pin drop. And they are so quite that when there is no sound in the movie, you will think they shut off, no buzzing, no pops, no sound at all, dead silence. Buy a set, you only live once.My set was refurbished, and other than the white box, were like new. I use them with a Sony tv, connected with an optical cable. They are big enough to fit over your ears, and they block out most outside noise so you can hear what is going on in the presentation. The volume controls are easy to find and use, and step seamlessly up or down.",5.0 out of 5 stars,The best I have ever used.
175,"on April 30, 2016","
      One person found this helpful.
    ","I loved this unit.  Easy to hook up and looks great too.  Unfortunately l could not get it to work through no fault of the unit, my Panasonic tv would not allow me to make the necessary audio output change.  The company was very nice to work with as they took the unit back with no hassle even though it was no fault of theirs.",5.0 out of 5 stars,great unit...I wish I could have used it
176,"on February 12, 2017","
      2 people found this helpful.
    ",What can I say? The quality and sound of this headphone is amazing. Not to mention my wife is also very satisfied with this because I don't have to blast my TV!,5.0 out of 5 stars,Wifey is stoked! And so am I.
177,"on June 3, 2016",,"I bought these to drown out loud neighbors without tethering myself to my computer. Range is acceptable... I haven't had any issues even while in an adjacent room, but beyond that it might get a bit sketchy. Supposedly the range is very good if there is line of sight between the transmitter and the headset, but I am quite pleased how well it performs even as I walk around different rooms in my apartment.Sound quality is great, though I admittedly am not terribly discriminating. Being able to control the volume from the headset is awesome. I haven't tested the battery life, but I use these comfortably for hours every day without issue.",5.0 out of 5 stars,"Great sound, good range, comfortable"
178,"on April 24, 2016","
      One person found this helpful.
    ",I upgraded from my previous version of this product.  The new design is well thought out and easy to use.  The sound quality is exactly what I expect from Sennheiser.  Comfortable to wear for long periods.  I upgraded the batteries to a little more amp hour rating just as I had done on my previous version and yes my previous version is still working.  I took that set into work so I can have a cord free environment there as I listen to music while I work.  All in all a great product line.,5.0 out of 5 stars,Upgraded to a newer version
179,"on June 17, 2015","
      4 people found this helpful.
    ","So far I am pleased with my purchase.  Decent sound for TV shows, movies and casual music listening and the same goes for comfort but I found myself taking them off for a few minutes every hour or so to let my ears breath.",4.0 out of 5 stars,"So far, so good!"
180,"on January 28, 2018",,"Quality set. Family happy that they can work without hearing TV.  Sound excellent, long range into next room for mobility. Just what we were searching for, other less expensive models can't compare. Worth it's cost. No disappointments here.",5.0 out of 5 stars,"Quality Excellent, Designed Well."
181,"on November 22, 2016","
      2 people found this helpful.
    ",Works great!!  Much more comfortable that similar headphones. I ordered a second pair for different TV in bedroom.,5.0 out of 5 stars,Works great
182,"on April 13, 2017",,I am having trouble plugging in the digital cable. It does not want to stay and is too small to see what I must do. The headphones work great using the analog plug. I am not disturbing my wife with the T sounds.,5.0 out of 5 stars,Great Tool
183,"on February 2, 2017",,"I got this for my hard of hearing friend that comes over and turns my TV volume way up.  I was worried that we were all going to loose our hearing, including my 3 yr old grandson!  So far it has been working fine.  My friend can hear the TV.and we do not  not have to keep turning down the volume when he leaves the room!",5.0 out of 5 stars,So far it has been working fine. My friend can hear the TV
184,"on February 4, 2018",,wow ! sound amazing. Tested the battery life -  after full charge i turned them on and if i wasnt using them i left the tv going and the headphones running for 14 hours. Decided i dont need to know how long the batteries will last i cant see myself using them for 14 hours straight but good to know it shouldnt be an issue if I do =),5.0 out of 5 stars,Impressive !!
185,"on November 18, 2016","
      2 people found this helpful.
    ","Bass- freaking amazing, especially with bass booster 9/10Clarity- amazingTreble- 9/10Comfort- 9/10",5.0 out of 5 stars,Best Headphones ever!
186,"on May 29, 2015","
      6 people found this helpful.
    ","Yes, GET THESE, if you are shopping for wireless headphones for your gaming, TV or whatever. Perfect, absolutely perfect, in every way. Massive 2015 upgrade of already great RS 170 models, that I also used to own.1. Comfort level is excellent. Cushions are foamy and soft. The band is very ""loose"" and breaks in quickly to adjust for head sizes. Weight is less than heavy,  I'd say they're medium, but definitely not light. Previous RS 170 model was actually light, these aren't.2. VOLUME - YEEES, max volume here is blasting, to the point of being painful. The volume buttons on the right headphone are easily located by touch, they have little ridges on them. Bass and Surround buttons on the headphones themselves are pretty useless, and do sometimes get in the way, when trying to change volume. They should definitely get rid of them in the next iteration.3. The base station has dim lights and nothing is blinking, so it's just nicey barely visible solid green lights that don't bother or annoy. Station looks pretty and modern too, totally in the right place on your desktop or shelve.4. Input switch located on the back is just awesome. Simple little tumbler, nothing silly-fancy like the 10 step process on SteelSeries H.5. Sound quality is superb. Added bass option is also great, I am running it ""On"" right now, but I do turn it off sometimes, if I feel like it. I don't use the surround, but whatever, someone might like it, the option is there.6. Recharging process is as simple as can be. Take your headphones, and place them on the station overnight. That is it, you are done.7,8,9...Quality, quality product guys and gals. Product has definitely evolved over time after serious customer feedback.Just buy em! You'll thank me later )))",5.0 out of 5 stars,Totally GET THESE! German Engineering at its Finest
187,"on April 1, 2018",,"I have had a pair of Sennheiser RS 120 for several years and like them a lot but thought to upgrade to digital.  Very sorry I wasted my money. The RS 175 sound cuts out every so often, especially if you are moving about.  The RS 175 headset is much heavier and very uncomfortable.  The ear pads are very tight, I suppose to block out other surrounding noise.  The pad makes you feed sweaty even though room temp is normal.  Subsequently I am still using my old RS 120 Headphone and the RS 175 is sitting on charger as a backup.",2.0 out of 5 stars,Sound cuts out.
188,"on December 29, 2015",,"These headphones are fantastic. I've had them for a day and they're just so wonderful.Bass response is incredible, you can feel the drivers vibrate and shake your head without distorting too much. The bass boost option works great if your music source is good enough. The surround sound option works depending on what your audio source is too as well.For $250 you can't go wrong with Sennheiser.",5.0 out of 5 stars,You can never go wrong with Sennheiser
189,"on July 1, 2015","
      One person found this helpful.
    ","We've purchased four sets, including the RS 175 RF and have enjoyed watching our HD TV 100% more since we purchased our first set in 2008. The other sets are either in other rooms or a vacation home.......The other sets were great, but the RS 175 RF are amazing! They cup over your ears and not on them as before...You'll not be sorry if you purchase the RS 175.",5.0 out of 5 stars,Sound is A M A Z I N G -
