,Date,How Helpful,Review Contents,Score,Title
10,"on January 25, 2018",,"I have a Sennheiser TR195 headphone for private listening of my TV and sought something smaller and more convenient, purchasing the Flex 5000.  I am very happy with the operation and the ability to use headphones of my choice wirelessly.  The Flex 5000, and other Sennheiser wireless headphones, operate in the 2.4 MHz range and can definitely interfere with wifi broadcasting in the same range.  However, the interference seems to affect only the wireless headphone.  I have used the Flex 5000 with three different routers and have had interference with just one of them.  This aside, I recommend this product.  The sound quality is very good and the operation is easy and convenient.  When using the digital input, only the PCM format is supported.  Multiple receivers can be supported by the Flex 5000 base station, but they are very hard to find.",5.0 out of 5 stars,I am very happy with the operation and the ability to use headphones ...
11,"on November 18, 2017","
      2 people found this helpful.
    ",It is absolutely wonderful I can walk all around the house and not miss a word of the show I ‘m watching I love it,5.0 out of 5 stars,Quality
12,"on July 17, 2017","
      2 people found this helpful.
    ",I purchased this for my 89 yr old mother who is hard of hearing. I can't say enough about how wonderful it is. No more blaring TV that often times she couldn't understand anyway because of problems with word comprehension. Best invention ever! I wish I would have bought this years ago.,5.0 out of 5 stars,Silence is golden
13,"on July 12, 2017","
      One person found this helpful.
    ","I couldn't get it to work via optical out from my LG OLED, but it works great plugging it into my AVR. It is nice to be able to use my own headsets.",4.0 out of 5 stars,but it works great plugging it into my AVR
14,"on January 17, 2018",,This was a present for my mother who is almost deaf. She loves it because it allows her to hear every word being said on her television. We love it because it allows us to watch our television without the sound from my mother’s TV!,5.0 out of 5 stars,Wonderful device for hearing impaired!
15,"on January 25, 2018",,It works great on our bedroom television where there is no surround sound receiver. I have not been able to get it to work on our main living room setup with the receiver. I have purchased three different adapters to get it hooked up but nothing works unless we plug it into the headphone jack which means we have only the tv speakers to work. I would have never spent this much money had I known it wouldn't work.,3.0 out of 5 stars,It works great on our bedroom television where there is no surround ...
16,"on October 19, 2017","
      2 people found this helpful.
    ",Love this product.  I am able to watch TV and my wife can sleep.  Easy to wear while laying down.,5.0 out of 5 stars,Love this product
17,"on January 25, 2018",,"This is an amazing addition to the TV. My mother just loves being able to walk around and hear perfectly, even go to the bathroom and not miss anything. Very easy to install and plenty of adjustments to help anyone who has some hearing loss.",5.0 out of 5 stars,Excellent design
18,"on September 22, 2017","
      One person found this helpful.
    ","Very Good , I thinkt this is the best",5.0 out of 5 stars,"Very Good, I thinkt this is the best"
19,"on March 14, 2018",,"Great system, great sound.  I can enjoy TV again.  Ear buds tangle but that is not the fault of they system.  Some delay between TV sound and hearing ear buds can cause ""'echo"" if TV sound is not turned down.",5.0 out of 5 stars,Excellent system.
20,"on January 1, 2018",,The Sennheiser Flex 5000 worked right out of the box using the optical audio cable with my Sharp smart TV. The sound is great and it is simple and easy to use. The only complaint is that it is pricey but its about the only game in town. I also have the Sennheiser headphones for another TV and love the product.,5.0 out of 5 stars,Sounds Great - simple to set up and use.
21,"on November 25, 2017","
      One person found this helpful.
    ",So good I bought another one for a gift.  Says it all.,5.0 out of 5 stars,Bought another
22,"on June 18, 2017",,VERY GOOD,5.0 out of 5 stars,Five Stars
23,"on January 9, 2018",,Excellent sound and reception,5.0 out of 5 stars,Five Stars
24,"on March 9, 2018",,I can now haer and enjoy my TV like never before.,5.0 out of 5 stars,Five Stars
25,"on November 24, 2017","
      4 people found this helpful.
    ","I had a wireless Sennheiser TV headphone set for several years (similar to the 175) that I loved. When it broke, I bought this as a replacement. After loving my previous Sennheiser to the point I wouldn't watch TV without it. Using this set has been nothing but torture.What I hate about it:1) included earbuds were WAY TOO  large for my ear canal -- couldn't even get them in my ears! So I've incurred lots of additional costs trying to find something that isn't tinny and hissy sounding and I'm still looking. I've spent at least an additional $100 trying to find something to plug into this set that sounds good and is comfortable to wear (I could comfortably wear my old set for days long binge-watching). If you currently have earbuds or headphones you like, this system might work for you. But the detailed sound I loved and discovered with my old Sennheiser wireless TV headphones has been replaced with dreck.2) wires hang down and catch on everything pulling my earbuds off. I like to listen to TV while cooking dinner but with this set the wires are hanging down to the stove and into what I'm preparing -- unsanitary and dangerous. The wires are constantly catching on cabinet pulls, etc.3) can't figure out where to wear the receiver-thingy. I wear light-weight T-shirts, so they're pulled indecently low. I tried putting it in my pocket but if I move around the house, furniture and cabinets block the signal. Its also caused scratching and rashes on my skin because I'm constantly trying to re-arrange it to a comfortable position.4) the volume is adjusted on the receiver-thingy but I can't find the sweet spot -- it's either blasting or murmuring. I tried playing with the controls on the base to check out the other hearing profiles but it's a pain to get up and go to the base unit every time I change programs. The hearing profiles just seemed to diminish the sound range. The sound is much more full by NOT using this Sennheiser set.5) the only thing I like better over my old Sennheiser is the base unit lies flat and there's a light to indicate the connection is good. My old Sennheiser died because the headphones were knocked from the charging unit. So the flat base unit profile is a big improvement..I hate this set so much, I'll probably end up spending another $200+ to replace with the model 165 or 185, which are similar to my old Sennheiser. I definitely prefer the over-the-ear design included headphones of my old set. My old set came complete right out of the box and I didn't have an endless quest to find decent earbuds/headphones. With my old set, I could easily wander around the house cooking or cleaning without having wires hanging and catching on things since the headphones were safely on my head without an endless rat's nest of wires. The sound quality of my old Sennhesier was unbelievably fantastic! I heard nuances in movie soundtracks that I'd never heard before. Now I feel like I'm living with snakes from the continual hissing. I also feel like an over decorated Christmas tree with the receiver-thingy and the wires from the earbuds/headphones hanging all over me. My old Sennheiser wireless TV headphones truly increased my enjoyment of TV movie watching. This new set is IMO simply horrid.",1.0 out of 5 stars,I hate it!
26,"on July 3, 2017","
      One person found this helpful.
    ",Wish this had a separate charging station. Who walks up to their TV's these days?! My dad won't use them mostly because of this inconvenience factor.,3.0 out of 5 stars,Inconvenient charging scheme
27,"on April 28, 2017","
      10 people found this helpful.
    ","If you are confused about what this product does - join the club.  I like to get away from cords on headphones but don't want to necessarily replace my excellent wired headphone.  If you feel the same you should look at this product.The large piece is the base of the wireless signal that gets its signal from your TV or stereo through hard lines.  You basically plug it into the stereo or TV.  The base converts the sound to digital and sends it to a small receiver that has rechargeable batteries.  It is the receiver that you plug your headphones into and it is the receiver that it getting the wireless sound from the base.  The receiver is small enough to take with you around the house by putting it into your pocket or wherever.  The sound quality is excellent and dependent on your headphones.If you have a wonderful wired headphone set but like the idea of getting unplugged from your stereo this works perfectly.  The sound is just as good as being wired (in my opinion) so the freedom of movement this allows is great. Sennheiser has a good reputation for quality and that appears to hold true with this digital wireless set.Overall, I am very happy with how it works and love the freedom of enjoying music on my headphones without being tied to anything.",5.0 out of 5 stars,Freedom for Wired Headphones
28,"on May 29, 2017","
      6 people found this helpful.
    ","Moving from a large home to an apartment in NYC, there's always some kind of background noise - always. I didnt want to be a part of the noise; the soultion came in Sennheiser Digital Wireless Headphones. I get clear sound w/o any background noise. I also amable to move around with a wireless system. I am not tech savy - however the instructions and recharging are easy. I am not at the point where my hearing has lessened; however living in a large city - background noise is something that is inherent. Now, I dont have to turn up my tv or stero to get quality sound - freely thanks to wireless. My 75 year old mother comes to visit and she LOVES the clear sound. This unit comes with ear buds but I like to use my own headset. This is perect for dorm, space sharing, office, apartment living and more.",5.0 out of 5 stars,Alleviates Noise Pollution = An Awesome Solution...
29,"on August 19, 2017","
      4 people found this helpful.
    ","Are you a night owl? Do you watch tv/movies or play games into the wee hours sometimes while others are asleep? Do you have a young child who sleeps a little too lightly not far from your master bedroom? I have to own that these are my own truths, and the Sennheiser Flex 5000 has been a fantastic compromise. My AV receiver isn't in cord distance from my bed, and even were it that would amount to running a wire across the room; I also have a couple dogs and a cat who thinks he's a dog -- tripwires attached to electronics and my skull are a generally bad idea.I suffer no delay or other perceptible cost for the benefit of being cordless. The units are attractive and inconspicuous, and the freedom is fantastic (all while being able to use high end and highly comfortable over-ear cups or even the provided ear buds which are comfortable and offer solid quality of sound). Better still, I don't have to scramble for the remote every time a noisy scene erupts. Sennheiser is a name commonly associated with quality audio, and the Flex 5000 is no exception. If your circumstances are anywhere near mine, this could be your ideal solution as well.",5.0 out of 5 stars,"Freedom to use wired headphones wirelessly while using your AV receiver any way you choose (movies, tv, games, music, etc.)"
30,"on May 3, 2017","
      5 people found this helpful.
    ",I had to take a couple of weeks on this one to review. Not easily integrated into my particular stack of audio/video/TV watching as I have multiple devices and my optical output from the TV went to the home audio center. This just made it harder to be able to figure out how to get audio output to this set.It comes with a pair of MX475 earbuds which was handy as I do not have many wired headsets in the house of any quality.Sounds great. The wireless remote is very handy and recharges in the cradle.,5.0 out of 5 stars,Quality Sennheiser wireless headphone system
31,"on November 18, 2017","
      One person found this helpful.
    ","I bought it, because I need a hearing aid to hear the TV properly.  The hearing aid TV streaming device, that I recently purchased, was not working for me: the sound was too tinny.  I have a mild sound distortion is in my left ear, not the streaming device.  However, hearing the TV via the TV streaming device and then through my hearing aids, made the sound a little bit more tinny.The Sennheiser Flex 5000 was easy to install, the only thing, I could not use the optical cable (maybe because it is an old TV).  I then tried the stereo audio cable with the 3.5 mm plugs and it worked just fine.  With the unit, I do not need the hearing aid and the sound is great.  I am still playing with the adjustments for my particular hearing problem; decrease hearing in left ear with a slight tinny sound distortion.",5.0 out of 5 stars,Works for Me
32,"on May 20, 2017","
      3 people found this helpful.
    ","This was a bit confusing out of the box. Like many people, I wondered what to do with it, but it turned out to be very easy to hook up. The largest piece connects to your audio and the small piece is the thing that makes your headphones truly wireless. The sound is crystal clear with regular headphones and with ear buds.",5.0 out of 5 stars,Excellent converter that makes wired headphones wireless
33,"on January 2, 2018",,"These are prefect for my purpose: being able to play video games or watch TV after my wife has gone to bed. They provide lossless audio from the source, and can be paired with *any* wired headphones. That lets me pair then with my SHURE earbuds, and makes late evening gaming sessions so much more enjoyable than having the TV volume set at a very low level. Because they use 2.4ghz wireless technology, they're less error-prone than BlueTooth and I've never had signal dropout or sound issues while using them. They solve a problem in a beautiful, simple way and have become one of my favorite pieces of technology I own. Excellent product and implementation.",5.0 out of 5 stars,Late Night Gaming No Longer Bothers My Wife
34,"on January 31, 2018",,"I often have someone watch movies with me who is a little or a lot hard of hearing. It makes it hard to regulate the sound. This makes it so easy, the person can regulate the amplification as they need it. This contributes to family harmony, believe me. I cannot get over how clear this is and I have used it myself when watching one of those movies that jump from car chases to whispered conversations and it is easy to miss portions as your ears adjust. This is a must-have in our house. My brother has a significant hearing loss and I always have him use this when he watches movies.",5.0 out of 5 stars,"This is such a wonderful invention, wish I had it twenty years ago"
35,"on September 9, 2017","
      2 people found this helpful.
    ","Excellent sound quality and range, very easy to use and the battery life is amazing, did not notice any latency issues or lag, highly recommended.",5.0 out of 5 stars,Excellent sound quality and range
36,"on December 18, 2017",,"So far, this product is terrific. My hearing is not good.  My wife appreciates that I no longer need to turn up the tv volume.  I prefer the ear buds to the headphones, which are too hot and less comfortable.  The biggest joy is the separate receiver, which you plug the buds or headphones into.  I clip the receiver to my shirt pocket.  Some other units have the earbuds attached to the receiver.  People have complained that the angle of this fixed combination is not comfortable or too heavy.  So far, I am pleased with this product.",4.0 out of 5 stars,this product is terrific. My hearing is not good
37,"on February 7, 2018",,Sennheiser is the worst company to deal with to date. I was lied to and lead around for days with zero result but the time wasted and total frustration. Will not purchase anything from this despicable company!!,1.0 out of 5 stars,Poor customer service
