,Date,How Helpful,Review Contents,Score,Title
12,"on October 3, 2017","
      3 people found this helpful.
    ","The volume and audio quality of my RS 195's were both acceptable before attempting to use the ""mode"" and ""personal hearing"" functions. After paying over $362 for my RS 195's I expected that those functions would further improve the quality of the audio.  The opposite was true because activating those functions, in any combination, limited the volume to an inadequate level and degraded the audio quality which I had experience before I activated the functions. Regretfully, I returned the product. I say ""regretfully"" because, without attempting to use the RS 195's enhanced features I did experience better audio than what was delivered by my inexpensive headphones, it just wasn't $362 better.",2.0 out of 5 stars,without attempting to use the RS 195's enhanced features I did experience better audio than what was delivered by my inexpensive headphones
13,"on February 14, 2018",,"These headphones are just what I was looking for. I have a moderate hearing loss which makes distinguishing dialog on the TV extremely difficult and frustrating. I feel as if I'm missing half the show. This is especially true when the actors are speaking quickly and not fully enunciating. British shows? forget it! Have tried the ""ears"" but they were uncomfortable and awkward to use. These are not only comfortable but bring the listening experience to a whole new level. There are modes of listening that enhance the sound to suit you own preference as well as augmented modes for speech and music. So far I have not needed to use any of the enhanced or augmented modes as I find that just using the headphones in standard listening mode gives me such a rich, clear and crisp sound that I can now understand what is being said without compromise. I know these babies are pricey...but not much more than the ""ears"" and a hundred times better.",5.0 out of 5 stars,Worth Every Penny!
14,"on April 2, 2018","
      One person found this helpful.
    ","Nice quality setup, comfortable head set, easy set up.  Two stars for the hearing impaired, maybe a great unit for everyone else!If you need hearing aids for everyday living with significant hearing loss, these may not be for you DESPITE the descriptions of ""enhanced speech"" and other functions.  Sure, the balance adjustment is nice.  However, when you use ANY of the hearing enhancement programs or the music / speech selections there is a severe limitation in the available volume.I have been using wireless headphones in the evenings to listen to TV / iPad for years.  I prefer my hearing aids out to rest my canals.  Sennheiser is my preferred provider and I have a couple of their $100 range wireless sets that work fine but purchased the RS 195's for enhancement of speech distinction.  With high frequency hearing loss, as I turn up the volume speech gets ""bass heavy"" with the less expensive models.I installed the 195's to a separate amplifier in place of my Sennheiser TR 120's.  Everything worked except the volume was quite low even if the amplifier volume was max out and the headphones were on full volume.  I could barely distinguish speech because the volume was so low.  If there had been any ambient noise, I would have required cc to understand the news program.  All the adjustments worked and it didn't matter if I used the RCA or the optical inputs.The Sennheiser web site was very good and prompt help.  They told me if I turned off ALL the enhancement features [there is a mode button that you can push and hold that turns off all these features] that the volume would be restored.  It worked as promised HOWEVER, that turns my $371 headphones into a $100 unit.  My hearing is not keen enough to distinguish optical from RCA inputs.The help site agreed that the description of this product should have been more forthcoming about the volume issue.  I suspect if you have mild hearing loss, these would be fantastic.  If you have significant hearing loss need to wear hearing aids all day long, this unit is not for you.",2.0 out of 5 stars,Hearing Impaired be AWARE:
15,"on July 3, 2016","
      3 people found this helpful.
    ","These are not the same headphones as the ones made in the past.  This new version is much too small around the head and it is tight.  Also, you cannot adjust for width.  After a couple of hours I have to get these off because they hurt my ears.  Also, they are missing the analog connection.  I had to purchase an adapter in order to plug these in to my TV.  No I do not recommend them -- especially at this price.  There are better, cheaper alternatives out there.",2.0 out of 5 stars,Not The Same!
16,"on July 27, 2017","
      2 people found this helpful.
    ","I upgraded from the RS 175.  I have high frequency hearing loss and I needed help to understand speech in TV movies.  The RS195 is a bit better, with the ability to sharpen speech, but I question my spending considerably more for this small difference.  However, I will continue using the RS195 because of this difference.  I deducted one star because of the price.",4.0 out of 5 stars,These do help with undertanding TV movie dialogue.
17,"on March 10, 2017","
      One person found this helpful.
    ","This product preforms as specified. The fit is good, the setup is easy. The sound is very good although not as HIFI as the corded products. This is a proprietary radio frequency Base station closed back receiver headphones. Quality is a 4 of 5 some things could have been refined but all in all a solid product. The balancing process is excellent for people who suffer hearing imparment but it does not correct but improves aspects how you experience stereo and surround sound schemes. Worth a try if you are constantly turning the volume up to hear music, dialog or media sound effects.",4.0 out of 5 stars,"The fit is good, the setup is easy"
18,"on January 27, 2018",,"I suffer from what I would characterize as moderate hearing loss. I say ""Excuse me?"" a lot, and it's been a long time since I could understand dialog in a movie or hear the subtle nuances of my favorite music, even with hearing aids. Then I bought these Sennheiser headphones. I can hardly believe what a difference these have made. These things are magic, absolutely magic. Either that, or Sennheiser has invented a time machine and stolen superior technology from the distant future. I don't know. But I can tell you that these are amazing. I continue to be amazed every time I put them on. As I write this, I'm listening to the Beatles' Sgt. Pepper album, and I'm hearing things I've never even noticed before. Every detail is crystal clear.Some of the reviews here say that these aren't loud enough to be of any use. The headphones do use volume limiting so you don't blow out your eardrums, and for some people that might be a problem. If you're the kind of person who likes to listen to Metallica at front-row, concert-level volume, these probably aren't the headphones for you. But if you're like me and just want to watch movies and listen to music with detail and clarity, I can't recommend these strongly enough. They're really great. Thank you, thank you, Sennheiser!",5.0 out of 5 stars,"and it's been a long time since I could understand dialog in a movie or hear the subtle nuances of my favorite music, even with hearing aids"
19,"on June 28, 2017","
      One person found this helpful.
    ","I'm a bit disappointed that the range isn't as good as with my old TR140. With something new and improved, I had hoped the range were as good, if not better, than the old one. Not so! Also, the documentation is a bit sketchy. I have no idea what the settings on the A - G rotary switch are supposed to be for. The on/off switch has a definite 3-4 second pause; it's not instantaneous. It is also more difficult to seat the headset on the charger, than with the older one.Other than that, it seems to work well.",4.0 out of 5 stars,It works well.
20,"on December 23, 2016","
      2 people found this helpful.
    ","The sound quality is plenty good. Not top notch, but right next to it, given that it is wireless. But the range and how subject it is to interference keeps me from giving it a 5 star. It runs into trouble in about 40 feet in my house, sometimes much less. I really was hoping for much longer range without dropout, but that seems to be difficult for products like this. They are comfortable for a long period of time.",4.0 out of 5 stars,"Really good, but range without dropout could be better."
21,"on August 4, 2017","
      2 people found this helpful.
    ","The Sennheiserr RS 195 RF Wireless Headphone does everything that they advertise it will do.  My husband is totally happy and glad that he can finally hear the TV without any back ground noise, static or misunderstanding what people on TV are saying.  Before he would have to watch the show 2 or 3 times to finally understand everything said.  It is well worth the money and hope it performs for a long time to come.  The TV is not blaring any more with the walls in the house vibrating.  He is almost totally deaf with high pitches and bad hearing with the lower range but this amplifies it for him perfectly so that he can hear it the first time.",5.0 out of 5 stars,Thankfull for the Sennheiser RS 195 RF Wireless Headphone
22,"on February 24, 2018","
      2 people found this helpful.
    ",Awful construction. Plastic earphone snap-ins broke off on both ear pads the first time I tried to put in the batteries. Unfortunately I can't return them to Amazon as i didn't open the box until after 30 days. I'll just throw them out.,1.0 out of 5 stars,Awful construction. Plastic earphone snap-ins broke off on both ...
23,"on September 8, 2016","
      2 people found this helpful.
    ","My dad love these; he's in his 60's and has some threshold hearing loss, which makes it difficult for him to pick up mid range (vocals and dialogue) while watching TV. Before these, he was turning it up to insane levels; my mom would complain she was going to join him in the hearing impaired party if we didn't do something. Now they both are happy and my dad no longer misses out on key parts and scenes.I set it up for them, but it's pretty simple to do and use. Also, battery life is good; you can go days unless you are a very heavy TV watcher.",5.0 out of 5 stars,"Helps Dad Watch TV, Keeps Mom from Going Deaf Right Along with Him"
24,"on July 13, 2017","
      2 people found this helpful.
    ",I'm 80 years old and these are the best ever. They are easy to connect to the TV using the optical connection and the headphones get recharged while resting on the base that gets connected to AC. They are easy to control while in use by tapping the volume and you can shape the sound to you preferrance with the controls on the headphones. A bit expensive but well worth the price.  I am a bit hard of hearing so these are very helpful in that respect.,5.0 out of 5 stars,Great for the old folks
25,"on March 29, 2016","
      3 people found this helpful.
    ",This device is just what I needed.  It provides more adjustments than any other headphone I was able to find.  The additional controls allow me to tailor the sound curve to compensate for my particular hearing loss .  When I use the headphones it allows my wife to listen to the TV at normal volume instead of having to suffer when I set the volume to the level I need.  The RF means I still hear the program during a quick trip to the kitchen.  I recommend it highly.,5.0 out of 5 stars,A perfect solution.
26,"on February 20, 2016","
      3 people found this helpful.
    ","Once I got it set up, this works really well and makes it much easier for me to hear and understand what I'm watching. However, I find the headphones a bit bulky and uncomfortable to wear for longer periods of time. The Bose Quiet Comfort headphones are far more comfortable to wear and better balanced than these.",3.0 out of 5 stars,Works well but not as comfortable as I'd like
27,"on December 29, 2017","
      One person found this helpful.
    ",These are called old geezer headphones for a good reason. If you're having hearing problems due to ageing like me these are wonderful. I can now understand dialogue in movies. If you don't have a hearing problem don't buy these. But if you do these are worth the money.,5.0 out of 5 stars,Get off my lawn
28,"on March 14, 2016","
      3 people found this helpful.
    ","The first one of these I purchased had great range, from the 2nd floor down to the basement, anywhere in the house. The 2nd one had a more restricted range. It was more easily blocked by frame and drywall walls. It seems the manufacturing must be a little variable. The sound is very good. I wasn't impressed by the voice accentuation for hard of hearing but otherwise no problem. It's comfortable but a little heavy.",4.0 out of 5 stars,Best Sennheiser for me so far
29,"on February 19, 2018","
      One person found this helpful.
    ","When non personal listening the sound level os OK. Moving into personal listening with all advanced features, the sound level drops/falls by many decibels, so even moving the volume control into maximum level, it is completely impossible to hear any voices (you have to add hearing aids to listen with the headphones...). Completely useless in this specific mode. What a waste!I returned this product to Amazon and got my money back.",2.0 out of 5 stars,"Switching into specific built-in modes of these headphones, the sound level drops dramatically."
30,"on March 10, 2018",,"While I do not need to use these for all programming on TV, they are very good for those shows with poor sound recording where the background noise or music makes the dialog difficult to hear. For those times I put on the headphones and can then hear the dialog more clearly. The adjustments allow me to fine tune for my hearing requirements. They are comfortable but, as with all over-the-ear headphones, they make your ears warm after extended use. The charging stand is both efficient and good looking. Love the fact that they are wireless!",5.0 out of 5 stars,Good quality matches the price.
31,"on February 4, 2018","
      One person found this helpful.
    ","Very good sound - but it took a little time to get use to the 4 second on switch. I have this headphone attach to my Sony TV and one of the nice things about Sony TVs is you can have sound played on both the internal speaker and the external sound out. I can listen at my level via the headphones and my wife can listen at her level via the internal speakers. Also, mute does not turn off my headphones.",5.0 out of 5 stars,Very good sound - but it took a little time to ...
32,"on February 26, 2017",,"Headphones are very high quality. look amazing. good reception range. high quality audio transmission.but there is one disadvantage is not attributable  direct to the headphones: on the basis of the previous recommendation, I bought it for my father. he can not hear good enough, and I wanted to get better signal strength. but not in one of the modes I could not get enough volume to him.In summary - excellent headphones for people with normal hearing",5.0 out of 5 stars,Excellent headphones for people with normal hearing
33,"on June 29, 2015","
      3 people found this helpful.
    ","Bought these as a gift for my husband's birthday.  At first he loved them.  There was some slight static when he used his wireless mouse, but he was coping.  Tonight the volume just will not go up.  You can't hear music playing.  I will be returning these.",2.0 out of 5 stars,I cannot recommend these.
34,"on July 28, 2016","
      2 people found this helpful.
    ",My husband and I have purchased two sets of these headsets. My husband has a fairly severe hearing loss from his stint in the Air Force and using these headphones has finally allowed him to hear conversations during movies without the background music overwhelming it. I can finally watch TV at night while he is sleeping!,5.0 out of 5 stars,Awesome headphones!
35,"on September 27, 2016","
      3 people found this helpful.
    ",Bought these for my 93 year old father who has significant hearing loss.  He loves them!  He was able watch a movie and understand every word.  He has been watching only news and sports as any background music or noise made it impossible for him to distinguish speech.  These phones did everything I had hoped they would do!,5.0 out of 5 stars,Amazing speech clarity!
36,"on June 3, 2017","
      One person found this helpful.
    ","Fabulous sound, perfect transmission, and a balance control (a rare thing in this day) for those of us with a hearing problem in one ear.  Expensive but worth every cent!",5.0 out of 5 stars,"perfect transmission, and a balance control (a rare thing ..."
37,"on April 3, 2018",,"Only good thing I can say about this purchase has been Dealing with Amazon. What a piece of junk. The first one worked for about an hour several times and then started strange fluctuations with the volume. Returned it and they sent out a new one.  The new one set on the charger for two days without reaching a “green” charge level which took the old one about 8 hours.Now retuning this one and will look for a new brand, no more sennheiser products for me. I thought they were a “premium” brand, was I wrong!",1.0 out of 5 stars,Bad quality
38,"on December 9, 2017",,"The volume is sorely inadequate which defeats its purpose for the hearing impaired and this headphone system interferes with the signals of other equipment. For example, I can't use it to watch Netflix on a Samsung smart TV. The interference causes the program to continually start over, buffer, reboot. After much time on the phone with Netflix support we determined the issue to be signal interference. No problem with any equipment when the headphone system is turned off. Also the headphones are hot and heavy and unbalanced and easily fall out of position. The clarity is decent...but beside the point for someone with a hearing impairment.",2.0 out of 5 stars,Could be much better
39,"on March 13, 2017","
      4 people found this helpful.
    ","Performance was a serious disappointment. These headphones will not deliver above modest volume even when turned up to its highest setting. Adequate for dialogue, but for audio accompanying action scenes, the audio level is very poor, and that's being charitable. The unit is somewhat klunky in size and configuration. Product feels cheaply built.  Buttons on the headphone are difficult to distinguish by feel.  And headphones do not easily fit onto the base station for recharging. Two hands are required, and the process of seating the headphones onto the charging pins is not smooth. Also, be aware this product can connect to audio source equipment only by means of lower performing RCA inputs or disappearing optical connections.  If you have a new generation preamp such as the fairly recently released Marantz 7703 you will be for forced to use sennheiser's older RCA connections because Marantz no longer includes any optical outputs with this preamp. Hopefully Sennheiser's replacement for this model headphone will improve on its volume and other limitations (unlikely) and lack of HDMI connectivity. Even with this product on sale, I'd recommend avoiding the headphones.",2.0 out of 5 stars,"Poor audio level, klunky design and limited connectivity"
40,"on December 30, 2016","
      4 people found this helpful.
    ","Bought this headphone set to resolve TV volume issues with my wife.  I've got some hearing loss, she doesn't and the TV volume is always an issue.  This was the solution.  Overall the product is excellent!  Great German design and attention to detail starts with the packaging and carries through to every detail, even the power/plug options.  Very easy to set up, works like a charm, contains everything you need to connect to your TV or other audio source (Power/charger, adaptors for US and Europe outlets, optical and phone jack audio cables, batteries.)  Fast Start instructions are clear and easy, detailed Instructions are thorough, and configuring the headset is a breeze. The initial charge on the batteries for the headset is recommended at 16 hours, and since I'm a little kid at heart the overnight wait was agonizing, but the next morning it was fully charged and I had the sound profile set within a few minutes.  The sound is excellent, and the wife and I have eliminated one point of discord from our marriage.",5.0 out of 5 stars,"Great design, quality and performance!"
41,"on January 21, 2018","
      One person found this helpful.
    ","The two head sets that I purchased weren't loud enough. The volume was cranked as high as it could be, & still wasn't loud for me.",1.0 out of 5 stars,The two head sets that I purchased weren't loud enough ...
42,"on March 2, 2017","
      One person found this helpful.
    ",The optical cable does not make good connection inside the sending/charging unit so I have to wiggle the cable to make it work with TV.  Otherwise they are good.,3.0 out of 5 stars,The optical cable does not make good connection inside the sending/charging unit so I have to ...
43,"on July 18, 2016","
      One person found this helpful.
    ","Sort of satisfiedIs great when it worksSecond set, same problems not sure if it's the device or operatorDevice is not idiot proofAnd sometimes does sometimes does not work with my Samsung smart TVUsually works with the cable boxDoes not work with Netflix at least with the setup used for the STB",3.0 out of 5 stars,Meh
44,"on February 6, 2017",,I have several sets of wireless headphones including a less expensive set of Sennheiser phones.  I never thought I'd pay this much money for a set of wireless headphones.  I am very happy that I did.  This is by far the best sound I have ever heard from ANY headphones of any type. Love them!,5.0 out of 5 stars,You get what you pay for!
45,"on January 16, 2018",,My husband's ears were damaged from working in a mine.  He was miserable until he discovered Sennheiser.  These are the second ones he's had.  The other's lasted for years.  These are the best yet.  He loves them!,5.0 out of 5 stars,Awesome Product!
