,Date,How Helpful,Review Contents,Score,Title
227,"on January 19, 2015",,"NOT USABLE FOR MUSIC PRODUCTION DUE TO LATENCY!These headphones create a short delay in the signal.  If you're listening to music or watching movies you'll never notice it and shouldn't even consider this issue.  However if like me you wanted to use these in a home studio you won't be able to do any timing sensitive work.  The roughly 20 ms delay that's imparted is enough to make playing in rhythmic parts very frustrating.The other reason I left one star off is that I have to constantly turn the headphones back on and seat them in the charging cradle for a signal to be received.  I should just be able to turn the phones on and have them find the transmitter, this ends up being an ongoing hassle.Beyond this the RS 170s work well, sound great and have a sufficient range to listen to music around the house.  I imagine any wireless headphone system will introduce latency, so if you want wireless headphones I do recommend these.",4.0 out of 5 stars,However if like me you wanted to use these in a home ...
228,"on January 22, 2014",,"My wife and baby are light sleepers... and I've been riding the volume level on movies late at night for years now. Finally, I can watch TV and actually hear the actors, without waking up the entire neighborhood when the soundtrack ramps up.I'm not a true audiophile, but I do have high standards when it comes to headphones and surround sound. These babies are very, very good. They're comfortable, easy to use, and deliver great sound.I hook them up to my receiver using the headphone jack, and in order to get the right sound quality, you have to avoid turning the headset's volume up too high. If I leave it somewhere in the middle, I can use my receiver's remote to raise the volume and I won't get a hiss.  If I raise the headset's volume all the way up, I tend to hear a hiss (especially in moments of silence).I do like to play movies LOUD, so I discovered that if I raised the volume pretty high, and a particularly loud part of the soundtrack kicked in, the headset automatically dropped out. It was reset quickly by shutting it off and turning it back on again.All headphones and speakers have such limitations, but unless you're hearing impaired, these should be more than enough.And yes, when listening in surround sound mode, you can actually hear sounds coming from the appropriate direction. It's pretty impressive.As a side note, they also work perfectly on an iMac, and I'd assume any computer or device with a headphone jack.",5.0 out of 5 stars,Very nice. Great quality.
229,"on January 19, 2015",,"4.5 stars.  It is soooo close to 5 stars, but not quite.  It's only that the buttons on the side are so small and hard to use.  I need to remove the headphones to see what I'm doing to adjust the volume.  Other than they, they sound awesome.  It was super easy to set up and it has resolved a ton of ill-will in our family with the tv volume.  They have great range and I love that it's so easy to move to a different tv.  We'll be taking these along with us on our RV trips as well.",4.0 out of 5 stars,they sound awesome. It was super easy to set up and ...
230,"on December 13, 2014",,"Perfect sound. ZERO interference/static/hiss.  No lag time between sound and screen. Comfortable as you could ask for. You turn on the base and the phones and they immediately sync and you are ready.  You can still hear external sounds but reasonably.  Be aware the only audio ""in"" port is a 3.5mm jack. The package does come with a 3.5mm to dual RCA cable.  If you only have an ""Optical Audo Out"" ( TosLink ) port on your TV you will need to by an digital to analog audio converter ( with 3.5mm jack) and Optical TosLink cable. Also be aware your sound source  needs to output the sound in PCM. I also discovered with my LG LB6300 TV I have to set the TV each time to output the sound to the Optical Audio Out port vs the TV's speakers and change it back to the speakers when I am done with the headphones. It is only a 5 second change each time so not a big deal. The volume controls on the headphones are very difficult to work and poorly deisigned and  placed. Very hard to tell between the volume up and down buttons and the power button is between them.  Very poorly designed but you can still the hang of it.",5.0 out of 5 stars,Perfect sound. ZERO interference/static/hiss
231,"on October 4, 2011",,"We purchased an RCA 900mhz headset and base from Walmart.  Tried to get by cheap.  After hooking them up had hissing and cracking in them.  Starting researching different wireless headphones.  Consumer Reports suggested that digital was the way to go.  After reading customer reviews on several web sites; and Amazon.com customer Paul Bishop's review(Amazon.com Sennheiser RS170 digital wireless headphone...)on 12/4/2010 and his follow up review really go to different situations and how his experience handled them.  Thank you Paul for helping us so very much. Everyone should read Paul's review. We ordered the Sennheiser RS 170 Digital wireless headphone and an extra headset.  Amazon handled the order extremely well and we received our order in 4 days.  Hooked it up and the sound is great.  No hissing or cracking.  My wife and I tried our headsets and we love the sound.  We are old; 70 and 71 and cannot understand the words being spoken sometimes.  The new headsets allows us to watch the tv and hear what is really being said.  We listened to a singer this morning and for the first time in a long, long time we could hear the words that he was singing.  Would like Sennheiser to place some type of bumps on the + & - volumn controls so we could tell what we where touching but this is a slight problem to a great set of headphones. Yes, the instruction booklet is on a cd.  I printed out the pages that I needed and placed them in a notebook.  You do not need to print out all 37 pages.  I printed out pages 6 thru 28 to cover all the necessary instructions. Regarding the echo; for us it only comes up if the tv volumn is high and we can hear the tv and the headsets.  We have a sony 46 inch Bravia tv and it has options that allow us to turn off the tv speakers and just go through the audio system speakers.  So just switch off the tv speakers which allows you to turn up or down the volumn on the tv which also turns the volumn up or down on your headsets. I know this option does not solve the one headset person and the other listening to the tv speakers.  Love our new headsets.",5.0 out of 5 stars,"Gil from Greeley, Co"
232,"on November 19, 2015",,I've used these almost daily for well over a year.  They provide comfort and clarity in my apartment when there are external noises and I can watch a movie late at night without worrying that the volume is bothering my neighbors.  They use standard AAA rechargeable NiMh batteries so even if you forget to charge them you can pop a fresh set of batteries in the headset at any time.Love 'em!,5.0 out of 5 stars,Love 'em!
233,"on September 29, 2014",,I did quite a bit of reading before purchasing these headphones and within this price range they undoubtedly got the best reviews.Alright they're not an audiophile's dream and they really don't reproduce surround sound but I will without any hesitation tell you it took our television experience to a new place.  I can now clearly hear everything that is said within a movie and no one else in the house needs to be subjected to what I want to watch.  I bought an additional receiver and now my wife and I can listen to a movie a our own chosen volume level.  The sound quality really is very good.,5.0 out of 5 stars,... and within this price range they undoubtedly got the best reviews. Alright they're not an audiophile's dream and ...
234,"on February 10, 2014",,"I got these to replace a pair of Sony Wireless headphones I have used for several years.  The quality of sound is so much improved over the Sony Headphones.  First notably, the lack of HISS.  Bass Boost definitely improves the Bass. The Surround Sound is nice, but in some scenarios, vocal/speech in a scene or show can seem a bit ""echo-ish"".Design flaws are the only reason I could not give five stars. The control buttons are on the right ear cup, and sit somewhat flush with the exterior of the cup.  The Volume up and down buttons straddle the on/off switch, this proves a problem of accidentally turning the headphones off when trying to turn up or down the volume.  The previous Sony headphones turned on when a flexible strap on the headphones were placed on your head.  Miss this feature.  Give and take, the sound is excellent!!! Absolutely no HISS!!!Distance is over estimated in the product description. I am sure if there were no walls to break in the 300+ ft estimate, it might be achieved, but not under normal usage in a persons home. Not really an issue for me, as I mainly use these to watch movies on TV in my den, and not disturb others in the house with high volumes.Set up took less time than it took to unpack everything.  Install rechargeable batteries, plug into earphone outlet on TV, plug in power.........enjoy.",4.0 out of 5 stars,Excellent Sound Quality with a few Quirks.....
235,"on January 1, 2015",,"Great sound...very comfortable.  We found it somewhat difficult to install as there really aren't any instructions...just baffling pictures.  The info disc wouldn't play in our blu ray so we were left to think it out.  We have had several wireless headphones so I kind of knew what I needed to do and finally got it going.  Tower lights keep flashing for reasons known only to themselves, so I can only hope all is OK.  They worked beautifully yesterday and hubby is happy with the sound quality and the fit.  Only real problem is the headphone controls...soooo small and black on black.  I'm hoping he'll get used to them.  As of now, he has to take them off and turn the light on high to see what he's doing.  I should mention that we are old...hubby is 85 and I am 82...trying to keep up but starting to lose it with all the new tech things.  In spite of the control problem, which I think will be resolved, I would highly recommend these headphones.",4.0 out of 5 stars,Great sound.
236,"on January 11, 2011",,"I bought this set of RS 170 headphones primarily to use with TV late at night without disturbing anyone else. This product has exceeded my expectations in most respects.In the most important attributes- sound quality, signal to noise ratio, and range, it scores a perfect five star rating.My only suggestion for improvement is the design of the headphone controls. These consist of flush mounted buttons on the right headphone that have no tactile feel to locate and distinguish them from one another. I find I must remove the headphones and visually locate the buttons. Even that is not easy in a dimly lit room because they are black on black and flush mounted. Keep a flashlight handy! I think that a simple improvement would be to slightly raise the volume up and down buttons and color code them brightly. That would help a lot. I would buy them again anyway.",5.0 out of 5 stars,Near perfect
237,"on September 17, 2012","
      2 people found this helpful.
    ","The sound quality and range is excellent.  The price is pretty decent for wireless headphones that you can add additional headphones to.  I would have preferred the RS 180, but the open sound would not suit my purposes at this time.The biggest problem for me with the RS 170 is sound gaps in songs where there is a pause or a low sound.  The best example is for classical music when I'm doing homework.  This is a hard problem to illustrate so I'll do my best here:I notice this only with instrumental music- for me that includes classical, folk metal, soundtracks and things like this.  Because this type of music often involves just a few instruments that don't have a lot of bass and have sharp stops and starts, you hear static during these silents pats.  The same thing happens in quite scenes in movies where there is mostly just dialogue happening and not a lot of other background noise.Now, it's entirely possible, that the headset I have is bad and this is something I'll have to check with Amazon/Sennheiser when I get time in the next few days, but for now.One thing that helps minimize this problem is to have the headset volume low and the stereo/computer/tv volume high.I've tried plenty of other wireless headsets though so I can say with confidence the RS170 is leaps and bounds ahead of its competition.  I think if it was $200 it would be an excellent value, but at it's current price, it's decent.",4.0 out of 5 stars,Great for the price.
238,"on December 30, 2012",,"The sound is great.  Much better than the two other wireless headphones that I have owned before this.  There is very little hiss or distortion.  I found that to be distracting in my other headphones.But there are three issues that I have that I would like to suface:1) you have to turn both the headphones and the base on every time you pick up the headphones after charging.  This is a bit annoying.2) the power button on the base is difficult to press, meaning that you have to hold the base with the other hand while you do it, otherwise the base will just slide back as you try to push the button.3) This is the most serious issue: the surround sound and base boost make acoustic music sound terrible.  I have to turn them off when listening to classical or other non-amplified type music.All of that said, these are the best sounding headphones I have ever tried.",4.0 out of 5 stars,Excellent Sound Quality
239,"on August 18, 2017",,After many wireless headphones at least there is no interference on these and the audio quality is very good. The human interface however leaves a lot to be desired. Almost impossible to operate while wearing. The buttons are too close together and cant be distinguished. The on button is sandwiched between up and down volume and impossible to locate while wearing. If you fall asleep and wake up expecting them to work you will have to get up and go the the master to turn back on. Very annoying. Wouldn't buy them again.,3.0 out of 5 stars,Mixed bag.
240,"on December 16, 2014",,"Works as described. It's expensive, but well worth it.I thought I can use it to listen to TV late at night when my family sleeps, but it turned out the biggest beneficiary is not me but my family - when I listen to TV during the day and they don't hear me in the adjacent to Living room kitchen.The only complain is the ergonomics of volume control buttons on the headset. If only a simple knob was used I would not have to take off my headsets to know which button to use to make an adjustment. Many times when I tried to guess I ended up pressing the wrong button, including shutting the headsets off with the ON/OFF button smack in between 'louder' and 'quiter' buttons.",4.0 out of 5 stars,Please go back to the knob for volume control!
241,"on September 16, 2015","
      2 people found this helpful.
    ",Bad:--- One is required to power on the base and headphone separately--- It's hard to find and use the volume and power on the headphones.--- It's easy to accidentally turn off the headphones when attempting to change the volumeGood:--- They sound really good--- Comfortable--- I consider these the best headphones I've ever used.,4.0 out of 5 stars,I consider these the best headphones I've ever used.
242,"on May 24, 2012","
      One person found this helpful.
    ","I couldn't be happier with this purchase. I never realized what a difference that the convenience of wireless headphones could make. It's completely changed my ability to throw on headphones and get work done. Without wires to get tangled up in my chair or keep me tethered to my desk, I'm able to move around the office with ease and get more work done without stopping to mess with headphones. They're comfortable. I'm able to leave them on even when I walk across the room, and the sound is great. When these are on, I can't hear any external noises.The only advice that I have is to make sure that the volume is turned down on the headphones themselves. At first, I had the head phone volume all of the way up, and there was some buzzing. However, once I turned the headphone volume down and turned the source volume up, the problem went away.",5.0 out of 5 stars,Great sound with wireless convenience
243,"on June 16, 2015",,"A note before you buy this item check the back of your TV.  See if you have a headphone and or RC audio out red/white hook up.  If you have either or both your in luck and enjoy the headphone they are great.  But if you have neither fear not there is a way to  to make them work.  To go back a bit I bough these headphone for my TV my Blur Ray DVD my Roku wanted to be able to listen to either.  But no luck would work by hooking it up to my cable box but nothing for either DVD or Roku.  Check on the net and found this item which is sold here on Amazon (Fiio D3 (Do3k) Digital to analog audio converter $29.99)  Just got the item and easy hook up was done in a few min and YES works on either my TV, DVD, Roku. So now can switch back and forth on my headphone.I must say would nice if Sennheiser would put a note on this idea to alert a person to check and see about the hook up on there TV and a link to help them hook it up without spending a lot of time on the net looking around.  That is why had to give only a four star",4.0 out of 5 stars,If you have either or both your in luck and enjoy the headphone they are great
244,"on March 11, 2014","
      One person found this helpful.
    ",Decent sound quality.  My only complaint is when the audio is silent (break in dialog) you here nothing and then when the audio is streaming again you here background white noise - almost a high pitched whine.  Only mildly distracting at times but it is there. Good battery life.  More like 3.5 stars if I could.Worth the money as I am not disturbing the household when watching movies at night. Subwoofer thump!I would recommend these to a friend if they asked.,3.0 out of 5 stars,Good sound and range.
245,"on March 10, 2013",,"My initial impression of this product is good.  It works as advertised.  Great ear cups - I love them.  And the headphones fit comfortably without feeling awkward or heavy.My major concern was whether it would work OK with other WiFi devices operating nearby - such as DVD player with Wi Fi internet connection - since they both operate in the 2.4GHz frequency band.  I inquired with Sennheiser and they informed me that that the headphone system actually looks for other signals in the same frequency range and then selects a different channel from the one the WiFi is running on.  Sure enough, the product worked as advertised.  I could stream movies from Netflix through my DVD player and listen through my headphones, with the DVD player and the headphone base station being right next to each other.  No problems in this department :).With regard to sound quality, it quite clear and good enough for TV.  The bass boost is a little ordinary - while it goes deep, it does not have a great transient response (i.e., sharpness to bass notes).  I didn't check out the surround sound simulation mode to any great extent and cannot comment on that.  The buttons being next to each other needs some getting used to - not very ergonomically located.  It would have been much, much better if they had put the volume control on the right ear cup and the bass and surround sound simulation button on the other.All in all, a very good pair of headphones and nice for TV viewing/listening.  However, probably not the absolute best for listening to Hi Fi and classical/jazz.",4.0 out of 5 stars,Works Well
246,"on July 1, 2015",,"No surprises in all areas; Sennheiser's product works as described and reviewed by others. Comfortable fit around my ears; soft and roomy. Sound is clear with just enough bass to bring out the depth within the scene. Aesthetically the tower easily blends into my background, the green indicator lights are not distracting. Basically I needed a tv/movie headphone for late night viewing, so as not to disturb my neighbors.",4.0 out of 5 stars,Fit My Needs to a Tune of 4 Stars
247,"on November 26, 2014",,"These headphones have saved my sanity.  I have a horribly loud neighbor who blares her TV at all hours.  Our apartment walls are paper thin and until the landlord can come in to insulate our walls, I was going crazy.  I couldn't hear my TV over her TV and if I tried to turn up my TV, she would turn hers up even louder.  I have a Westinghouse LED TV that doesn't have a headphone jack so regular headphones were useless.  The RS 170 easily hooked up to my TV and I can wear them all over the apartment.  I can now listen to the TV while doing the dishes.  I can listen to my own TV and not hear my neighbor's TV.  They are very comfortable.  I would highly recommend these.",5.0 out of 5 stars,Perfect solution for dealing with loud neighbors
248,"on July 21, 2014",,"Bought  to replace my RS126. Fantastic headphones.  Definitely a worth the upgrade. Great sound quality and very comfortable to wear.The reason I only give 3 star is there because there are one big design flaw for the multiple headset sharing: (This might not be an issue for people who only use one set of headphones, but could be a major issue for people sharing same station with multiple headphones):Volume, Mute, SRS, Base Control cannot be personalized to individual headphones. What means is that if 4 persons of a family are sharing a base station to watch movies, they have to listen at exactly same volume level, same SRS, and Base settings. If one person muted his/her headphones, it mutes every body. I don't think this is technology limitation, rather a design flaw made by SENNHEISER! As the sound are actually reproduced on the headphones, the Base Station should just send original music signal to Headphones and let the headphones to decide what volume they want with what kind of taste the like.",3.0 out of 5 stars,Fantastic headphones. Definitely a worth the upgrade
249,"on December 19, 2015","
      One person found this helpful.
    ",The headphones work very well and the RF technology allows me to walk around the house and still hear the TV.  Only drawback is that my ears get too hot after wearing them for a while.  My wife loves that I can listen without keeping everyone up while I watch late night movies.,5.0 out of 5 stars,My wife loves that I can listen without keeping everyone up while Iwatch late night movies
250,"on January 28, 2014",,"I had read a lot of reviews for wireless headphones before buying these.  Speaking to the ""cons"" for these phones; the only one that holds water is perhaps the layout of the buttons, on/off, volume(+/-). To me this is very minor, as I usually make volume adj. before wearing, and don't need to thereafter. The other con that had been mentioned was related to an ""echo"" when listening with someone else who is using the TV sound. I have the phones plugged in my DirecTV receiver output, and can watch a show with my wife in the other room while she listens via TV sound, and do not notice this delay at all.Enough of the cons, these headphones are Fantastic! I have increased my viewing enjoyment 2 to 3 fold. The surround feature is great for Movies and action programs. They are extremely comfortable, and I get crystal clear sound throughout the house(even thru 4 walls). I would absolutely recommend these headphones!!!",5.0 out of 5 stars,Better than Hoped For!
251,"on January 22, 2011","
      One person found this helpful.
    ","These headphones are great when one person likes to listen to movies or music at a high volume and another prefers a more quiet environment. They are also very handy at night when the rest of the household is sleeping. The audio quality is very good and there is no hiss at all,  but the functionality is exceptional. I am able to listen to the phones from any room in my  house, through closed doors and even outside from about 100 feet away from the source. I agree that the buttons are hard to find. I took a tiny piece of Velcro, rough side, and placed it on the power button. This makes it very easy to feel for the volume buttons on either side. The sound effects buttons don't need to be changed often. I highly recommend this product. Well worth the money.",5.0 out of 5 stars,Can Save A Marriage
252,"on March 3, 2015","
      One person found this helpful.
    ","Clear sound and steady connection if:- no one is running microwave nearby- you don't have a baby monitor next to youMajor disadvantage is that you have to walk to the base each time the headset shuts down to turn it back on. It shuts down after a minute or two of inactivity - just pause your show for a tea break, restroom, etc.After three months of use it learned to disconnect on its own! No more microwave is needed! Bravo!Verdict: My other set - analog Sony MDR-RF985R - wins by all accounts, including the price (three times less expensive). Oh, and it turns on automatically as it detects the signal.",2.0 out of 5 stars,Not worth it
253,"on January 27, 2014",,"WE love these headphones!  My husband because he can have the volume as LOUD as HE wants!  And me...because I can have the volume as low or even on mute if I want!  Ours, thus far, are strictly for using in conjunction with television.  The only drawback is that the ""Manual"" was way too briefly written and too technically stated for someone like me who know NOTHING about headphones, backs of tvs, outputs in/out, plus lots of terms which meant no more to me than had it been written in Pig Latin.  I finally guessed my way through but could only get very faint sound.  Called Sennheiser and was told I needed to purchase an adaptor.  So, I ordered a digital to analog adaptor.  When our son-in-law came to visit, he said I had it all connected correctly and did not need the adaptor...so money spent needlessly to ship that back ($15 postage).  He just tweaked whatever I'd done and the headphones have worked beautifully since.",5.0 out of 5 stars,Our comments...
254,"on April 11, 2016",,"Best sounding wireless headphones I have ever used.  I was very happy with them until the number of wifi networks in my building doubled due to a business moving in.  The signal is still great for the headphones, but there is a lot of interference in our 2.4ghz network when I use these headphones which makes online gaming impossible over wifi.",4.0 out of 5 stars,"Sound great, but not good if area has large number of 2.4ghz networks"
255,"on January 13, 2014",,"Received it more quickly than promised, at Christmas time yet, hooked them up very quickly when I found out where on my already overloaded equipment, and they have performed very well. Have not tried to see how far we can go and still hear through them, but still very good in the next room,,,about 25 feet away through a wall.The settings for volume, extra bass, etc. work very well, but are quite hard to discern while they are on your head. When taken off , needs some light to find buttons easily.Replacement on the storage/recharging stand very easy, a lot better than my old pair, not Sennheiser.",4.0 out of 5 stars,Nice remote earphones
256,"on January 28, 2015","
      3 people found this helpful.
    ","I bought these even after hearing from my sister that she couldn't get them to work. I did a bit of research and they got great reviews. I figured she had to have been doing something wrong and I was determined to give them a shot. Well, they're absolutely outstanding! What she did wrong was connect them to the TV instead of the source (in my case, the cable box). The signal is perfectly clear, the sound is isolated so it doesn't disturb my wife in bed, and they are incredibly easy to use. I can't say enough good things about this set. A++++",5.0 out of 5 stars,"Brilliant, easy-to-use wireless headphones"
257,"on August 22, 2013","
      One person found this helpful.
    ","I have been using the Sennheiser RS120 wireless headphones for the last couple of years and found them wanting in several ways. These were bought as an upgrade.These headphones have wonderful sound and they actually stay on my head, which the RS120's would not. On the negative side I find the push button controls on the headset cumbersome at best. If you have lost the feeling in your fingertips as have I you must remove the headphones to adjust the volume. For some reason, yet unknown, the transmitter believes there is another set of headphones and it set itself up in multiuser mode. I'll have to check it out and re-pair the units. By the way they do interfere with my wireless (2.4GHz) security cameras even though the manufacturer says they will not.",4.0 out of 5 stars,Wireless Headphones
258,"on April 27, 2014","
      One person found this helpful.
    ","As the title states, these are good headphones for the price range. Especially for being wireless. I did a lot of research before picking these up and am overall happy with the purchase. The only thing I have to say bad about them is the buttons utilized to control the volume, power and other features are difficult to locate while the headphones are on your head. Also when the surround and bass boost are activated, the only way to tell is to click it on and off and be able to see the indicator lights on the receiver. Trivial complaints for sure, but for the price tag on these headphones. I don't think what I am noting is too much to ask. Overall I would buy these again.",4.0 out of 5 stars,Good Headphones
259,"on March 29, 2015","
      2 people found this helpful.
    ",I am SO impressed with these headphones.  Super light on your head. Surround & bass are very noticeable. I have a Samsung TV & JVL soundbar. Took a bit to figure out the hook up but I used the RCA jacks into the DISH receiver. It works! Volume on TV/soundbar can be at 0 so husband can sleep & I can enjoy TV as loud as I want ! Great when you work different shifts. All hook ups came with the earphones. Very impressed with quality.,5.0 out of 5 stars,Very Impressive !!
260,"on December 11, 2014","
      One person found this helpful.
    ","Arrived on time. Everything looked, worked as advertised. Very comfortable. Previous reviews about the volume control being difficult to identify when on the head is true. hopefully they create a better ergonomic solution for future. otherwise, listening now as I write. they also have good solid range when walking about - I get about thirty plus feet with two to three walls between. Probably could go more sans any obstructions. Highly recommend for the value.",5.0 out of 5 stars,Very comfortable. Previous reviews about the volume control being difficult ...
261,"on October 6, 2011",,"I got these headphones to replace the dying Bose QC 2 headphones I got used from my parents.  I have been looking for wireless headphones for a long time, but all the ones I could find got fairly negative reviews.  When I discovered these, I had to get them.  Overall, I'm very impressed.The Pros: - Comfortable.  These headphones are very comfortable.  They are a bit warmer on my ears than my Bose, but I got used to it.  The padding around the ears is very soft.  It seems to me, though, that the padding on the top of the head is a different material and is softer. - Great sound.  I'm not sure how sensitive I am to sound quality, but to me these headphones offer fantastic sound.  There are also two options to change the sound quality - Bass and Surround Sound.  The surround sound mode definitely changes how things sound, but I wouldn't say it enhances the listening experience.  I normally leave both modes off, and occasionally turn on the bass. - Fast charge.  After several hours of use, these headphones take less that 30 minutes to charge. - Volume controls on headphones.  The biggest gripe about my Bose was the lack of on-headphone volume controls.  The volume controls on the RS 170 are a bit difficult to control without looking at them, but I got used to it pretty quickly. - Passive noise reduction.  These headphones cut out way more sound than my Bose (active noise cancelling) headphones ever did, which is an unexpected surprise.  I have some quite annoying and loud neighbors, and I can barely hear them at all with these headphones on, even without sound.  Once the sound is turned on, I can't hear them at all. - Range.  I've only used these in my small apartment, but when 20ft away, there is no noticeable decay in sound quality.  I imagine the range on these things is even better.The Cons: - Difficult to adjust.  The headband is hard to adjust, but as I only needed to adjust it once, it isn't a big problem. - High pitch noise.  These headphones emit a high-pitched noise when playing any sound.  It only occurs when sound is actually coming through the headphones.  I only noticed it right after whatever I was listening to went silent.  However, if you turn up the volume on whatever is driving the headphones, and turn down the volume on the headphones, the intensity of the sound decreases to the point where it is inaudible. - Turning them on.  I don't understand why Sennheiser decided not to have these headphones automatically turn on when you take them off the charging stand.  However, while you do have to turn on both the transmitter and headphones, it is not really that difficult to do.  I find that, as my hands are already near the charging stand to pick up the headphones, hitting the power button on the stand is not a nuisance.  Also, I hold the headphones by the ear pieces to put them on, so I just hit the power button on the headphones when I put them on.  I've gotten it down to one fluid motion now.About the delay: I have never tried listening to these headphones at the same time as the sound is coming through speakers, so I can't speak to the delay issue many other reviewers mentioned.  However, when used by themselves, there is no perceptible delay with these headphones.Overall Impressions:  These are outstanding headphones.  The only cons are either a non-issue or are easily rectified.  I would highly recommend these to anyone whose looking for quality wireless headphones.",5.0 out of 5 stars,Outstanding Headphones
262,"on July 27, 2012","
      5 people found this helpful.
    ","These headphones have good sound quality, especially for wireless phones. Comfort-wise they got a bit warm, as closed headphones are wont to do. Additionally, the top headband became a bit uncomfortable after 30 minutes of use. Unfortunately, my pair were plagued by a high-pitched buzzing in the right ear. It wasn't noticeable when listening to music but very noticeable and annoying during quiet parts of songs or movies and when wearing the phones without audio playing. The buzzing only ceased when I turned off the transmitter so I assume it was some sort of interference problem. Sennheiser support didn't get back to me after 72 hours so I sent them back and am going to buy a wired pair.These are good headphones but if you're worried about wireless interference, which apparently can happen despite the digital technology, then I would stick with wired phones.",2.0 out of 5 stars,Good sound quality but buzzing in right ear ruins experience
263,"on October 20, 2015",,"Love them, zero interference ever. My previous wireless headphones made me fall in love with wireless, but they had bad interference. These fix that and give you great sound quality. It is a bit touchy when connecting sometimes, normally when you shut off the headset (Turns off transmitter) and then turn it back on (Transmitter is off) so it doesn't always connect when you then turn the transmitter back on. It seems that you must always turn the transmitter on then the headset to have them pair (Kind of obvious...)Also this headset is very durable, I fall asleep with it on all the time and probably roll over and beat it up in my sleep. Always waking up to it in the ground. Zero problems, it still is fine and I love it",5.0 out of 5 stars,"Love them, zero interference ever"
264,"on October 15, 2011",,"Originally I had the TV Ears for listening to TV but they broke and upon further research I found that was a common problem with them.  So again, after much research, I selected this system and the results are beyond awesome.  My primary use is so I can watch TV with my wife but not blow her out of the room with the volume I like to watch at.  For TV watching they are a little cumbersome (large) but great quality.  So just for kicks I also plugged them into my satellite radio and my computer playing music - wow...actually double wow!  I walked at least 100' away with multiple walls in between and the quality of the digital music was awesome.  I am totally thrilled with this system and I will recommend it to my friends.",5.0 out of 5 stars,Replaced TV Ears
265,"on January 3, 2015",,"I am very impressed with these headphones. I use Sennheiser microphones for work and so I had extremely high expectations for these headphones. My living room and bedroom are right next to each other and I'm an early riser...my wife, well, let's just say she likes to sleep in on the weekends. The sound quality is good and the range is more than I need. I can go to another level of the house and there's very little difference in the sound quality with almost no loss in connectivity to the base unit. I can watch for hours without discomfort or hot ears as others have described from other products.Once the unit is setup, with a press of two buttons, you're on your way. We're likely buying another set for the bedroom.",5.0 out of 5 stars,The sound quality is good and the range is more than I need
266,"on December 13, 2017",,"Super happy with these headphones.  I did a fair amount of research and found that this pair seems to provide the best features and sound for the money.  The sound quality is outstanding, and they are comfortable to wear for several hours.  I find that I use them even when I’m home alone because the sound is so good and the dialogue is a bit easier to understand.  Buy these headphones without hesitation.",5.0 out of 5 stars,Late nights watching movies/sports without my wife complaining.
267,"on May 10, 2016",,"Great wireless headphones. Very good sound quality plus works anywhere in my house (in other words, you don't need to be line of sight for them to work). No echoing. No static. Solid and comfortable (my wife loves them because she can wear them and lay on her side in bed comfortably). Very few cons: Since my TV only has a digital out signal I had to buy a digital to analog converter (I bought the FIIO D3 (D03K) Digital to Analog Audio Converter) for this set to receive signals. Headphones are not easy to switch off/on. Volume buttons on headset are a bit difficult to use while wearing the set.",4.0 out of 5 stars,I would buy again. No need to look further (except maybe a digital to analog converter while you are at it)
268,"on May 3, 2013",,"While I've only had these headphones for a couple days, they are quickly becoming my favorite pair of headphones around the house.  I'm kind of a Sennheiser brand loyalist, so, I really didn't do a lot of research into other wireless headphones, but I've never had any major problems with any of my Sennheiser products in the past.As far as the RS 170s go, the audio quality is great for watching movies, and even better for playing a little late night Battlefield without waking up my girlfriend.  And while my house is not huge, the range on the headphones has been a problem.  I can go into any room in my house or the garage and still get clear audio quality without any disruption.  My only complaint, or maybe I should say my girlfriends complaint, is that the headband and ear cups are not adjustable.  Although they are very comfortable for stationary TV watching, my girlfriend found that they shift back and fourth on hear head while she tries to use them while working out on her row machine.  In defense of the headphones, I have not had any experience with the headphones shifting while rowing, assuming because I'm bigger ( I'm 6'2"" and my girlfriend is 5'7"") the headphones fit me a little more comfortably.In the end, I'm very happy with my purchase, and extremely happy with the killer deal I got on Amazon.",4.0 out of 5 stars,Great headphones so far
269,"on February 26, 2013",,"Just a quick review - If you dont have time to read, heres the summary: these headphones rock.If youre a parent, you know waking up the kid (especially an infant) is literally the end of the world (at least for a few hours). Your wife just spent an excruciating hour an a half putting them to bed, finally got them to sleep peacefully....utilizing your 1000w 7.1 home theater directly is not an option anymore...you simply cannot use it - ever again...well maybe someday.  So how do you effectively watch Ironman or Saving Private Ryan without waking up the kid(s)?  You get these headphones.  Get the 170's.  You wont regret it.  Crystal clear sound.  No 'cutting out' on the low volume parts like some other reviewers have said.  They're flawless.  Wireless rocks - you can walk to the fridge and keep listening to the movie or tv show.  I didn't like being limited to analog audio in - dont worry about it....you dont need optical audio w/these (I even used an optical to analog converter to use my apple tv w/it).  The sound is awesome.  The 170's have surround sound - the 180's do not.  The 170s are a closed design which probably allows for better bass and other effects (although I have not heard the 180s). Thats why I purchased the 170's and I'm glad I did.  We use them almost every night.  DVD, Blueray, Apple TV....always sounds just right.  In fact many years of loud engines, loud guns, and loud music has left me with less than optimal hearing.  With these, I hear everything - more detail even in regular tv shows.  Easy to pair multiple sets (we have two headphones and one base station).  Good batteries in these to.  Once I left a pair on overnight and it still had a charge.",5.0 out of 5 stars,Worth every penny
